enterprise_id,years,market_cap,enterprise_value,month_end_stock_price,net_cash_per_share,net_current_asset_value,net-net_working_capital,intrinsic_value:_projected_fcf,median_ps_value,peter_lynch_fair_value,graham_number,earnings_power_value_(epv),altman_z-score,piotroski_f-score,beneish_m-score,scaled_net_operating_assets,sloan_ratio_%,current_ratio,quick_ratio,cash_ratio,interest_coverage,highest_stock_price,lowest_stock_price,shares_buyback_ratio_%,buyback_yield_%,yoy_rev._per_sh._growth,yoy_eps_growth,yoy_ebitda_growth_(%),5-year_ebitda_growth_rate_(per_share),shares_outstanding_(basic_average),shares_outstanding_(eop),beta,restated_filing_date,filing_date,earnings_release_date,number_of_shareholders,number_of_employees,forex_rate
71,1994,83087.671,100975.373,44.63,-20.33,-0.68,-19.28,0,0,0,9.21,0,1.85,2,-2.47,0.744,3.57,1.66,1.52,0.33,N/A,44.63,28,-0.05,0,-1.71,-23.54,-4.03,0,1877.941,1861.7,0.33,,,,0,110534,102.526
71,1995,74295.533,92538.554,39.75,-23.65,-2.14,-22.23,0,0,0,18.39,0,1.61,N/A,0,0.795,-0.93,1.63,1.48,0.47,N/A,44.88,34.75,-0.4,0,-2.06,18.38,10.99,0,1922.222,1869.07,-0.08,,,,0,142645,90.52
71,1996,83476.215,105569.729,44.5,-25.43,-5.22,-24.1,0,0,0,22.58,0,1.61,N/A,0,0.622,8.85,1.37,1.22,0.28,N/A,44.63,35.75,-0.36,0,9.89,62.23,27.52,0,1955.081,1875.87,-0.06,,,,0,146855,105.94
71,1997,95729.315,111318.534,50.5,-22.68,-5.1,-21.48,0,0,0,26.81,0,1.59,N/A,-2.3,0.571,0.71,1.25,1.13,0.37,N/A,57.63,43.5,-1.05,0,-0.9,30.22,23.16,0,1921.111,1895.63,0.25,,,,0,150736,122.774
71,1998,100335.248,125689.132,52.75,-28.7,-11.59,-27.22,0,0,0,30.89,0,1.38,3,-1.35,0.736,7,1.19,1.03,0.27,N/A,64.5,51.13,-0.34,0.82,-4.21,13.66,25.09,0,1823,1902.09,0.83,,,,0,159035,129.082
71,1999,107648.32,135762.938,57.25,-33.53,-15.35,-31.85,0,0,0,33.48,0,1.38,2,-2.33,0.725,4.08,1.11,0.96,0.31,N/A,58.75,40.94,1.14,0.88,12.44,6.36,4.7,0,1890.179,1880.32,0.92,,,,0,183879,119.473
71,2000,194968.8,222855.38,104,-35.53,-15.75,-33.61,27.65,0,0,36.81,-22.99,2.77,4,-2.16,0.693,4.69,1.22,1.07,0.43,N/A,104,53,0.3,0.21,10.54,18.49,4.59,0,1874.703,1874.7,1.44,,,,0,214631,106.307
71,2001,130356.875,159284.124,70.75,-36.11,-13.99,-29.79,25.15,0,0,37.52,-8.91,2.39,6,-2.12,0.589,3.32,1.24,1.08,0.36,N/A,108.13,58.95,1.72,1.7,-4.51,27.92,-4.36,0,1867.931,1842.5,1.36,,,,0,215648,121.505
71,2002,106123.75,142052.523,58.15,-40.72,-16.55,-34.15,26.64,0,0,42.95,-10.52,2.01,2,-2.17,0.64,4.32,1.21,1.07,0.34,N/A,71.26,47,0.95,2.04,1.19,-22.13,12.19,0,1827.652,1825,1.45,08/23/02,08/23/02,,0,246702,131.061
71,2003,77575.16,121559.005,44.95,-51.65,-21.13,-43.89,31.46,0,0,53.51,-3.42,1.96,4,-1.99,0.7,4.03,1.22,1.08,0.32,N/A,57.11,44.95,5.44,4.85,21.02,52.06,25.79,0,1776.801,1725.81,0.52,07/31/03,07/31/03,,0,264096,118.687
