enterprise_id,years,market_cap,enterprise_value,month_end_stock_price,net_cash_per_share,net_current_asset_value,net-net_working_capital,intrinsic_value:_projected_fcf,median_ps_value,peter_lynch_fair_value,graham_number,earnings_power_value_(epv),altman_z-score,piotroski_f-score,beneish_m-score,scaled_net_operating_assets,sloan_ratio_%,current_ratio,quick_ratio,cash_ratio,interest_coverage,highest_stock_price,lowest_stock_price,shares_buyback_ratio_%,buyback_yield_%,yoy_rev._per_sh._growth,yoy_eps_growth,yoy_ebitda_growth_(%),5-year_ebitda_growth_rate_(per_share),shares_outstanding_(basic_average),shares_outstanding_(eop),beta,restated_filing_date,filing_date,earnings_release_date,number_of_shareholders,number_of_employees,forex_rate
38,1994,28853.856,30889.856,11.219,-2.45,-0.57,-2.12,4.41,0,0,5.17,8.78,5.46,6,-2.49,0.64,7.19,1.62,1.09,0.12,N/A,12.375,8.906,1.89,2.04,2.77,325,6.11,0,2608.759,2571.92,1.46,04/01/94,04/01/94,,0,81600,1
38,1995,35206.084,37668.084,13.688,-3.08,-0.73,-2.66,6.33,11.9,0,5.72,8.2,5.03,7,-2.22,0.783,10.13,1.57,1.06,0.15,N/A,13.938,9.188,0,0.35,12.23,14.71,18.24,2.71,2571.795,2572.04,1.22,04/03/95,04/03/95,,0,81500,1
38,1996,55375.785,56602.785,21.375,-2.94,-0.34,-2.5,9.79,14.94,10.86,7.07,10.05,6.49,7,-2.75,0.656,0.65,1.81,1.29,0.27,N/A,22.875,13.438,-0.72,0.38,20.77,19.23,24.72,11.28,2583.871,2590.68,1.18,04/01/96,04/01/96,,0,82300,1
38,1997,66291.129,66562.129,24.875,-2.69,0.07,-2.22,11.68,17.56,17.16,8.56,11.48,7.1,7,-2.58,0.621,3.44,1.81,1.33,0.39,N/A,26.875,20.938,-2.87,0.4,8.75,16.67,15.27,15.56,2660.829,2664.97,1.06,03/31/97,03/31/97,,0,89300,1
38,1998,88610.768,87697.768,32.938,-2.36,0.55,-1.89,13.89,19.58,19.85,9.5,13.02,8.73,7,-2.67,0.572,2.68,2,1.52,0.52,N/A,33.469,24.875,-0.95,0.45,4.11,11.06,6.52,16.72,2674.494,2690.27,1.12,03/27/98,03/27/98,,0,90500,1
38,1999,112732.194,114431.194,41.938,-3.88,-0.64,-2.29,14.87,26.87,24.64,8.59,11.9,7.36,4,-2.44,0.735,14.94,1.39,1.04,0.34,N/A,44.438,32,0.08,0.67,2.59,-12.03,7.37,20.05,2780.556,2688.1,0.95,03/31/00,04/01/99,,0,93100,1
38,2000,129414.416,129791.416,46.563,-3.26,0.09,-1.56,13.6,24.77,20.36,9.96,11.41,8.64,5,-2.6,0.608,4.96,1.77,1.36,0.52,N/A,53.063,39.031,-3.4,0.48,7.57,31.13,9.43,14.38,2988.112,2779.37,0.9,03/30/01,03/31/00,,0,97800,1
38,2001,146134.969,144029.969,52.531,-2.55,1.02,-0.79,17.39,30.23,15.34,12.91,16.08,8.91,7,-2.66,0.627,2.09,2.3,1.9,0.93,N/A,52.531,33.5,-0.09,0.4,3.31,15.83,8.61,9.39,2993.5,2781.87,0.48,03/20/02,03/30/01,,0,98500,1
38,2002,180090.702,174900.702,59.1,-2.06,1.38,-0.43,21.11,35.98,13.31,14.61,19.2,10.26,5,-2.74,0.556,2.33,2.3,1.92,0.99,N/A,60.97,41.625,-9.54,1.14,11.45,14.29,16.35,7.01,3031.016,3047.22,0.17,03/18/03,03/20/02,,0,101800,1
38,2003,159426.856,156090.856,53.71,-3.5,0.47,-1.58,23.68,45.15,15.9,15.22,21.31,8.16,7,-2.55,0.503,1.52,1.68,1.39,0.65,N/A,65.49,41.85,2.59,3.86,13.29,17.39,20.51,6.99,2998.636,2968.29,0.23,03/18/03,03/18/03,,0,108300,1
