enterprise_id,years,market_cap,enterprise_value,month_end_stock_price,net_cash_per_share,net_current_asset_value,net-net_working_capital,intrinsic_value:_projected_fcf,median_ps_value,peter_lynch_fair_value,graham_number,earnings_power_value_(epv),altman_z-score,piotroski_f-score,beneish_m-score,scaled_net_operating_assets,sloan_ratio_%,current_ratio,quick_ratio,cash_ratio,interest_coverage,highest_stock_price,lowest_stock_price,shares_buyback_ratio_%,buyback_yield_%,yoy_rev._per_sh._growth,yoy_eps_growth,yoy_ebitda_growth_(%),5-year_ebitda_growth_rate_(per_share),shares_outstanding_(basic_average),shares_outstanding_(eop),beta,restated_filing_date,filing_date,earnings_release_date,number_of_shareholders,number_of_employees,forex_rate
50,2001,0,0,0,-2.8,-2.8,-2.8,0,0,0,0,0,0,N/A,0,-1.641,0,0,0,0,N/A,0,0,-,0,0,0,0,0,39.592,39.592,0,03/15/05,03/15/05,,0,0,1
50,2002,0,0,0,-0.4,-0.39,-0.4,0,0,0,0,0,0,N/A,0,-1.901,-75.33,0.75,0.75,0.62,N/A,0,0,-630.13,0,-18.19,47.96,95.13,0,102.256,289.073,0,03/31/03,03/31/03,,0,260,1
50,2003,248.25,146.331,0.79,0.2,0.21,0.2,0,0,0,0,0,3.69,N/A,0,-0.302,4.78,2.65,2.65,2.56,N/A,1.28,0.37,-8.71,-35.45,-47.84,93.08,155.56,0,394.856,314.241,0,02/27/04,03/31/03,,0,495,1
50,2004,1391.749,1257.018,3.91,0.2,0.21,0.2,0,0,0,0.22,0,14.04,5,-3.98,-0.169,-10.57,2.2,2.2,2.15,N/A,4.26,0.77,-13.27,-0.45,-20.16,113.21,57.5,0,669.004,355.946,0,02/27/04,02/27/04,,0,791,1
50,2005,649.658,475.265,1.76,0.21,0.25,0.21,0,0,0,0.63,0,6.1,6,-3.73,-0.103,-22.8,1.97,1.97,1.84,No Debt,5.55,1.35,-3.7,-0.93,257.61,571.43,276.19,0,363.916,369.124,1.9,03/16/06,03/15/05,,0,1193,1
50,2006,1483.332,1271.076,3.87,0.19,0.27,0.19,0,0,0,0.94,0,8.38,5,-3.52,0.056,4.87,1.77,1.77,1.54,No Debt,4.3,1.29,-3.84,-0.9,34.66,93.62,1.27,0,374.696,383.29,2.77,02/28/07,03/16/06,,0,1430,1
50,2007,1772.259,1371.829,3.69,0.43,0.49,0.43,0,0,0,1.17,-0.7,7.91,7,-3.69,0.038,-2.12,2.21,2.21,2.07,No Debt,4.53,2.67,-25.31,-6.37,38.51,10.99,90.83,0,438.039,480.287,4,02/28/08,02/28/07,,0,1946,1
50,2008,1726.682,1378.015,3.8,0.29,0.36,0.29,1.98,0,2.98,1.33,-0.07,6.79,4,-3.78,0.133,33.06,1.95,1.95,1.8,N/A,4.1,2.3,5.39,5.23,21.25,37.62,43.01,52.85,469.532,454.39,2.03,02/25/09,02/28/08,,143,2670,1
50,2009,1759.398,1501.267,4.27,0.07,0.22,0.09,4.11,0,4.63,1.6,0.66,7.39,6,-3.98,0.13,-9.11,1.66,1.58,1.38,49.43,5.81,2.56,9.32,10.29,24.17,35.97,30.53,43.28,426.727,412.037,1.07,02/22/10,02/25/09,,171,1644,1
50,2010,2944.017,2861.757,7.87,-0.43,-0.19,-0.43,5.76,0,7.03,1.82,1.87,7.83,8,-3.76,0.19,5.43,1.81,1.81,1.41,28.94,8.73,4.22,9.21,9.82,31.65,49.74,-32.28,39.47,395.92,374.081,0.58,02/18/11,02/22/10,,203,4080,1
50,2011,9273.797,9125.493,25.1,-0.92,-0.15,-0.92,6.33,0,10.55,2.73,2.79,11.85,8,-2.79,0.209,0.05,1.64,1.64,0.9,14.45,29.41,7.02,1.23,1.73,39.27,49.47,184.46,37.61,367.703,369.474,0.37,02/01/13,02/18/11,01/26/11,199,4329,1
50,2012,3839.121,3441.31,9.9,-4.2,-1.54,-4.2,8.66,0,15.23,0,6.01,2.83,5,-1.9,0.249,5.68,1.49,1.49,0.65,18.78,42.68,9.12,-4.96,-0.52,48,40.43,94.47,39.97,369.929,387.79,0.09,02/03/14,02/10/12,01/25/12,198,2927,1
50,2013,5147.925,4799.847,13.23,-6.36,-2.52,-6.36,6.98,17.24,1.08,0,7.42,2.24,4,-2.13,0.129,6.06,1.34,1.34,0.45,2.5,18.46,7.69,-0.34,-0.07,3.95,-93.1,32.69,50.05,388.647,389.11,0.68,01/29/15,02/01/13,01/23/13,211,2429,1
50,2014,21947.297,21246.892,52.6,-6.9,-2.45,-6.9,7.28,20.99,7.58,0,10.04,4.5,6,-2.26,0.16,5,1.42,1.42,0.56,7.1,54.37,13.14,-7.23,-0.57,17.5,534.15,35.25,55.06,407.385,417.249,2.13,01/28/16,02/03/14,01/22/14,215,2327,1
50,2015,20638.057,19915.41,48.8,-8.46,-2.97,-8.46,6.22,27.7,13.15,0,12.14,3.74,5,-2.15,0.21,4.16,1.47,1.47,0.6,7.56,69.2,44.89,-1.36,-0.29,23.92,138.46,28.27,51.97,420.544,422.911,2.77,01/27/17,01/29/15,01/20/15,203,2450,1
50,2016,48947.777,49008.424,114.38,-13.25,-5.95,-13.25,0.3,37.02,6.25,0,11.05,4.8,3,-1.93,0.324,10.3,1.54,1.54,0.65,1.87,130.93,45.55,-1.19,-0.16,21.88,-54.84,19.73,36.7,425.889,427.94,1.44,01/29/18,01/28/16,01/19/16,237,3700,1
50,2017,53240.685,54871.214,123.8,-21.33,-12.06,-21.33,-8.86,69.75,10.5,0,8.44,3.89,2,-1.47,0.422,11.86,1.25,1.25,0.38,2.53,128.35,82.79,-0.49,-0.07,29.6,53.57,37.79,28.63,428.822,430.054,0.68,01/29/19,01/27/17,01/18/17,290,4700,1
50,2018,83194.12,86870.757,191.96,-29.09,-17.91,-29.09,-18.66,119.96,31.25,0,0.85,4.26,4,-1.66,0.534,12.15,1.4,1.4,0.52,2.37,202.68,127.49,-0.78,-0.11,29.99,190.7,30.79,28.8,431.885,433.393,0.69,01/29/20,01/29/18,01/22/18,327,5500,1
50,2019,116860.088,123425.663,267.66,-38.8,-25.29,-38.18,-30.74,186.31,67,0,3.37,4.51,4,-1.57,0.621,16.29,1.49,1.49,0.58,3.82,418.97,201.07,-0.74,-0.11,33.75,114.4,29.02,29.79,435.374,436.599,1.53,01/28/21,01/29/19,01/17/19,362,7100,1
50,2020,141984.781,151725.604,323.57,-48.71,-46.07,-47.94,-42.7,263.16,103.25,0,2.22,4.26,3,-1.8,0.667,15.13,0.9,0.9,0.73,4.16,385.03,254.59,-0.51,-0.05,27.47,54.1,29.49,30.91,437.799,438.807,1.72,01/27/22,01/29/20,01/21/20,590,8600,1
50,2021,239486.613,247590.036,540.73,-45.18,-41.67,-44.14,-25.89,363.51,152.25,0,26.3,6.45,6,-2.13,0.564,2.14,1.25,1.25,1.05,3.31,556.55,298.84,-0.93,-0.1,23.34,47.22,28.45,30.69,440.922,442.895,0.9,01/27/22,01/28/21,01/19/21,1977,9400,1
