enterprise_id,years,pe_ratio,pe_ratio_without_nri,price-to-owner-earnings,pb_ratio,price-to-tangible-book,price-to-free-cash-flow,price-to-operating-cash-flow,ps_ratio,peg_ratio,ev-to-revenue,ev-to-ebitda,ev-to-ebit,earnings_yield_(joel_greenblatt)_%,forward_rate_of_return_(yacktman)_%,shiller_pe_ratio,cyclically_adjusted_pb_ratio,cyclically_adjusted_ps_ratio,cyclically_adjusted_price-to-fcf,dividend_yield_%,fcf_yield_%
82,1999,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2000,89.61,43.1,0,6.09,6.09,101.02,35.03,2.92,0,2.74,-46.5,-27.13,-3.69,0,0,0,0,0,0.43,1.03
82,2001,23.52,26.41,0,6.86,6.86,105.02,24.62,2.34,0,2.32,-36.86,-22.58,-4.43,0,0,0,0,0,1.16,0.98
82,2002,25.95,27.06,0,5.95,5.95,28.85,13.75,2.05,0,2.13,16.3,16.3,6.13,0,0,0,0,0,1.39,3.54
82,2003,22.45,28.06,0,5.68,6.28,17.72,12.56,2.28,0,2.31,15.59,22.76,4.39,0,0,0,0,0,1.2,5.69
82,2004,29.24,29.74,40.78,5.67,6.49,32.23,18.52,2.53,0,2.51,-36.96,-21.98,-4.55,0,0,0,0,0,1.23,3.12
82,2005,29.17,29.66,36.26,5.87,6.65,30.34,18.24,2.66,0,2.61,-23.03,-16.79,-5.96,8.1,0,0,0,0,1.31,3.33
82,2006,21.66,22.03,21.55,4.88,6.04,23.24,14.47,1.97,0,1.96,10.71,13.57,7.37,9.48,0,0,0,0,1.76,4.37
82,2007,19.42,19.68,19.71,5.18,6.54,32.61,14.61,1.72,0,1.73,9.73,12.25,8.16,13.02,0,0,0,0,2.03,3.12
82,2008,196.44,255.31,0,6.04,8.2,0,66.97,1.51,0,1.65,33.87,121.17,0.83,3.97,0,0,0,0,2.38,-2.31
82,2009,18.76,19.05,13.7,8.1,12.82,9.74,6.69,1.09,0,1.24,8.77,11.68,8.56,-6.47,19.29,4.23,1.47,21.97,3.26,10.54
82,2010,26.81,26.88,23.89,7.49,11.55,15.64,10.9,1.27,0,1.43,11.63,16.96,5.9,-5.11,19.9,4.51,1.43,21.32,3.14,6.45
82,2011,21.8,21.81,21.64,9.02,13.57,29.76,18.98,1.47,0,1.59,10.59,13.95,7.17,-7.48,24.66,5.72,1.71,24.95,2.59,3.4
82,2012,19.06,19.2,16.46,10.02,16.21,14.31,10.26,1.37,1.73,1.46,9.79,12.64,7.91,15.24,23.27,5.74,1.6,22.4,2.84,7.19
82,2013,88.83,91.14,0,15.1,37.43,14.11,9.9,1.32,4.08,1.39,23.35,55.08,1.82,24.49,25.23,5.94,1.52,21.73,3.09,7.21
82,2014,22.79,22.86,22.33,14.98,27.64,19.02,13.64,1.8,0,1.85,11.5,14.55,6.87,0.15,33.84,9.1,2.04,28.38,2.36,5.4
82,2015,33.89,34.06,25.21,46.99,0,30.23,17.94,1.76,56.77,1.86,15.64,21.67,4.61,4.48,35.97,10.63,2.06,29.68,2.41,3.38
82,2016,17.99,18.02,15.71,34.52,0,17.26,11.73,1.49,3.9,1.63,9.72,12.35,8.1,9.5,29.83,10.75,1.71,24.45,3.03,5.92
82,2017,29.7,20.82,30.89,246.01,0,28.99,15.71,1.65,1.41,1.8,14.38,20.19,4.95,18.94,35.6,15.22,1.94,27.7,2.72,3.52
82,2018,21.24,21.42,22.29,102.98,0,0,70.5,1.57,1.01,1.84,12.42,16.15,6.19,22.56,31.29,19.31,1.9,29.9,2.79,-3.66
82,2019,17.7,16.6,12.39,27.7,0,13.2,6.68,1.18,3.47,1.41,11.48,15.31,6.53,8.34,23.85,18.05,1.47,23.54,3.73,7.68
82,2020,22.91,18.12,29.52,30.71,0,45.02,11.78,1.37,4.66,1.66,14.17,19.47,5.14,6.48,26.37,22.65,1.65,28.84,3.28,2.25
82,2021,109.35,28.86,279.73,221.58,0,29.06,14.02,1.73,0,1.97,31.86,65.64,1.52,-1.09,39.44,35.94,2.23,38.21,2.4,3.47
82,2022,14.6,20,14.84,13.08,23.08,17.4,12.54,1.93,2.68,2.07,9.95,11.65,8.58,9.57,38.24,40.29,2.5,40.04,1.9,5.8
82,2023,13.17,15.76,13.94,7.55,11.69,16.29,10.78,1.52,1.03,1.65,8.83,10.64,9.4,19,24.16,25.81,1.82,28.48,3.46,6.25
