enterprise_id,years,pe_ratio,pe_ratio_without_nri,price-to-owner-earnings,pb_ratio,price-to-tangible-book,price-to-free-cash-flow,price-to-operating-cash-flow,ps_ratio,peg_ratio,ev-to-revenue,ev-to-ebitda,ev-to-ebit,earnings_yield_(joel_greenblatt)_%,forward_rate_of_return_(yacktman)_%,shiller_pe_ratio,cyclically_adjusted_pb_ratio,cyclically_adjusted_ps_ratio,cyclically_adjusted_price-to-fcf,dividend_yield_%,fcf_yield_%
11,2008,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2009,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2010,At Loss,At Loss,0,3.4,15.91,40.54,23.62,2.21,0,2.46,18.2,89.22,1.12,0,0,0,0,0,0,2.29
11,2011,14.6,13.67,0,3.93,7.79,14.09,11.91,2.9,0,2.67,9.34,12.72,7.86,0,0,0,0,0,0,7.28
11,2012,15.42,14.79,0,4.14,6.25,13.86,11.72,3.64,0,3.2,10.38,13.27,7.54,0,0,0,0,0,1.04,7.39
11,2013,14.68,14.56,15.62,3.35,4.46,18.27,11.92,3.49,0,2.97,9.48,11.99,8.34,0,0,0,0,0,1.7,5.57
11,2014,20.74,20.67,21.22,3.92,5.65,23.55,15.86,4.54,0.64,4.1,13.65,18.13,5.52,23.48,0,0,0,0,1.76,4.29
11,2015,87.12,52.78,27.17,6.76,0,30.06,19.6,5.39,2.48,6.05,23.99,57.17,1.75,22.43,0,0,0,0,1.31,3.49
11,2016,25.39,22.61,18.39,7.22,0,20.06,14.93,5.07,1.02,5.29,13.77,21.75,4.6,22.48,0,0,0,0,1.26,5.07
11,2017,At Loss,At Loss,39.72,3.59,0,24.26,19.12,4.93,0,6.14,32.28,-155.84,-0.64,22.26,0,0,0,0,1.14,3.96
11,2018,65.65,51.96,20.85,5.32,0,20.27,16.96,6.3,1.26,6.64,16.69,51.39,1.95,22.24,186.47,15.16,14.68,62.08,1.55,5.08
11,2019,7.88,7.71,14.41,3.42,0,11.71,10.87,4.63,0.16,5.01,11.28,20.18,4.96,24.09,50.65,9.44,10.22,38.37,3.13,9.04
11,2020,45.66,39.2,18.04,4.67,0,13.28,12.69,5.44,1.02,6.39,15.23,39.33,2.54,24.37,56.74,10.11,10.9,36.12,3.62,7.95
11,2021,55.37,54.57,16.06,5.96,0,12.72,12.23,6.18,1.69,7.36,15.8,41.65,2.4,24.88,61.88,10.09,10.97,32.49,3.72,8.15
11,2022,35.53,35.25,20.18,8.8,0,17.17,16.61,8.33,1.24,9,16.82,28.57,3.5,24.12,73.23,12.67,13.54,37.15,2.71,6.07
11,2023,17.76,17.44,13.58,8.65,0,12.22,11.91,6,0.87,6.73,11.67,15.78,6.34,25.76,45.94,9.5,9.58,24.6,3.49,8.3
