enterprise_id,years,pe_ratio,pe_ratio_without_nri,price-to-owner-earnings,pb_ratio,price-to-tangible-book,price-to-free-cash-flow,price-to-operating-cash-flow,ps_ratio,peg_ratio,ev-to-revenue,ev-to-ebitda,ev-to-ebit,earnings_yield_(joel_greenblatt)_%,forward_rate_of_return_(yacktman)_%,shiller_pe_ratio,cyclically_adjusted_pb_ratio,cyclically_adjusted_ps_ratio,cyclically_adjusted_price-to-fcf,dividend_yield_%,fcf_yield_%
86,1994,25.98,25.98,165.63,5.66,5.66,0,27.6,0.89,0,1.04,13.94,16.75,5.97,0,47.68,10.21,1.83,0,0.48,-2.38
86,1995,19.56,19.56,67.69,4.13,4.13,0,18.04,0.63,0.7,0.77,10.62,12.9,7.75,17.84,34.14,7.37,1.26,0,0.74,-1.58
86,1996,17.13,17.13,0,3.17,3.17,0,19.67,0.49,0.69,0.63,9.17,11.44,8.74,17.27,26.01,5.6,0.92,0,0.98,-2.53
86,1997,17.73,17.73,15.47,3.17,3.17,16.59,9.2,0.51,0.93,0.6,8.91,11.19,8.94,18.13,26.17,5.62,0.89,0,0.91,6.05
86,1998,25.53,25.53,19.79,4.82,4.82,20.11,12.67,0.76,2.02,0.83,12.12,15.16,6.6,13.54,38.32,8.38,1.26,0,0.68,5.03
86,1999,43.43,43.43,33.97,9.06,10.3,50.12,25.44,1.39,3.58,1.44,20.02,24.63,4.06,13.13,71.6,16.18,2.32,690.63,0.36,2.01
86,2000,45.63,45.63,44.84,9.45,14.84,121.94,29.9,1.47,2.94,1.58,21.17,26.15,3.82,16.54,77.61,17.31,2.49,482.54,0.37,0.82
86,2001,40.57,40.57,49.43,8.1,11.39,163.22,26.52,1.32,2.06,1.42,19.08,23.84,4.19,20.89,68.07,14.95,2.17,348.33,0.42,0.62
86,2002,40.56,41.4,52.16,7.56,10.01,119.48,25.4,1.3,2.17,1.39,19.04,24.27,4.12,20.28,63.14,13.5,2,238.43,0.47,0.84
86,2003,26.7,27.16,36.52,5.32,6.99,56.5,16.34,0.92,1.76,1,13.86,17.33,5.77,16.94,43.81,9.26,1.4,114.98,0.63,1.79
86,2004,26.01,26.53,25.8,5.32,6.88,41.39,14.72,0.91,2.15,0.98,13.31,16.68,6,13.89,42.95,9.03,1.39,90.12,0.67,2.45
86,2005,21.74,21.3,33.21,4.49,5.75,99.81,14.86,0.79,1.83,0.87,11.41,14.14,7.07,13.1,35.98,7.62,1.18,75.85,0.99,1.01
86,2006,17.21,16.95,20.1,3.61,4.68,52.04,10.59,0.62,1.28,0.72,9.52,11.85,8.44,15.23,27.02,5.8,0.9,54.81,1.3,1.93
86,2007,17.6,16.33,21.54,3.2,4.12,43.51,9.82,0.57,1.16,0.66,8.7,10.99,9.1,16.36,24.74,5.27,0.83,54.38,1.41,2.32
86,2008,16.21,16.06,19.34,3.12,4.14,36.22,10.01,0.55,1.23,0.64,8.42,10.82,9.24,15.43,22.83,4.84,0.77,54.67,1.73,2.83
86,2009,13.9,14.07,15.28,2.83,3.69,15.98,8.04,0.46,1.19,0.55,7.44,9.61,10.41,15.09,19.4,4.08,0.66,42.46,2.02,6.31
86,2010,14.4,14.32,12.51,2.87,3.72,14.73,7.89,0.51,1.46,0.58,7.6,9.85,10.15,13.76,19.73,4.14,0.67,36.9,2.04,6.95
86,2011,12.54,13.41,16.11,2.88,3.81,18.8,8.7,0.49,1.44,0.58,7.27,9.43,10.6,13.93,18.54,3.96,0.65,32.34,2.16,5.55
86,2012,13.58,13.55,15.63,2.94,4.14,19.84,8.79,0.48,1.45,0.59,7.52,9.81,10.19,14.17,18.16,3.94,0.64,30.2,2.38,5.12
86,2013,13.93,13.96,15.86,3.04,4.15,18.68,9.26,0.51,1.5,0.61,7.81,10.18,9.82,14.3,18.88,4.14,0.66,30,2.28,5.48
86,2014,15.3,15.4,20.31,3.17,4.25,24.18,10.54,0.51,1.67,0.62,8.29,11.02,9.07,14.09,18.71,4.11,0.66,29.72,2.52,4.2
86,2015,16.83,17.03,15.28,3.37,4.33,16.81,9.65,0.57,2.58,0.66,8.78,11.73,8.53,11.26,20.28,4.42,0.71,28.83,2.26,5.97
86,2016,14.52,14.52,12.14,2.61,3.29,13.28,7.75,0.44,4.61,0.53,7.56,10.51,9.51,9.55,15.14,3.23,0.52,19.61,2.95,7.66
86,2017,15.24,15.24,8.97,2.61,3.35,9.87,6.56,0.43,46.18,0.5,7.44,10.73,9.32,7.71,14.48,3.05,0.49,16.61,3,10.35
86,2018,32.5,26.62,19.72,4.04,5.28,17.55,11.32,0.64,0,0.71,12.77,20.48,4.88,3.1,22.86,4.62,0.73,23.45,1.91,5.81
86,2019,42.4,42.4,26.66,3.83,6.73,16.21,10.17,0.55,0,0.65,13.7,24.29,4.12,-0.32,20.98,4,0.63,19.72,2.17,6.26
86,2020,22.06,22.06,17.27,4.29,7.35,22.57,13,0.63,0,0.75,11.58,17.19,5.82,2.4,24.04,4.58,0.7,22.65,1.85,4.54
86,2021,29.58,29.58,14.34,4.9,7.63,15.5,11.09,0.72,7.72,0.8,13.18,19.6,5.1,8.69,29.45,5.43,0.82,24.75,1.54,6.51
86,2022,28.71,25.37,40.83,4.64,7.12,35.41,16.22,0.68,5.56,0.76,13.95,21.13,4.73,9.05,27.6,4.93,0.74,22.85,1.57,2.87
86,2023,33.69,33.69,23.16,5.06,8.01,32.82,13.64,0.64,6.26,0.73,14.82,23.3,4.29,9.51,27.83,4.76,0.7,22.27,1.56,3.09
