enterprise_id,years,pe_ratio,pe_ratio_without_nri,price-to-owner-earnings,pb_ratio,price-to-tangible-book,price-to-free-cash-flow,price-to-operating-cash-flow,ps_ratio,peg_ratio,ev-to-revenue,ev-to-ebitda,ev-to-ebit,earnings_yield_(joel_greenblatt)_%,forward_rate_of_return_(yacktman)_%,shiller_pe_ratio,cyclically_adjusted_pb_ratio,cyclically_adjusted_ps_ratio,cyclically_adjusted_price-to-fcf,dividend_yield_%,fcf_yield_%
48,1994,27.29,27.29,26.18,6.54,6.54,23.85,19.75,6.76,0,5.94,14.08,16.01,6.25,0,55.55,15.29,15.77,44.74,0,4.52
48,1995,38.97,41.54,34.24,10,10,37.92,28.54,9.54,1.29,8.67,22.32,25.27,3.96,21.64,78.98,21.14,21.18,64.25,0,2.8
48,1996,34.93,38.32,22.22,10.37,10.37,23.77,20.63,8.85,1.37,7.98,19.44,22.47,4.45,22,80.41,22.47,20.97,60.33,0,4.5
48,1997,47.88,52.32,37.89,15.64,15.64,39.3,35.11,13.8,1.71,12.61,27.73,30.91,3.24,21.38,126.72,38.1,33.14,96.94,0,2.73
48,1998,64.5,68.41,37.89,17.21,17.21,38.32,34.47,19.04,1.81,17.45,34.44,39.7,2.52,21.24,162.97,51.35,43.91,119.69,0,2.82
48,1999,63.51,75.15,51.06,16.78,16.78,39.38,37.64,25.04,1.88,22.51,40.21,44.26,2.26,21.17,190.24,62.25,56.6,139.69,0,2.72
48,2000,47.06,55.17,62.21,10.22,10.22,41.97,38.76,19.29,1.41,17.37,32.54,36.24,2.76,21.7,122.45,36.59,39.37,93.16,0,2.5
48,2001,55.3,45.57,50.07,8.31,8.66,33.03,30.32,16.09,1.61,14.29,27.26,30.83,3.24,22.29,91.88,23.48,29.19,66.24,0,3.13
48,2002,39.07,33.07,30.9,5.62,5.8,22.11,20.94,10.71,1.95,8.97,19.58,21.37,4.68,20.63,59.31,13.51,18.5,40.69,0,4.69
48,2003,37.16,43.38,36.79,4.25,4.5,18.72,17.66,8.67,6.24,7.06,20.76,23.79,4.2,11.44,48.52,9.96,14.59,31.52,0.31,5.4
48,2004,38.4,51.99,37.5,4.18,4.4,23.21,21.44,8.52,0,6.85,24.68,27.92,3.58,1.3,47.48,8.83,13.73,30.34,0.56,4.32
48,2005,22.18,25.35,21.89,5.53,6,17.15,16.31,6.81,0,5.74,14.81,15.68,6.38,4.73,34.69,6.55,10.18,22.59,1.29,5.94
48,2006,19.42,19.71,22.87,5.85,6.57,19.13,17.03,5.54,3.52,4.52,11.53,12.16,8.22,11.17,27.73,5.42,8.14,18.97,1.46,5.47
48,2007,20.75,21.11,20.67,8.88,10.85,18.76,16.37,5.7,1.47,4.95,12.72,13.72,7.29,18.99,30.59,6.32,8.89,21.54,1.32,5.62
48,2008,14.71,15.9,6.28,6.94,11.33,14.14,12.06,4.31,0.64,3.77,8.78,9.54,10.48,25.3,23.95,5.38,6.97,17.84,1.56,7.32
48,2009,14.67,13.8,13.51,5.35,8.37,13.44,11.23,3.66,0.58,3.18,8.3,9.37,10.67,26.46,19.77,4.62,5.52,15.33,2.1,7.52
48,2010,10.96,11.44,4.15,4.32,6.11,9.3,8.53,3.29,0.67,2.7,6.06,6.7,14.93,24.85,17.47,4.37,4.8,13.59,2.26,11.08
48,2011,9.67,10.11,4.28,3.82,4.98,9.07,8.28,3.19,0.64,2.53,5.68,6.24,16.03,23.72,16.76,4.72,4.73,13.66,2.35,11.31
48,2012,15.3,12.36,4.77,3.86,5.15,8.87,8.23,3.53,1.12,2.78,8.01,9.06,11.04,19.03,18.11,5.31,4.98,14.4,2.48,11.44
48,2013,13.39,13.66,4.42,3.64,4.7,11.91,10.15,3.76,2.72,2.91,7.25,8.24,12.14,12.62,18.27,5.7,5.09,15.17,2.58,8.54
48,2014,15.86,16.26,5.04,3.83,5.48,12.96,10.78,4.03,2.42,3.23,8.34,9.87,10.13,13.7,19.84,6.51,5.52,16.74,2.57,7.86
48,2015,29.83,20.36,5.83,4.43,6.08,15.36,12.28,3.89,8.05,3.13,11.61,15.2,6.58,9.35,20.9,6.42,5.35,17,2.74,6.69
48,2016,19.99,19.16,15.65,5.55,7.93,16.41,12.3,4.5,0,3.73,10.14,12.64,7.91,5.57,23.25,6.92,5.7,18.33,2.72,6.25
48,2017,21.21,20.95,16.28,6.06,12.51,17.21,13.67,5.59,2.6,5.07,11.98,15.25,6.56,12.73,29.03,8.56,7.08,22.59,2.22,5.91
48,2018,46.3,25.41,21.44,9.15,19.42,23.83,17.52,6.96,2.38,6.39,14.25,17.98,5.56,14.12,40.56,11.06,9.21,29.63,1.67,4.26
48,2019,26.47,28.2,25.6,10.01,19.48,27.14,19.9,8.25,1.53,7.7,16.68,20.88,4.79,21.27,48.02,13.65,11.41,36.52,1.34,3.74
48,2020,35.33,35.33,33.68,13.02,22.69,34.56,25.77,10.93,1.35,10.32,21.56,26.52,3.77,22.13,64.94,18.91,15.84,51.04,0.98,2.94
48,2021,33.65,33.99,33.92,14.35,24.11,36.73,26.86,12.26,1.69,11.75,23.19,26.88,3.72,21.91,71.27,21.85,18.29,58.8,0.81,2.76
48,2022,26.61,27.89,28.38,11.51,21.85,29.73,21.75,9.77,1.34,9.45,18.69,21.84,4.58,22.38,52.5,17.41,14.46,46.91,0.94,3.4
48,2023,35.18,34.71,41.98,12.27,19.62,42.78,29.05,12.01,1.86,11.7,23.58,27.17,3.68,20.63,59.96,20.5,17.06,56.17,0.78,2.35
