enterprise_id,years,pe_ratio,pe_ratio_without_nri,price-to-owner-earnings,pb_ratio,price-to-tangible-book,price-to-free-cash-flow,price-to-operating-cash-flow,ps_ratio,peg_ratio,ev-to-revenue,ev-to-ebitda,ev-to-ebit,earnings_yield_(joel_greenblatt)_%,forward_rate_of_return_(yacktman)_%,shiller_pe_ratio,cyclically_adjusted_pb_ratio,cyclically_adjusted_ps_ratio,cyclically_adjusted_price-to-fcf,dividend_yield_%,fcf_yield_%
35,2005,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2006,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2007,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2008,16.67,16.67,0,0,0,23.67,11.45,2.2,0,2.1,9.21,11.98,8.35,0,0,0,0,0,0,0
35,2009,14.84,14.84,0,0,0,21.99,10.47,1.79,0,1.68,7.97,10.84,9.23,0,0,0,0,0,0,0
35,2010,21.58,21.58,15.63,5.12,5.27,15.61,12.26,2.57,0,2.36,10.79,14.71,6.8,17.73,0,0,0,0,0,6.68
35,2011,19.86,19.86,22.82,5.5,5.64,18.43,13.46,2.75,1.47,2.48,10.45,13.54,7.39,16.72,0,0,0,0,2.87,5.32
35,2012,21.52,21.52,33.54,5.68,6.4,34.47,17.26,3.01,1.76,2.8,11.7,15.06,6.64,15.29,0,0,0,0,3.29,2.86
35,2013,27.27,27.27,38.75,7.74,8.57,35.65,20.62,4.03,0,3.81,15.54,19.51,5.13,15.61,0,0,0,0,0,2.76
35,2014,29.02,29.02,42.57,7.37,8.12,43.75,24.41,4.12,1.95,3.92,16.7,21.35,4.68,15.8,0,0,0,0,1.94,2.31
35,2015,32.55,32.55,45.94,7.55,8.25,56.09,25.06,4.49,3.14,4.31,19.03,24.41,4.1,13,0,0,0,0,1.75,1.84
35,2016,32.71,32.71,35.7,8.25,8.95,31.51,20.89,4.5,3.77,4.28,19.04,24.33,4.11,10.77,0,0,0,0,1.75,3.17
35,2017,30.12,30.12,41.35,7.74,8.33,35.22,23.01,4.08,3.96,3.92,17.98,22.73,4.4,10.26,40.75,12.3,5.81,0,2.03,2.74
35,2018,26.68,26.68,47.05,6.77,7.26,41.07,22.7,3.55,3.39,3.33,15.86,19.36,5.17,9.61,38.72,10.32,5.18,0,1.03,2.4
35,2019,22.02,22.02,35.9,5.21,5.6,31.5,18.82,2.9,2.72,2.68,12.65,15.78,6.34,10.59,29.76,8.12,4,0,3.13,3.15
35,2020,26,26,20.27,6.33,6.6,16.45,13.7,3.34,2.56,3.31,12.22,19.36,5.17,14.12,33.9,9.2,4.56,0,2.92,6.09
35,2021,68.99,68.99,37.13,5.23,5.47,33.01,25.27,3.74,14.25,3.68,16.42,49.11,2.04,7.32,27.67,6.87,3.55,0,1.38,3.04
35,2022,25.66,25.66,17.64,5.31,5.59,14.79,12.33,3,6.95,2.88,11.05,18.54,5.39,8.97,27.43,6.65,3.46,0,1.39,6.74
35,2023,21.57,21.57,16.8,5.3,5.64,16.93,13.35,2.74,3.16,2.6,10.13,15.38,6.5,11.9,26.58,6.39,3.32,0,3.04,5.83
