enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow
23,1994,47.59,7.53,38.195,47.59,38.195,260.53,73.76,20.38,32.24,39.91,19.18,-,69.268,39.268,25.334,41.746,20.748,0,0.805,0,0.195,104.433,1.17,1.508,0,69.77,26.95,24.56,67.38,5.23,14.86,0.31,0.021,0.048,0.122,0.188
23,1995,37.875,3.9,29.977,37.875,29.977,191.3,56.95,21.98,69.42,40.65,14.73,-,66.727,31.262,20.446,34.619,13.034,0,0.784,0,0.195,97.831,0.6,1.466,0,53.9,22.48,26.95,58.37,6.77,13.54,0.33,0.025,0.068,0.218,0.343
23,1996,41.686,3.5,32.49,41.686,32.49,257.71,62.76,29.77,49.89,54.64,11.06,-,65.58,34.199,22.298,37.437,19.04,0,0.777,0,0.212,95.555,0.64,1.457,0,46.54,27.64,49.58,68.48,7.84,7.36,0.34,0.047,0.069,0.202,0.266
23,1997,29.567,2.38,23.144,29.567,23.144,175.6,45.3,25.1,2.64,33.23,15.38,-,65.236,25.248,16.29,28.565,17.297,0,0.787,0,0.205,92.687,0.64,1.421,0,50.72,29.36,45.23,66.59,7.2,8.07,0.35,0.043,0.051,0.204,0.229
23,1998,23.274,1.67,18.455,23.625,18.676,200.3,35.93,18.41,11.52,25.43,13.36,-,65.555,24.385,15.679,28.26,28.696,0,0.797,0,0.199,77.163,0.7,1.177,0,53.17,28.53,38.49,63.13,6.86,9.48,0.34,0.036,0.051,0.207,0.15
23,1999,21.341,1.23,16.954,22.074,17.413,334.07,30.17,21.31,9.91,19.83,14.98,-,65.013,23.601,16.619,27.619,29.804,0,0.793,0,0.204,66.323,1.07,1.02,0,38.28,26.74,43.71,55.25,9.54,8.35,0.35,0.042,0.057,0.243,0.161
23,2000,13.929,0.79,11.172,15.805,12.347,287.43,16.37,17.72,1.24,10.31,13.9,-,64.36,17.091,14.096,21.651,24.361,0,0.806,0,0.193,51.01,2.14,0.793,0,34.22,30.11,51.13,55.24,10.67,7.14,0.36,0.05,0.081,0.473,0.249
23,2001,-3.782,-0.73,-2.978,-4.52,-3.416,-41.52,-3,-35.31,-110.75,-3.5,16.95,-,49.666,-3.741,-4.549,6.289,18.486,0,0.77,0,0.23,32.513,1.1,0.655,-,30.82,22.49,47.43,55.76,11.84,7.7,0.5,0.065,0.102,0,0.355
23,2002,6.788,2.02,5.184,8.098,5.915,87.23,10.19,5.13,-241.95,7.21,18.49,-,63.51,15.432,10.008,25.779,20.862,0,0.758,0,0.241,32.897,0.62,0.518,0,24.81,29.46,67.8,63.15,14.71,5.38,0.36,0.068,0.14,0.905,0.401
23,2003,12.624,2.59,9.554,14.995,10.852,126.07,16.77,17.13,47.27,11.95,18.53,-,70.097,25.861,18.953,33.611,24.378,0,0.755,0,0.244,35.334,1.49,0.504,0,23.74,34.4,56.67,46.01,15.37,6.44,0.3,0.046,0.038,0.147,0.135
23,2004,16.344,2.99,12.107,19.677,13.844,181.51,22.59,15.82,-43.01,15.16,17.7,-,68.614,28.542,19.964,33.981,28.8,0,0.726,0,0.272,41.612,0.76,0.606,0,26.29,33,54.86,48.15,13.88,6.65,0.31,0.047,0.028,0.097,0.088
23,2005,23.433,4.48,16.526,29.721,19.425,224.39,28.93,48.33,-9,22.32,15.44,-,67.219,29.902,23.148,34.015,27.725,0,0.684,0,0.316,47.99,3.31,0.714,0,29.74,31.25,56.21,54.7,12.27,6.49,0.33,0.05,0.028,0.093,0.091
23,2006,23.701,5.23,14.456,37.382,18.611,230.21,27.6,20.51,-2.56,22.5,13.25,2.34,65.816,24.561,19.59,31.857,25.021,0.265,0.552,0.146,0.448,48.569,0.24,0.738,0,35.36,30.27,50.01,55.1,10.32,7.3,0.34,0.047,0.027,0.11,0.098
23,2007,26.477,4.73,15.174,49.981,20.772,268.32,27.33,16.79,25.01,22.68,11.55,5.92,63.739,24.686,20.998,32.218,25.351,0.204,0.59,0.12,0.41,46.059,1.23,0.723,0,38.11,24.01,38.81,52.91,9.58,9.4,0.36,0.039,0.036,0.145,0.124
23,2008,24.462,6.49,14.369,43.891,19.418,262.9,24.92,14.4,21.91,21.64,12.99,4.8,64.102,23.88,20.364,31.153,27.367,0.201,0.585,0.117,0.414,45.231,1.47,0.706,0,36.05,21.28,32.88,47.65,10.13,11.1,0.36,0.032,0.032,0.134,0.105
23,2009,16.805,5.11,9.67,27.95,12.55,196.22,16.18,3.4,-185.24,16.06,10.55,4.03,63.942,20.273,16.984,27.153,24.62,0.266,0.567,0.151,0.432,36.408,0.83,0.569,0,35.36,21.64,32.36,46.08,10.32,11.28,0.36,0.032,0.028,0.137,0.102
23,2010,18.735,6.35,10.408,32.136,13.545,251.45,17.25,7.48,15.38,17.85,9.78,4.87,64.043,22.887,19.398,30.14,22.89,0.345,0.546,0.188,0.454,34.361,1.03,0.537,0,36.95,19.9,30.44,47.49,9.88,11.99,0.36,0.03,0.025,0.11,0.099
23,2011,14.187,7.71,7.716,24.873,10.068,215.17,12.86,-0.34,33.11,14.9,8.72,3.91,61.4,19.605,15.017,25.311,20.605,0.356,0.542,0.193,0.457,31.548,0.77,0.514,0.095,40.65,19.37,30.77,52.05,8.98,11.86,0.39,0.033,0.027,0.139,0.116
23,2012,16.325,9.89,8.992,26.716,11.443,293.93,14.98,3.04,2442.75,17.69,8.69,3.6,61.243,22.512,17.457,28.143,22.503,0.318,0.559,0.178,0.441,31.544,1.04,0.515,0.183,35.92,17.74,32.19,50.37,10.16,11.34,0.39,0.034,0.024,0.109,0.098
23,2013,18.084,7.76,10.348,30.193,13.43,351.28,15.42,13.82,18.39,19.54,10.23,3.58,60.567,23.25,20.538,29.358,24.141,0.274,0.584,0.16,0.416,30.516,2.53,0.504,0.33,36.94,17.98,29.89,48.85,9.88,12.21,0.39,0.032,0.024,0.103,0.09
23,2014,13.566,5.98,7.615,24.957,10.237,312.72,12.5,3.05,-1677.44,13.96,9.03,3.04,58.905,20.71,16.658,26.978,23.455,0.368,0.539,0.198,0.461,26.926,1.53,0.457,0.475,41.14,19.42,28.89,50.61,8.87,12.63,0.41,0.033,0.027,0.131,0.103
23,2015,15.438,6.38,8.223,28.977,10.947,357.44,13.43,10.98,19.77,15.19,7.87,2.45,60.375,22.892,18.269,28.903,23.037,0.425,0.527,0.224,0.473,27.175,1.11,0.45,0.447,38.98,20.01,30.15,49.12,9.36,12.11,0.4,0.033,0.025,0.109,0.098
23,2016,17.422,7.23,9.139,31.908,11.995,397.66,14.56,11.82,43.47,16.72,7.75,2.5,62.867,26.251,21.806,31.974,25.228,0.45,0.523,0.235,0.477,26.346,1.45,0.419,0.435,41.47,21.56,28.38,48.29,8.8,12.86,0.37,0.029,0.023,0.089,0.084
23,2017,14.815,6.25,7.642,28.141,10.113,385.12,13.22,1.01,-13.45,14.38,9.3,2.76,62.96,26.516,20.017,32.151,26.897,0.51,0.509,0.26,0.491,24.038,3.01,0.382,0.54,41.79,25.05,29.08,45.82,8.73,12.55,0.37,0.03,0.02,0.076,0.069
23,2018,0.201,0.04,0.092,0.514,0.128,441.91,15.2,-56.35,875.48,0.15,8.3,3.18,62.043,25.678,0.223,32.787,26.013,0.592,0.397,0.235,0.603,25.654,-15.19,0.413,42.759,39.59,32.06,33.74,41.27,9.22,10.82,0.38,0.035,0.017,0.066,0.061
