enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow
72,1994,10.703,5.3,3.569,25.8,4.435,23.37,6.96,10.88,8.34,4.75,10.24,0,42.938,9.89,6.13,13.283,5.609,0.794,0.353,0.28,0.535,25.005,0.15,0.582,0,0,39.62,92.13,52.51,0,3.96,0.57,0.144,0.045,0.458,0.447
72,1995,11.099,5.58,3.764,25.399,4.653,20.18,7.92,16.12,4.32,4.7,10.91,0,45.354,11.342,6.522,15.272,9.084,1.144,0.328,0.375,0.564,26.176,0.99,0.577,0,0,41.61,89.79,48.18,0,4.07,0.55,0.134,0.038,0.335,0.295
72,1996,12.142,4.06,4.142,30.958,5.226,22.51,8.97,21.1,6.17,5.14,11.09,0,49.049,11.203,6.347,15.054,5.966,0.928,0.352,0.326,0.522,32.01,1.21,0.653,0,0,44.92,89.51,44.59,0,4.08,0.51,0.125,0.028,0.254,0.323
72,1997,12.121,4.15,4.294,30.816,5.47,18.45,7.83,28.32,2.47,4.71,8.73,0,47.402,9.691,6.506,13.619,3.41,0.931,0.356,0.331,0.511,31.287,4.11,0.66,0.007,0,43.56,88.88,45.32,0,4.11,0.53,0.128,0.042,0.438,0.555
72,1998,12.208,4.22,4.378,41.744,5.866,16.43,6.39,25.28,-2.81,3.43,3.95,0,50.889,14.422,12.093,18.772,-38.144,0.918,0.361,0.331,0.515,18.422,48.53,0.362,0,0,85.47,183.33,97.86,0,1.99,0.49,0.247,0.277,1.923,0
72,1999,8.371,8.13,3.243,23.77,4.33,20.78,5.5,10.67,4.75,3.02,5.4,0,49.839,12.516,8.848,17.19,-11.28,0.847,0.416,0.352,0.503,18.269,2.43,0.367,0,0,66.49,154.7,88.21,0,2.36,0.5,0.213,0.127,1.011,9.194
72,2000,-8.179,-8.1,-3.293,-18.2,-4.232,27.58,5.67,-57.13,7.78,-4.81,6.47,0,48.814,10.06,-7.065,14.657,-18.619,0.928,0.389,0.361,0.539,22.754,110.15,0.466,0,0,40.49,101.52,61.03,0,3.6,0.51,0.142,0.197,1.963,17.491
72,2001,-1.588,-0.86,-0.719,-3.718,-0.971,20.49,4.8,-62.13,7.74,1.79,9.16,0,44.807,8.689,-1.584,12.964,5.52,0.644,0.521,0.336,0.474,20.346,3.93,0.454,0,72.02,42.96,111.25,140.31,5.07,3.28,0.55,0.168,0.032,0.374,0.37
72,2002,-0.035,-0.02,-0.018,-0.091,-0.026,20.15,4.9,0,0.42,3.49,9.89,0,43.809,7.627,-0.036,12.13,4.735,0.658,0.499,0.328,0.499,22.068,0,0.504,0,71.81,37.35,108.53,142.99,5.08,3.36,0.56,0.167,0.039,0.508,0.45
72,2003,15.729,9.77,8.285,52.773,13.147,37.51,7.94,47.83,12.38,5.21,9.03,0,45.902,11.223,16.748,14.271,2.795,0.461,0.556,0.256,0.444,22.708,0,0.495,0,82.96,40.85,122.19,164.3,4.4,2.99,0.54,0.181,0.028,0.247,0.498
72,2004,9.067,5.18,5.681,26.864,9.714,40.8,8.86,151.3,-19.94,6.6,10.46,0,46.326,12.245,10.53,14.705,9.111,0.116,0.703,0.081,0.297,24.994,-2.7,0.54,0,81.61,40.49,113.67,154.79,4.47,3.21,0.54,0.167,0.022,0.179,0.194
72,2005,14.338,7.88,10.389,38.721,19.106,40.69,8.89,49.59,-65.74,8.06,9.78,0,45.987,11.484,16.402,14.482,9.725,0.09,0.745,0.067,0.255,29.126,8.01,0.633,0,73.56,37.58,97.85,133.83,4.96,3.73,0.54,0.145,0.023,0.197,0.189
