enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow
19,1994,0,N/A,-1.887,0,-2.584,125.47,33.41,31.59,224.36,32.24,1.62,0,0,100,-6.326,124.831,13.633,-5.086,-0.176,0.895,1.176,29.832,0.27,0.298,-,0,0,0,0,0,-,0,0,0.115,0.115,0.458
19,1995,0,N/A,-1.486,0,-3.394,110.34,26.31,-8.46,-0.03,25.13,10.07,0,0,100,-6.326,124.467,7.206,-6.87,-0.107,0.738,1.015,23.487,-12396.2,0.235,-,0,0,0,0,0,-,0,0,0.196,0.196,0.731
19,1996,0,N/A,-0.537,0,-1.279,22.73,4.53,-9.87,-5.56,-40,6.4,0,49.324,9.807,-1.305,30.295,-3.042,-9.064,-0.081,0.734,1,20.298,-2.16,0.412,-,0,146.38,52.13,-94.25,0,7,0.51,0.072,0.185,1.889,1.196
19,1997,0,0,-0.494,0,-1.147,22.28,4.86,-17.53,94.73,-0.3,6.49,0,43.914,12.898,-1.481,28.984,1.808,13.293,0.046,0.607,0.883,14.641,0.58,0.333,-,0,180.91,45.2,-135.71,0,8.07,0.56,0.069,0.16,1.243,0.899
19,1998,-21.719,-3.14,-2.039,0,-2.902,18.58,4.53,-53.65,438.25,7.16,7.74,0,44.618,10.444,-5.343,28.943,-2.469,3.32,0.145,0.483,0.764,17.026,-3.7,0.382,-,0,157.82,41.92,-115.9,0,8.71,0.55,0.064,0.216,2.069,1.129
19,1999,35.596,5.55,7.467,35.596,7.467,17.88,5.15,796.43,-0.34,3.13,9.01,0,41.945,10.281,17.939,27.62,-4.97,1.462,0.259,0.379,0.684,17.46,-19.98,0.416,0.16,0,156.38,37.92,-118.46,0,9.63,0.58,0.06,0.249,2.421,1.249
19,2000,15.056,4.12,4.912,51.033,6.378,18.58,3.81,81.51,-1.49,2.03,9.17,0,42.978,10.171,16.322,28.795,-6.12,0.892,0.361,0.322,0.606,12.932,0.6,0.301,0.009,37.64,215.03,39.25,-138.14,9.7,9.3,0.57,0.061,0.253,2.483,1.32
19,2001,16.551,6.02,6.275,Negative Tangible Equity,12.485,-3.61,-0.58,56.03,-4.03,-0.35,8.36,0,45.278,-1.959,24.597,30.057,-5.08,0.767,0.394,0.302,0.586,11.551,-0.51,0.255,0,34.76,146.07,36.34,-74.97,10.5,10.04,0.55,0.054,0.199,0,1.342
19,2002,4.265,1.82,1.646,Negative Tangible Equity,4.441,-11.92,-2.22,22.07,-16.17,-0.73,5.83,0,43.974,-7.722,6.295,27.92,-9.903,0.843,0.378,0.319,0.599,11.496,-0.19,0.261,0,35.07,50.88,30.09,14.28,10.41,12.13,0.56,0.046,0.226,0,1.779
19,2003,-0.739,-0.54,-0.258,0,-0.688,7.25,1.39,-26.48,1.99,0.95,6.5,0,62.824,11.368,-2.407,35.004,7.023,0.911,0.339,0.309,0.651,6.724,0.47,0.107,-,41.2,120.82,55.14,-24.48,8.86,6.62,0.37,0.056,0.229,2.011,0.765
