enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow
55,1999,19.143,3.34,10.689,20.911,11.219,37.94,16.78,0,0,13.02,0,0,68.292,21.828,18.958,26.207,13.488,0.284,0.558,0.159,0.438,38.506,0,0.564,1.263,66.94,55.81,243.1,254.23,5.45,1.5,0.32,0.211,0.05,0.228,0.269
55,2000,18.106,4.5,10.197,19.798,10.713,35.65,15.32,0,0,12.23,0,0,74.393,22.615,20.51,27.265,17.008,0.267,0.568,0.151,0.429,36.985,0,0.497,0.924,77.41,82.33,321.28,316.36,4.72,1.14,0.26,0.225,0.042,0.187,0.199
55,2001,19.334,4.56,11.572,22.017,12.483,46.46,16.54,0,0,15.57,6.57,0,71.395,22.015,20.135,25.355,17.48,0.164,0.633,0.104,0.365,41.033,0,0.575,0.254,63.29,63.96,197.8,197.13,5.77,1.85,0.29,0.155,0.038,0.172,0.178
55,2002,15.873,5.24,10.047,18.817,11.151,62.09,16.21,0,11.76,15.59,5.86,5.24,74.715,23.052,20.446,31.697,15.867,0.179,0.633,0.113,0.366,36.714,-0.05,0.491,0.299,63.24,79.94,193.73,177.03,5.77,1.88,0.25,0.134,0.074,0.319,0.317
55,2003,17.577,6.58,11.075,20.807,12.275,78.84,17.21,0,-644.2,16.08,5.37,3.96,76.079,24.391,22.633,34.425,19.5,0.185,0.628,0.116,0.371,37.227,0.02,0.489,0.262,60.54,86.17,198.98,173.35,6.03,1.83,0.24,0.13,0.055,0.227,0.221
55,2004,16.161,5.23,10.055,19.127,11.129,74.65,15.58,0,1480.61,16.03,4.91,4.54,74.099,22.603,19.025,29.122,20.096,0.18,0.617,0.111,0.381,39.162,0.12,0.529,0.321,59.1,82.84,178.32,154.58,6.18,2.05,0.26,0.127,0.062,0.274,0.235
55,2005,17.417,5.33,10.54,20.929,11.731,75.73,16.55,9.75,9.51,15.47,5.17,4.34,75.437,22.426,19.669,29.219,18.789,0.21,0.594,0.125,0.403,40.424,2.09,0.536,0.353,61.73,100.38,188.06,149.41,5.91,1.94,0.25,0.127,0.053,0.235,0.219
55,2006,19.106,6.18,11.123,27.098,13.429,76.67,17.25,13.99,3.12,13.76,4.6,3.98,74.997,21.87,20.603,29.516,21.41,0.249,0.571,0.142,0.426,40.49,1.06,0.54,0.349,62.53,97.67,178.67,143.53,5.84,2.04,0.25,0.122,0.046,0.212,0.178
55,2007,19.365,7.09,11.412,36.258,15.732,73.62,17.54,15.95,15.61,12.73,6.88,3.45,73.192,21.769,20.439,29.007,17.302,0.176,0.605,0.106,0.393,40.868,1.43,0.558,0.312,59.81,86.26,159.46,133.01,6.1,2.29,0.27,0.117,0.064,0.292,0.269
55,2008,26.449,12.72,16.654,49.926,23.66,58.98,13.97,40.93,28.85,10.44,7.5,3.7,71.674,17.411,30.673,27.17,15.603,0.114,0.652,0.074,0.345,38.917,-9.56,0.543,0.401,60.02,91.07,164.65,133.6,6.08,2.22,0.28,0.128,0.08,0.462,0.34
55,2009,16.471,8.86,10.66,28.533,14.676,70.04,16.23,9.94,8.69,12.47,6.04,4.59,73.138,21.05,19.244,29.258,17.502,0.14,0.642,0.09,0.356,40.514,-5.23,0.554,0.438,58.6,102.31,179.44,135.73,6.23,2.03,0.27,0.132,0.054,0.258,0.237
55,2010,15.603,8.72,9.666,26.052,12.862,72.1,15.2,8.81,-54.46,12.2,5.81,5.26,72.997,22.132,18.624,28.322,20.97,0.242,0.601,0.146,0.398,37.886,0.26,0.519,0.468,62.05,110.99,174.15,125.21,5.88,2.1,0.27,0.129,0.061,0.274,0.224
