enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow
14,1994,14.602,8.9,6.446,14.602,6.446,23.93,13.04,15.09,-19.21,9.96,8.73,0,6.648,6.648,4.89,10.677,0.146,0.293,0.439,0.129,0.561,8.762,-7.2,1.318,0.273,23.17,85.32,47.15,-15,15.75,7.74,0.93,0.121,0.052,0.779,0.973
14,1995,9.163,5.55,4.085,9.163,4.085,15.19,8.06,-13.2,-8.73,6.19,7.46,0,5.25,5.25,3.904,10.459,1.286,0.269,0.452,0.122,0.548,5.492,0.98,1.046,0.398,27.3,79.6,73.91,21.61,13.37,4.94,0.95,0.192,0.036,0.691,0.738
14,1996,-0.367,-0.13,-0.165,-0.367,-0.165,-3.83,-2.16,-40.02,336.05,-0.18,8.53,0,16.96,-0.959,-0.109,3.004,4.211,0.264,0.448,0.118,0.552,25.665,0.43,1.513,0.184,17.35,41.5,79.43,55.28,21.03,4.6,0.83,0.181,0.023,0,0.35
14,1997,15.538,5.47,6.062,17.379,6.324,26.03,12.48,25.64,15.45,9.09,8.6,0,17.121,7.009,5.128,10.58,7.447,0.555,0.356,0.198,0.644,20.241,-0.3,1.182,0.295,22.34,48.47,99.9,73.77,16.34,3.65,0.83,0.227,0.027,0.391,0.269
14,1998,-1.346,-0.37,-0.469,-1.65,-0.501,-2.64,-1.04,-77.33,-379.72,-0.54,9.93,0,8.295,-0.559,-0.389,2.625,1.559,0.529,0.341,0.18,0.659,10.01,0.98,1.207,-,23.87,45.17,78.73,57.43,15.29,4.64,0.92,0.198,0.03,0,0.661
14,1999,8.865,3.42,2.985,10.894,3.185,16.57,6.65,-5.57,75.18,4.82,8.71,0,10.083,2.791,1.995,5.679,1.336,0.566,0.333,0.188,0.667,15.089,0.95,1.496,0.492,20.83,39.3,63.44,44.97,17.52,5.75,0.9,0.156,0.03,1.063,0.689
14,2000,19.421,5.9,6.311,24.011,6.729,35.07,13.86,62.7,-450.13,8.2,10.74,0,11.507,5.466,3.982,8.303,8.601,0.587,0.317,0.186,0.683,18.239,1.15,1.585,0.231,21.21,36.17,53.78,38.82,17.21,6.79,0.88,0.13,0.021,0.39,0.199
14,2001,18.931,3.61,5.399,28.307,5.963,40.38,14.9,13.74,10.17,8.98,7.31,5.73,14.826,7.11,4.147,9.593,9.762,0.798,0.258,0.206,0.742,19.306,-0.28,1.302,0.215,31.9,71.9,55.91,15.91,11.44,6.53,0.85,0.13,0.018,0.255,0.157
14,2002,25.882,9.05,6.169,55.519,7.068,48.79,16.16,56.38,6.87,9.07,6.89,6.17,16.186,6.731,4.858,10.236,4.648,1.133,0.221,0.25,0.779,20.555,1.72,1.27,0.218,33.48,99.33,53.92,-11.93,10.9,6.77,0.84,0.124,0.02,0.304,0.305
14,2003,5.313,1.55,0.971,12.021,1.082,40.64,11.49,-7.98,-18.9,6.39,4.75,2.4,14.955,6.323,0.91,9.243,5.984,1.871,0.147,0.275,0.853,15.959,4.87,1.067,1.269,34.31,111.05,54.55,-22.19,10.64,6.69,0.85,0.127,0.019,0.293,0.236
