enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow
46,1994,28.835,7.43,13.969,52.67,17.892,84.79,36.15,12.76,3.68,20.28,11.67,0,79.891,37.013,20.634,40.963,19.392,0.285,0.503,0.143,0.44,54.087,-1.09,0.677,0.472,0,331.98,244.15,-87.83,0,1.49,0.2,0.135,0.096,0.261,0.332
46,1995,28.326,7.36,14.345,82.077,21.464,86.45,28.94,16.51,-645.36,16.9,13.15,0,64.722,29.427,20.02,35.275,20.913,0.116,0.51,0.059,0.435,46.375,1.97,0.717,0.521,0,176.02,114.13,-61.89,0,3.2,0.35,0.11,0.067,0.229,0.244
46,1996,29.161,4.7,14.6,75.49,21.076,83.36,25.49,15.11,6.03,16.75,12.88,0,59.301,26.399,19.994,31.55,11.622,0.153,0.492,0.075,0.412,43.302,-446.99,0.73,0.552,0,156.47,94.98,-61.49,0,3.84,0.41,0.106,0.06,0.228,0.342
46,1997,32.745,4.52,16.13,76.529,22.46,89.05,26.51,16.48,38.3,17.96,14.15,0,56.688,25.139,19.574,29.814,21.338,0.147,0.493,0.073,0.412,46.713,1.37,0.824,0.559,0,128.41,85.45,-42.96,0,4.27,0.43,0.101,0.06,0.24,0.22
46,1998,37.566,4.15,18.446,83.528,25.275,93.55,29.59,26.95,52.34,20.25,14.61,0,53.661,24.807,19.521,28.349,20.594,0.179,0.489,0.087,0.465,50.705,1.12,0.945,0.513,0,103.41,71.54,-31.87,0,5.1,0.46,0.091,0.061,0.247,0.229
46,1999,41.33,3.37,18.226,101.624,24.685,76.68,27.75,22.7,0.45,17.54,10.92,0,51.021,23.704,19.511,27.478,12.473,0.3,0.402,0.121,0.482,47.66,1.7,0.934,0.595,45.79,96.29,66.06,15.56,7.97,5.53,0.49,0.089,0.073,0.31,0.37
46,2000,45.236,4.24,17.456,115.818,22.824,69.5,28.84,22.07,29.02,19.03,11.6,0,49.901,23.214,18.006,27.684,10.913,0.453,0.372,0.168,0.531,48.378,0.7,0.969,0.531,41.63,87.31,60.92,15.24,8.77,5.99,0.5,0.084,0.078,0.337,0.418
46,2001,48.598,3.7,18.06,104.024,22.519,69.85,31.85,21.95,37.93,20.73,6.52,0,47.561,22.518,16.901,26.473,12.287,0.467,0.372,0.173,0.503,50.822,0.91,1.069,0.487,41.18,73.46,50.6,18.32,8.86,7.21,0.52,0.073,0.068,0.3,0.355
46,2002,47.158,6.19,17.352,90.924,21.086,62.92,29.61,18.14,4.8,18.96,4.63,0,82.901,43.767,34.35,49.109,28.027,0.552,0.365,0.201,0.526,41.877,4.16,0.505,0.466,88.1,476.78,332.33,-56.35,4.14,1.1,0.17,0.156,0.113,0.259,0.288
46,2003,41.748,6.61,15.613,73.258,18.606,60.18,26.87,12.92,-0.38,16.56,5.48,0,81.782,42.383,33.338,48.124,33.375,0.47,0.383,0.18,0.514,38.301,0.36,0.468,0.482,90.53,351.34,305.65,44.84,4.03,1.19,0.18,0.153,0.099,0.234,0.229
46,2004,40.447,6.44,15.499,55.566,17.303,58.94,25.89,6.3,5.81,16.88,6.77,0,80.268,38.107,30.379,43.952,35.34,0.436,0.384,0.167,0.52,40.951,0.74,0.51,0.509,76.67,129.51,227.01,174.17,4.76,1.61,0.2,0.123,0.085,0.224,0.194
46,2005,35.48,9.07,14.021,40,14.677,46.8,21.85,-3.36,-130.72,14.22,7.78,0,78.384,29.418,25.378,35.733,30.789,0.398,0.406,0.161,0.537,43.307,0.52,0.552,0.601,60.78,42.51,163.67,181.94,6,2.23,0.22,0.097,0.075,0.255,0.196
46,2006,26.265,7.14,10.596,29.04,11.02,40.25,18.77,-15.37,32.76,11.09,6.38,0,76.605,26.617,21.04,34.376,28.193,0.45,0.401,0.181,0.545,38.578,1.5,0.504,0.706,54.35,31.63,126.05,148.77,6.72,2.9,0.23,0.081,0.064,0.239,0.184
46,2007,24.953,4.86,9.917,28.1,10.379,26.72,11.62,-20.55,-27.24,7.94,8.84,0,73.489,16.286,19.587,26.308,25.557,0.389,0.394,0.153,0.552,37.208,0.1,0.506,0.779,50.33,29.43,104.23,125.13,7.25,3.5,0.27,0.076,0.043,0.266,0.145
