enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow
32,1994,17.712,3.96,3.808,32.801,4.226,22.36,13.08,13.64,-23.94,8.93,9.27,0,19.244,8.066,3.475,12.691,3.906,0.82,0.221,0.181,0.779,21.089,-1.23,1.096,0.38,41.45,46.39,69.09,64.15,8.81,5.28,0.81,0.153,0.061,0.753,0.608
32,1995,28.258,9.2,6.853,51.703,7.7,23.4,15.09,-95.64,11.14,10.86,12.26,0,19.646,8.988,5.922,13.357,3.152,0.566,0.263,0.149,0.737,22.736,3.82,1.157,0.236,43.29,44.35,61.81,60.75,8.43,5.91,0.8,0.136,0.05,0.555,0.613
32,1996,26.62,6.86,7.357,47.906,8.387,22.62,15.19,838.84,7.72,10.63,11.45,0,19.566,8.783,6.099,13.049,3.276,0.56,0.288,0.161,0.712,23.602,1.63,1.206,0.24,43.86,42.4,59.06,60.52,8.32,6.18,0.8,0.13,0.052,0.592,0.613
32,1997,26.248,5.82,8.065,42.66,9.146,27.09,16.96,124.43,-15.44,11.84,12.04,0,16.928,10.801,7.301,15.11,3.157,0.462,0.326,0.151,0.674,18.7,0.6,1.105,0.455,44.57,40.44,61.91,66.04,8.19,5.9,0.83,0.141,0.054,0.5,0.631
32,1998,38.314,8.67,12.368,69.504,14.463,39.72,22.98,23.15,32.95,16.58,11.73,0,22.468,9.4,7.294,13.347,4.085,0.526,0.32,0.168,0.68,38.099,0.38,1.696,0.322,28.77,26.49,42.26,44.54,12.69,8.64,0.78,0.09,0.045,0.48,0.525
32,1999,30.524,11.56,10.443,67.031,12.835,41.06,23.46,15.02,7.62,15.34,10.5,0,24.903,12.133,8.079,15.941,3.978,0.614,0.355,0.218,0.645,32.191,0.5,1.293,0.257,44.82,34.7,57.25,67.37,8.14,6.38,0.75,0.118,0.044,0.363,0.525
32,2000,18.475,3.64,6.662,40.251,8.276,23.98,13.34,5.2,145.79,8.63,11.77,0,22.077,8.528,6.493,12.239,5.848,0.589,0.365,0.215,0.635,22.652,0.64,1.026,0.431,59.94,40.92,68.01,87.03,6.09,5.37,0.78,0.145,0.042,0.487,0.415
32,2001,18.125,4.83,6.813,42.824,8.699,31.88,16.85,4.47,21.09,11.28,9.23,0,23.71,11.186,6.63,15.162,4.54,0.579,0.386,0.223,0.614,24.365,0.19,1.028,0.386,62.13,42.95,68.55,87.73,5.87,5.32,0.76,0.143,0.034,0.305,0.429
32,2002,-1.049,-0.37,-0.401,-2.99,-0.533,1.88,0.88,-43.4,294.6,0.21,10.05,0,13.627,0.672,-0.419,4.587,4.735,0.575,0.379,0.218,0.621,13.048,1.12,0.958,-,63.6,37.75,63.33,89.18,5.74,5.76,0.86,0.15,0.037,5.509,0.439
32,2003,-2.432,-1.11,-0.85,-8.859,-1.138,27.82,9.78,-113.53,175.64,2.43,9.78,0,20.917,8.539,-0.988,11.552,7.673,0.57,0.324,0.185,0.676,17.992,0.14,0.86,0.47,56.4,39.1,65.35,82.65,6.47,5.58,0.79,0.142,0.03,0.353,0.282
