enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow
28,1994,17.511,6.71,1.942,29.345,2.033,11.95,15.44,14.97,0.34,4.18,6.01,0,34.098,21.696,7.213,27.147,9.106,3.501,0.103,0.359,0.891,9.181,3.18,0.269,0.601,495.16,93.51,38.87,440.52,0.74,9.39,0.66,0.07,0.079,0.365,0.465
28,1995,18.103,7.3,2.119,31.017,2.228,10.29,11.95,3.71,-0.62,4.21,5.53,0,56.58,21.895,7.968,27.301,9.947,3.591,0.136,0.487,0.855,15.05,-274.21,0.266,0.473,545.83,132.66,54.59,467.76,0.67,6.69,0.43,0.065,0.126,0.577,0.559
28,1996,23.477,7.72,3.111,42.026,3.305,10.95,12.31,31.48,6.73,5.54,5.38,0,60.483,23.782,9.488,28.97,12.268,3.901,0.13,0.506,0.857,19.833,1.64,0.328,0.47,537.6,105.51,55.16,487.25,0.68,6.62,0.4,0.06,0.093,0.391,0.431
28,1997,23.973,6.12,2.91,46.392,3.091,10.06,11.54,16.72,2.95,5.21,7.04,0,62.967,23.352,9.269,28.171,12.848,4.159,0.114,0.475,0.875,19.765,0.95,0.314,0.468,553.63,120.88,55.64,488.39,0.66,6.56,0.37,0.056,0.099,0.423,0.435
28,1998,25.023,4.79,2.846,53.905,3.031,8.47,9.85,16.75,0.9,4.71,8.19,0,59.334,19.769,9.265,24.379,6.609,4.201,0.113,0.476,0.875,18.228,-3.14,0.307,0.552,523.99,104.47,52.55,472.07,0.7,6.95,0.41,0.059,0.095,0.479,0.589
28,1999,25.358,3.94,2.817,60.834,3.012,9.98,11.68,24.9,7.05,5.17,6.87,6.1,57.917,23.385,9.253,28.954,10.33,4.502,0.109,0.492,0.879,17.634,0.43,0.304,0.439,517.62,98.89,51.56,470.29,0.71,7.08,0.42,0.059,0.089,0.382,0.464
28,2000,26.32,2.93,2.816,67.42,3.013,11.58,11.17,18.29,-10.21,5.73,10.14,5.31,58.83,23.251,9.601,28.918,8.144,4.741,0.105,0.498,0.882,17.256,1.47,0.293,0.444,540.24,103.95,51.85,488.14,0.68,7.04,0.41,0.058,0.139,0.597,0.63
28,2001,27.373,3.87,3.024,64.321,3.229,15.38,11.49,20.8,-4.59,7.23,9.22,5.82,60.091,23.56,9.807,28.148,6.718,3.987,0.116,0.461,0.873,18.53,1.04,0.308,0.439,511.84,100.47,52.19,463.56,0.71,6.99,0.4,0.057,0.108,0.457,0.616
28,2002,25.987,4.77,2.936,64.017,3.148,14.4,10.66,18.5,3.01,6.97,8.94,5.1,61.162,24.61,10.825,29.971,13.051,4.248,0.111,0.47,0.879,16.592,3.95,0.271,0.473,594.01,122.71,60.88,532.18,0.61,6,0.39,0.065,0.13,0.527,0.498
28,2003,23.822,8.3,2.638,75.85,2.855,11.76,8.44,14.57,2.35,6.32,5.95,3.99,60.021,22.262,10.679,26.941,11.126,4.386,0.111,0.486,0.88,14.829,-0.4,0.247,0.508,655.55,127.86,61.5,589.19,0.56,5.93,0.4,0.067,0.106,0.478,0.489
28,2004,21.326,7.2,2.492,73.108,2.717,9.62,6.67,12.49,-2.23,5.01,5.69,3.43,54.639,25.14,13.497,30.947,17.255,4.164,0.122,0.509,0.868,10.088,-1.99,0.185,0.552,885.43,138.37,64.15,811.21,0.41,5.69,0.45,0.08,0.086,0.344,0.334
28,2005,18.063,6.89,2.455,60.722,2.714,9.75,6.39,9.56,2.51,4.7,5.92,3.34,54.011,24.306,12.778,29.98,17.542,3.294,0.148,0.486,0.836,10.375,0.58,0.192,0.498,821.1,115.5,54.76,760.36,0.44,6.67,0.46,0.069,0.096,0.396,0.354
