enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow
40,1994,51.367,4.06,18.862,57.718,19.656,85.51,49.24,22.25,33.67,20.9,11.95,0,65.609,22.225,15.591,24.805,12.238,0.676,0.381,0.258,0.619,79.375,2.78,1.21,0.445,0,169.95,78.61,-91.34,0,4.64,0.34,0.074,0.057,0.258,0.319
40,1995,52.022,4.15,19.727,59.326,20.693,94.97,50.98,22.49,23.5,22.26,9.97,0,64.408,22.929,15.793,25.47,14.253,0.67,0.377,0.253,0.623,80.451,0.98,1.249,0.418,0,151.59,66.46,-85.13,0,5.49,0.36,0.065,0.054,0.237,0.276
40,1996,56.196,3.26,20.654,66.186,21.867,95.67,52.32,22.41,13.48,21.1,8.65,0,64.815,22.21,16.473,25.31,13.19,0.754,0.358,0.27,0.642,81.269,1.98,1.254,0.434,0,156.18,61.92,-94.26,0,5.89,0.35,0.06,0.052,0.233,0.282
40,1997,60.478,2.85,22.383,70.896,23.671,99.29,47.6,24.51,12.32,20.71,8.14,0,67.306,20.966,18.701,24.356,13.244,0.733,0.381,0.279,0.619,80.559,-6.51,1.197,0.46,0,175.36,61.85,-113.51,0,5.9,0.33,0.055,0.053,0.253,0.286
40,1998,61.489,2.71,24.992,68.765,26.116,137.15,54.78,21.11,155.49,22.94,12.48,0,71.438,26.505,21.884,29.823,15.582,0.533,0.431,0.23,0.569,81.587,0.68,1.142,0.436,0,210.68,64.72,-145.96,0,5.64,0.29,0.051,0.058,0.219,0.271
40,1999,45.072,2.29,19.614,48.859,20.298,127.24,49.65,10.21,-0.92,20.27,11.12,0,73.476,26.402,18.78,29.83,13.661,0.613,0.439,0.269,0.561,76.739,19.73,1.044,0.447,32.32,233.7,67.62,-133.76,11.29,5.4,0.27,0.049,0.046,0.174,0.251
40,2000,27.138,1.79,11.926,31.553,12.708,93.52,35.76,-4.94,-31.26,12.82,13.23,0,68.839,20.649,12.606,24.756,14.592,0.655,0.44,0.288,0.56,65.125,1.56,0.946,0.671,32.78,208.19,59.71,-115.7,11.13,6.11,0.31,0.051,0.055,0.268,0.275
40,2001,23.124,1.42,10.255,29.12,11.286,83.48,31.71,-15.08,19,11.56,7.72,0,68.807,18.558,10.946,22.445,14.34,0.607,0.447,0.271,0.553,64.465,1.4,0.937,0.796,32.62,224.12,63.01,-128.49,11.19,5.79,0.31,0.054,0.037,0.199,0.204
40,2002,38.381,3.72,18.353,49.042,20.483,112.07,41.97,-1.2,-336.6,19.37,5.59,0,65.551,30.504,22.622,35.081,19.043,0.45,0.507,0.228,0.493,53.183,1.82,0.811,0.46,37.85,229,64.04,-127.11,9.64,5.7,0.34,0.06,0.044,0.144,0.187
40,2003,26.332,2.87,13.028,35.612,14.956,95.82,35.15,-5.15,57.22,20.31,4.16,0,63.683,27.898,15.59,32.018,19.889,0.454,0.483,0.219,0.517,53.217,-3.65,0.836,0.47,37.12,189.33,60.34,-91.87,9.83,6.05,0.36,0.06,0.043,0.156,0.179
40,2004,33.581,3.82,16.801,47.14,19.625,84.69,28.59,28.32,2.48,19.88,6.72,0,63.115,24.81,20.657,28.849,22.068,0.385,0.515,0.198,0.485,51.333,-5.1,0.813,0.486,36.32,182.22,59.86,-86.04,10.05,6.1,0.37,0.06,0.039,0.156,0.149
40,2005,32.286,5.12,16.491,43.667,19.024,90.52,28.66,32.46,9.28,18.88,6.86,0,64.704,26.207,22.293,30.315,23.977,0.45,0.507,0.228,0.493,47.864,1.42,0.74,0.496,36.39,201.22,63.54,-101.29,10.03,5.74,0.35,0.061,0.035,0.133,0.127
40,2006,30.177,5.17,16.008,39.557,18.312,97.59,30.5,10.77,1.07,18.11,9.63,0,64.53,26.337,21.087,30.371,23.909,0.349,0.556,0.194,0.444,48.988,0.37,0.759,0.543,35.74,198.11,62.33,-100.04,10.21,5.86,0.35,0.061,0.039,0.148,0.14
40,2007,30.533,4.62,17.107,41.778,20.145,96.22,31.02,20.85,39.96,20.07,7.89,0,66.108,26.187,21.089,30.081,18.889,0.271,0.565,0.153,0.435,53.625,1.83,0.811,0.592,36.88,121.2,67.51,-16.81,9.9,5.41,0.34,0.063,0.058,0.223,0.236
40,2008,30.938,4.73,16.334,56.133,21.407,102.52,32.59,16.16,5.4,17.77,7.35,6.56,63.939,25.131,20.726,32.893,19.066,0.429,0.503,0.216,0.497,50.391,0.58,0.788,0.541,37.34,40.5,67.71,64.55,9.78,5.39,0.36,0.067,0.057,0.227,0.23
40,2009,27.511,5.37,13.861,66.396,19.663,87.38,27.6,9.74,-48.24,18.34,5.62,4.7,64.394,26.44,18.179,28.713,17.54,0.455,0.505,0.23,0.485,49.1,0.67,0.762,0.614,36.6,44.12,70.71,63.19,9.97,5.16,0.36,0.069,0.062,0.233,0.26
40,2010,30.147,5.7,15.302,68.452,21.373,92.81,29.77,16.54,-8.66,17.4,7.22,3.35,64.221,26.56,22.02,34.001,19.984,0.478,0.51,0.244,0.479,44.628,1.03,0.695,0.562,40.33,45.76,74.74,69.31,9.05,4.88,0.36,0.073,0.064,0.242,0.243
40,2011,42.246,8.69,19.388,146.741,28.8,111.43,33.44,37.71,0.99,14.14,6.67,4.16,63.857,23.956,33.563,46.65,20.835,0.755,0.425,0.321,0.571,36.887,1.2,0.578,0.348,42.55,47.4,71.95,67.1,8.58,5.07,0.36,0.071,0.063,0.263,0.232
40,2012,27.408,5.47,11.229,213.003,17.462,72.26,21.57,13.15,11.73,11.68,4.3,1.6,60.863,21.858,18.444,29.713,14.082,0.903,0.396,0.357,0.601,37.054,1.31,0.609,0.508,36.66,40.67,57.53,53.52,9.96,6.34,0.39,0.062,0.063,0.287,0.308
40,2013,27.998,5.67,10.857,191.507,16.23,69.09,21.41,15.63,14.47,11.53,3.61,1.3,60.32,22.788,18.783,29.548,16.38,0.995,0.381,0.378,0.615,34.865,2.33,0.578,0.511,36.79,39.66,60.88,58.01,9.92,6,0.4,0.066,0.058,0.254,0.261
40,2014,26.027,4.75,9.742,155.86,14.156,69.37,19.8,8.81,-20.73,10.41,3.96,1.33,60.684,22.647,18.321,29.703,17.057,1.118,0.368,0.412,0.629,32.268,1.63,0.532,0.57,37.52,38.66,64.8,63.66,9.73,5.63,0.39,0.07,0.054,0.24,0.242
40,2015,22.358,3.68,7.797,149.274,11.082,60.6,16.09,-20.17,-3.34,9.78,5.6,1.23,61.109,22.321,15.431,25.619,17.846,1.377,0.329,0.454,0.668,30.876,0.91,0.505,0.719,37.05,41.03,65.06,61.08,9.85,5.61,0.39,0.069,0.052,0.234,0.227
40,2016,26.313,3.62,8.077,273.78,11.179,67.07,17.05,-5.36,4.22,9.27,6.15,1.99,60.532,21.558,16.596,28.065,18.005,1.726,0.284,0.49,0.714,29.461,0.76,0.487,0.728,34.64,50.99,62.66,46.31,10.54,5.83,0.39,0.068,0.058,0.267,0.242
