enterprise_id,years,pe_ratio,pe_ratio_without_nri,price-to-owner-earnings,pb_ratio,price-to-tangible-book,price-to-free-cash-flow,price-to-operating-cash-flow,ps_ratio,peg_ratio,ev-to-revenue,ev-to-ebitda,ev-to-ebit,earnings_yield_(joel_greenblatt)_%,forward_rate_of_return_(yacktman)_%,shiller_pe_ratio,cyclically_adjusted_pb_ratio,cyclically_adjusted_ps_ratio,cyclically_adjusted_price-to-fcf,dividend_yield_%,fcf_yield_%
5,1994,20.8,16.38,9.25,3.78,3.95,11.83,9.73,2.39,0.74,1.61,6.75,10.55,9.48,25.64,0,0,0,0,0.81,11.42
5,1995,154.81,34.83,39.43,3.98,3.98,19.35,15.26,3.52,2.43,2.37,8.51,12.29,8.14,19.19,0,0,0,0,0.57,6.02
5,1996,53.81,41.29,50.24,7.05,7.05,34.9,28.27,6.59,3.33,5.78,18.25,24.34,4.11,15.21,78.56,13.68,11.27,35.91,0.29,2.92
5,1997,19.33,23.41,14.58,4,4,19.48,14.94,3.77,2.91,2.87,9.88,13.05,7.66,13.2,36.88,6.78,5.49,20.18,0.49,5.4
5,1998,16.67,18.49,17.5,4.04,4.04,18.42,15.35,3.42,2.01,2.62,8.07,10.1,9.9,14.25,32.49,6.39,5.04,20.93,0.46,5.84
5,1999,28.96,25.53,18.95,5.27,5.27,21.17,14.95,3.4,7.86,2.74,11.15,14.98,6.68,8.17,31.36,6.29,4.7,21.83,0.43,5.28
5,2000,37.33,44.83,28.29,15.9,15.9,30.39,26.54,8.74,4.52,7.53,22.66,26.68,3.75,11.74,79.61,17.4,12.56,58.47,0.14,3.59
5,2001,56.09,57.1,58.79,20.29,20.29,39.08,36.47,12.8,3.17,11.52,31.9,35.23,2.84,19.33,119.16,28.17,19.84,85.9,0.08,2.72
5,2002,38.53,28.71,35.22,12.23,12.23,21.41,19.04,6.48,1.26,5.66,15.58,17.84,5.61,23.29,54.46,12.99,8.94,37.62,0.15,4.93
5,2003,37.39,33.27,30.39,10.16,11.93,24.13,21.82,6.16,1.86,5.35,16.92,20.44,4.89,21.89,45.71,11.07,7.51,31.42,0.16,4.35
5,2004,37.56,36.37,30.03,8.95,9.96,25.35,23.03,7.71,3.65,6.76,20.46,23.11,4.33,13.34,55.83,14.23,9.98,39.76,0.12,4
5,2005,33.27,33.42,26.51,10.39,11.4,23.36,21.26,8.99,4.37,8.09,20,22.77,4.39,10.45,64.01,18.28,12.99,47.26,0.08,4.34
5,2006,27.4,27.36,26,10.35,11.16,23.28,21.78,8.4,2.17,8.95,21.68,24.15,4.14,15.59,55.06,16.85,12.35,42.14,0.04,3.68
5,2007,48.39,51.49,34.65,4.58,9.45,29.12,26.51,9.55,2.64,8.27,24.24,37.3,2.68,22.26,61.22,15.06,13.62,44.86,0,3.58
5,2008,34.83,34.71,22.43,5.18,11.47,19.3,17.53,7.99,1.85,6.99,18.82,25.74,3.89,22.08,54.94,12.18,12.36,37.7,0,5.43
5,2009,14.57,14.36,12.62,2.76,5.91,10.87,9.92,3.55,0.83,2.94,7.74,9.66,10.35,24.3,26.08,5.63,5.97,17.73,0,9.59
5,2010,48.05,43.52,21.43,3.75,21.11,18.65,16.65,6.32,3.58,5.92,17.65,24.73,4.04,17.24,38.13,7.08,8.24,24.23,0,5.44
5,2011,18.91,18.15,18.67,2.69,13.65,15.5,13.13,3.85,2,3.42,10.06,13.01,7.69,15.83,27.63,4.85,5.9,18.03,0,6.76
5,2012,16.62,14.89,12.38,2.33,9.71,10.37,8.95,3.28,1.38,2.87,8.8,10.96,9.12,18.56,23.77,3.98,5.07,15.53,0,9.89
5,2013,20.85,20.55,16.29,2.57,8.61,14.16,11.6,3.95,3.03,3.42,10.14,12.71,7.87,13.14,26.82,4.26,5.7,17.63,0,7.18
5,2014,101.39,89.14,46.5,4.19,20.91,30.27,25.31,7.19,165.07,6.54,35.6,62.59,1.6,4.32,43.89,6.05,8.6,27.39,0,3.42
5,2015,139.02,127.25,48.38,5.41,23.13,32.89,29.1,9.03,0,8.3,46.86,81.76,1.22,-5.1,59.12,6.99,10.4,34.08,0,3.11
5,2016,73.76,72.41,44.06,6.5,40.49,36.11,31.57,9.67,0,9.06,34.01,46.32,2.16,-8.79,74.25,7.93,12.05,40.54,0,2.82
5,2017,44.31,43.25,29.5,6.85,31.69,25.98,23.57,8.86,38.96,8.19,26.11,31.86,3.14,3.69,74.15,8.43,12.26,40.67,0,3.93
5,2018,52.32,51.79,38.34,10.27,38.57,32.41,30.42,12.14,2.4,11.36,32.68,37.5,2.67,21.82,109.55,13.5,18.79,61.55,0,3.15
5,2019,48.25,47.4,38.22,13.07,0,33.21,31.01,13.84,1.11,13.65,38.17,42.75,2.34,21.69,126.36,17.53,23.52,72.85,0,3.07
5,2020,51.59,52.01,43.71,14.18,0,37.82,34.44,13.63,1.29,13.36,36.24,44.4,2.25,21.75,121.84,19.79,24.76,75.3,0,2.7
5,2021,44.18,44.25,51.64,17.28,197.06,43.72,40.52,18.03,1.39,17.71,45.14,53.1,1.88,21.47,137.39,28.22,33.11,94.85,0,2.32
5,2022,66.85,66.84,55.37,21.5,1028.96,46.82,44.56,20.41,2.29,20.09,47.99,54.5,1.83,21.36,147.41,33.87,37.71,102.62,0,2.16
5,2023,34.15,33.93,27.04,11.34,0,21.97,20.73,9.23,1.33,8.97,22.63,25.8,3.88,23.22,60.72,15.27,15.9,41.7,0,4.64
