enterprise_id,years,pe_ratio,pe_ratio_without_nri,price-to-owner-earnings,pb_ratio,price-to-tangible-book,price-to-free-cash-flow,price-to-operating-cash-flow,ps_ratio,peg_ratio,ev-to-revenue,ev-to-ebitda,ev-to-ebit,earnings_yield_(joel_greenblatt)_%,forward_rate_of_return_(yacktman)_%,shiller_pe_ratio,cyclically_adjusted_pb_ratio,cyclically_adjusted_ps_ratio,cyclically_adjusted_price-to-fcf,dividend_yield_%,fcf_yield_%
77,1994,12.48,12.68,0,2.49,2.49,29.19,6.36,0.7,0,0.68,4.3,7.95,12.58,0,33.13,2.6,0.67,131.47,1.11,3.54
77,1995,10.4,12.09,137.65,2.28,2.28,13.97,4.67,0.83,0,0.75,4.3,6.99,14.31,0,36.95,2.91,0.78,50.57,1.26,7.38
77,1996,9.2,10.64,26.83,2.38,2.38,31.57,5.99,0.87,0,0.79,4.26,6.28,15.92,0,30.04,3.66,1.02,56.9,1.23,3.24
77,1997,159.4,At Loss,0,2.96,2.96,0,13.67,1.22,0,1.32,14.99,-506.29,-0.2,0,35.29,4.12,1.22,0,1.05,-9.72
77,1998,9.96,83.33,25.22,2.96,2.96,27.17,9.21,1.79,0,1.59,8.7,23.82,4.2,-18.03,35.48,5.28,1.69,262.22,0.75,3.76
77,1999,83.96,150.77,0,4.97,5.1,118.94,27.38,4.28,0,3.65,19.02,71.08,1.41,-21.96,68.97,9.06,3.25,408.36,0.29,0.95
77,2000,58.2,72.21,455.75,8.2,8.65,88,35.84,8.65,0,7.91,27.27,43.96,2.27,2.69,128.87,17.92,7.29,468.8,0.17,1.22
77,2001,27.71,55.29,205.11,6.53,7.07,0,38.77,7.14,0,6.7,21.41,34,2.94,20.03,84.14,14.26,6.92,481.88,0.18,-0.7
77,2002,At Loss,At Loss,119.66,4.09,4.36,1647.06,25.78,5.72,0,5.71,37.6,-80.51,-1.24,20.66,46.26,7.15,4.16,240.83,0.3,0.06
77,2003,At Loss,73.94,0,2.42,2.62,21.69,12.96,3.08,0,2.89,12.25,84.09,1.19,21.5,25.98,3.34,2.28,97.42,0.56,4.58
77,2004,49.33,66.67,70.81,4.32,4.66,43.72,27.48,6.01,5.05,4.86,19.17,49.51,2.02,14.33,48.77,5.87,4.58,147.37,0.28,2.63
77,2005,23.45,26,20.3,3.24,3.54,23.07,13.84,3.77,9.49,3.14,10.1,18.53,5.4,4.61,36.45,4.32,3.73,90.6,0.36,4.46
77,2006,23.07,26.66,19.35,4.29,4.67,21.57,14.21,4.34,1.75,3.77,11.38,18.17,5.5,17.46,42.82,5.08,4.83,79.38,0.33,4.85
77,2007,10.48,17.58,13.72,3.72,4.12,38.24,18.48,3.19,0.49,2.71,8.41,11.46,8.73,23.25,28.13,4.22,4.23,49.4,0.45,2.81
77,2008,18.15,18.44,14.45,4.44,5.04,12.98,10.96,3.49,0.73,2.99,9.06,11.83,8.45,23.91,29.93,4.43,4.57,40.72,0.9,8.4
77,2009,10.78,9.77,9,2.12,2.41,7.99,6.16,1.64,0.54,1.38,4.61,6.42,15.58,28.02,12.67,2,2.05,15.56,2.64,12.96
77,2010,22.66,20.5,20.63,3.32,3.78,17.5,12.51,3.17,7.88,2.82,9.4,13.34,7.5,9.14,20.6,3.21,3.3,23.61,1.73,5.85
77,2011,12.4,12.75,13.38,3.64,4.11,15.04,10.32,2.82,3.22,2.5,6.38,7.66,13.05,9.43,24.37,3.99,3.9,23.59,1.51,6.91
77,2012,15.48,13.53,14.02,3.03,9.78,13.97,10.47,2.48,1.8,2.61,8.73,11.95,8.37,14.52,18.46,3.45,3.18,17.95,1.92,7.36
77,2013,20.46,15.57,12.2,3.12,8.78,12.13,10.37,2.76,3.27,2.8,10.51,17.8,5.62,11.65,17.36,3.53,3.15,16.99,2.33,8.53
77,2014,22.99,21.92,18.56,4.4,11.59,16.45,14.44,4,3.55,4,11.79,17.16,5.83,11.3,22.85,4.85,4.22,21.57,2.44,6.25
77,2015,20.81,19.39,17.4,5.39,13.84,15.74,14.24,4.43,7.05,4.37,10.98,14.38,6.95,7.51,25.95,5.82,4.92,23.69,2.32,6.56
77,2016,19.44,18.3,14.98,5.57,14.01,14.87,13,4.4,2.96,4.33,10.36,13.08,7.65,11.48,25.05,5.85,4.85,22.25,2.55,6.94
77,2017,20.97,19.74,18,6.94,15.16,18.25,16.15,5.57,1.26,5.44,12.2,14.53,6.88,20.11,32.42,7.58,6.21,25.85,2.25,5.62
77,2018,28.93,27.43,22.31,9.93,20.88,22.64,19.71,7.06,1.54,6.84,14.48,16.61,6.02,21.34,42.79,10.46,8.46,34.35,2.03,4.55
77,2019,16.91,16.12,14.13,9.93,22.82,15.44,13.01,5.93,1.05,5.71,11.61,13.24,7.55,19.92,32.83,9.13,7.23,27.15,2.78,6.78
77,2020,24.48,23.44,20.99,13.42,28.91,21.05,18.37,8.49,2.04,8.36,17.31,20.39,4.9,15.34,38.5,12.07,9.23,32.12,2.5,4.85
77,2021,27.49,26.51,28.52,16.42,32.08,27.89,24.94,10.59,3.47,10.47,21.03,24.39,4.1,10.89,44.78,15.38,11.5,37.46,2.27,3.64
77,2022,22.82,22.33,23.39,13.06,19.6,28.03,20.15,9.62,2.8,9.41,17.16,18.95,5.28,11.08,41.56,16.32,11.9,36.81,2.23,3.61
77,2023,17.56,17.12,20.83,10.27,14.88,25.83,17.54,7.64,1.49,7.47,13.34,14.61,6.84,15.3,29.6,13.11,9.39,28.65,2.84,3.96
