enterprise_id,years,pe_ratio,pe_ratio_without_nri,price-to-owner-earnings,pb_ratio,price-to-tangible-book,price-to-free-cash-flow,price-to-operating-cash-flow,ps_ratio,peg_ratio,ev-to-revenue,ev-to-ebitda,ev-to-ebit,earnings_yield_(joel_greenblatt)_%,forward_rate_of_return_(yacktman)_%,shiller_pe_ratio,cyclically_adjusted_pb_ratio,cyclically_adjusted_ps_ratio,cyclically_adjusted_price-to-fcf,dividend_yield_%,fcf_yield_%
74,2008,N/A,N/A,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
74,2009,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2010,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2011,At Loss,At Loss,0,12.24,12.24,0,0,11.6,0,21.42,-17.54,-16.33,-6.12,0,0,0,0,0,0,-9.23
74,2012,At Loss,At Loss,0,13.31,14.21,0,0,14,0,14.62,-12.6,-11.76,-8.5,0,0,0,0,0,0,-10.46
74,2013,At Loss,At Loss,0,30.93,35.28,0,0,8.79,0,10,-11.26,-10.44,-9.58,0,0,0,0,0,0,-13
74,2014,At Loss,At Loss,626.81,27.78,27.78,0,67.76,8.92,0,9.08,270.41,-474.84,-0.21,-2.57,0,0,0,0,0,0
74,2015,At Loss,At Loss,0,30.63,30.63,0,0,8.66,0,8.92,592.28,-155.3,-0.64,0,0,0,0,0,0,-3.67
74,2016,At Loss,At Loss,0,29.09,29.47,0,0,7.6,0,8.22,-99.48,-43.93,-2.28,0,0,0,0,0,0,-6.85
74,2017,At Loss,At Loss,0,7.26,7.89,0,0,4.4,0,5.84,102.29,-74.65,-1.34,0,0,0,0,0,0,-4.53
74,2018,At Loss,At Loss,0,12.4,13.77,0,0,4.4,0,5.33,-614.83,-36.08,-2.77,0,0,0,0,0,0,-7.88
74,2019,At Loss,At Loss,0,11.67,12.56,0,27.06,2.65,0,3.21,44.24,-201.68,-0.5,0,0,32.56,9.89,0,0,-0.38
74,2020,At Loss,At Loss,0,11.44,12.46,76.62,30.85,3.02,0,3.48,39.36,4278.54,0.02,0,0,31.48,8.7,0,0,1.28
74,2021,1104.33,1104.33,802.81,30.48,31.21,283.06,128.61,24.23,0,21.33,159.28,353.73,0.28,0,0,167.89,56.2,0,0,0.4
74,2022,216.11,217.04,204.09,36.16,38.34,342.33,103.76,22.16,0,20.14,112.65,161.49,0.62,0,0,148.27,57.83,0,0,0.32
74,2023,34.03,33.59,48.55,8.72,8.84,56.69,29.07,5.25,0,4.6,21.21,26.92,3.71,0,469.46,32.7,13.97,0,0,1.94
