enterprise_id,years,pe_ratio,pe_ratio_without_nri,price-to-owner-earnings,pb_ratio,price-to-tangible-book,price-to-free-cash-flow,price-to-operating-cash-flow,ps_ratio,peg_ratio,ev-to-revenue,ev-to-ebitda,ev-to-ebit,earnings_yield_(joel_greenblatt)_%,forward_rate_of_return_(yacktman)_%,shiller_pe_ratio,cyclically_adjusted_pb_ratio,cyclically_adjusted_ps_ratio,cyclically_adjusted_price-to-fcf,dividend_yield_%,fcf_yield_%
67,1994,720,360,0,6.05,6.05,0,0,2.35,0,2.6,20.71,31.88,3.14,0,0,0,0,0,0,-13.01
67,1995,1180,At Loss,0,4.29,4.29,0,118,2.88,0,3.01,21.57,34.91,2.86,0,0,0,0,0,0,-8.81
67,1996,515,At Loss,39.62,5.66,5.66,0,18.73,3.67,0,3.72,27.09,45.98,2.17,0,0,0,0,0,0,-1.05
67,1997,522,At Loss,326.25,6.18,6.18,0,33.04,3.39,0,3.48,23.39,39.36,2.54,17.71,0,0,0,0,0,-2.24
67,1998,98.26,90.4,141.25,4.08,4.08,0,43.46,5.08,2.2,2.41,15.75,26.44,3.78,17.19,0,0,0,0,0,-1.53
67,1999,91.18,88.57,60.78,4.71,4.78,0,19.75,2.7,2.58,2.67,16.77,28.05,3.57,18.31,0,0,0,0,0,-0.62
67,2000,167,82.13,108.91,6.57,6.69,5010,24.2,3.55,2.59,3.45,19.95,32.15,3.11,19.37,265.13,13.51,8.46,0,0,0.03
67,2001,64.48,79.57,26.71,4.13,4.2,76.33,12.81,2.23,1.8,2.09,12.08,19.69,5.08,19.68,158.33,8.49,5.07,0,0,1.35
67,2002,79.38,114.67,41.61,4.65,4.73,80.63,17.14,2.49,2.72,2.34,14.25,24.13,4.14,20.06,190.64,9.58,5.63,0,0,1.28
67,2003,42.86,42.86,42.86,5.45,5.69,55.38,20.4,2.84,1.8,2.7,16.07,25.88,3.86,20.42,182.2,10.85,6.5,0,0,1.84
67,2004,96.36,96.36,38.28,7.32,7.61,41.8,21.66,3.53,7.1,3.29,18.69,28.73,3.48,14.32,244.99,13.91,8.22,630.58,0,2.47
67,2005,81.96,81.96,85.89,9.21,9.8,145.81,44.31,6.42,0,3.02,16.6,24.62,4.06,-4.41,205.44,12.79,7.86,303.29,0,1.45
67,2006,47.97,46.66,38.1,11.56,12.7,75.02,23.85,3.47,6.19,3.34,19.88,29.11,3.44,8.33,176.32,15.3,8.31,247.58,0,1.4
67,2007,30.11,30.11,26.68,8.47,9.55,80.37,15.16,2.14,1.03,2.14,13.06,19.15,5.22,21.2,92.91,10.48,5,138.06,0,1.3
67,2008,34.6,21.95,50.96,4.39,5.07,40.22,8.76,1.06,0.86,1.14,10.64,23.17,4.32,22.33,44.48,5.29,2.23,60.19,0,2.51
67,2009,39.73,24.83,36.25,5.04,5.64,16.34,11.1,1.58,2.12,1.56,13.11,25.45,3.93,14.18,55.2,6.9,2.71,54.74,0,6.15
67,2010,20.61,20.58,21.05,5.17,5.68,15.51,11.46,1.82,1.79,1.69,9,12.31,8.12,14.5,51.25,7.7,2.88,47.09,0.9,6.63
67,2011,23.02,23.43,29.84,6.31,7,26.57,17.81,2.45,2.12,2.24,10.92,14.18,7.05,13.57,55.57,9.8,3.58,53.55,1.39,3.91
67,2012,28.34,28.34,31.74,7.44,8.32,43.88,22.4,2.95,1.46,2.75,13.67,17.46,5.73,21.54,0,11.81,4.27,62.17,1.34,2.35
67,2013,3849,32.16,0,12.94,17.35,33.38,20.17,3.95,1.87,3.77,123.51,-277.75,-0.36,19.13,95.48,16.3,5.7,74.21,1.09,3.03
67,2014,27.95,28.14,0,10.73,13.66,0,94.8,3.5,0,3.45,14.29,17.61,5.68,-3.49,70.07,14.8,4.97,82.94,1.38,-0.98
67,2015,31.23,34.12,27.33,14.51,22.68,35.17,22.95,4.49,4.64,4.44,17.35,21.43,4.67,8.62,80.43,20.66,6.6,93.67,1.13,2.9
67,2016,28.49,28.52,23.14,13.44,21.67,24.71,17.13,3.78,1.27,3.77,15.14,18.79,5.32,21.9,62.25,18.07,5.64,66.96,1.48,4.12
67,2017,27.66,27.29,26.43,14.32,22.48,29.14,18.73,3.56,0.72,3.54,14.47,17.98,5.56,22.32,52.42,16.65,5.13,54.72,1.83,3.5
67,2018,17.54,24.56,6.31,63.65,0,7.96,6.64,3.21,0.42,3.03,10.32,12.59,7.94,24.34,41.46,16.52,4.8,32.86,2.22,13.39
67,2019,30.28,33.98,28.24,0,0,33.65,21.6,4.11,2.61,4.27,18.11,23.59,4.24,16.46,53.1,30.6,6.59,45.38,1.63,3.09
67,2020,108.76,87.94,0,0,0,885.77,63.55,4.32,17.95,5.16,39.12,75.84,1.32,8.11,50.8,43.29,5.82,45.6,1.91,0.11
67,2021,31.16,35.8,36.23,0,0,28.94,21.83,4.5,0,5.06,20.02,25.26,3.96,1.63,53.79,96.99,6.43,48.16,1.63,3.47
67,2022,29.77,29.45,83.01,0,0,38.2,22.2,3.03,10.37,3.64,18.79,24.89,4.02,6.55,35.62,3966.15,4.15,32.04,2.33,2.64
67,2023,25.49,25.78,36.25,0,0,28.59,17.49,2.92,2.94,3.47,16.88,20.99,4.76,12.47,32.41,0,3.98,31.49,2.32,3.52
