enterprise_id,years,pe_ratio,pe_ratio_without_nri,price-to-owner-earnings,pb_ratio,price-to-tangible-book,price-to-free-cash-flow,price-to-operating-cash-flow,ps_ratio,peg_ratio,ev-to-revenue,ev-to-ebitda,ev-to-ebit,earnings_yield_(joel_greenblatt)_%,forward_rate_of_return_(yacktman)_%,shiller_pe_ratio,cyclically_adjusted_pb_ratio,cyclically_adjusted_ps_ratio,cyclically_adjusted_price-to-fcf,dividend_yield_%,fcf_yield_%
4,2001,13.16,7.39,0,49.34,49.34,7.32,6.1,1.07,0,0.97,6.46,8.19,12.21,0,0,0,0,0,0,13.67
4,2002,29.38,29.38,0,35.38,57.32,21.12,15.88,1.27,0,1.12,8.31,9.89,10.11,0,0,0,0,0,0,5.33
4,2003,20.15,20.44,0,23.78,30.76,15.83,13.66,1.57,0,1.38,9.85,11.28,8.87,0,0,0,0,0,0,6.74
4,2004,21.39,21.1,0,16.86,19.74,17.76,14.91,1.73,0,1.52,11.24,12.86,7.78,0,0,0,0,0,0,5.94
4,2005,15.64,16.39,0,12.37,15.92,14.94,12.42,1.37,0,1.12,8.29,9.44,10.59,0,0,0,0,0,0,7.48
4,2006,18.65,18.87,15.41,12.93,17.92,11.23,9.94,1.46,0,1.21,10.4,12.26,8.16,0,0,0,0,0,1.01,9.65
4,2007,20.92,20.68,22.31,15.19,22.07,15.68,13.5,1.66,1.14,1.33,9.64,11.34,8.82,22.86,0,0,0,0,0.85,7.23
4,2008,15.61,15.51,20.47,11.91,17.78,13.71,12.15,1.35,0.87,1.08,7.53,8.71,11.48,23.32,0,0,0,0,1.02,8.21
4,2009,13.52,12.35,14.76,7.25,10.23,8.9,8.21,1.12,0.62,0.71,5.19,6.15,16.26,28.07,0,0,0,0,1.52,14.19
4,2010,13.76,13.64,13.39,8.07,11.47,9.83,9.08,1.21,0.88,0.8,5.43,6.31,15.85,24.02,0,0,0,0,3.07,12.47
4,2011,15.81,15.8,16.89,8.86,12.51,13.11,11.57,1.46,1.27,1.07,7.21,8.26,12.11,18.86,26.85,20.03,2.2,20.47,1.68,8.84
4,2012,16.04,16.03,13.66,9.41,13.31,11.53,10.53,1.5,1.54,1.1,7.28,8.38,11.93,16.82,26.17,18.51,2.25,19.8,2.19,9.96
4,2013,14.66,15.65,20.67,9.26,16.32,17.57,15.6,1.7,1.31,1.34,8.25,9.38,10.66,17.83,26.48,17.9,2.4,21.44,2.24,6.38
4,2014,17.93,18.01,25.62,8.89,17.34,17.74,16.1,1.76,1.26,1.46,9.44,10.8,9.26,19.74,26.56,17.1,2.45,22.08,2.29,6.21
4,2015,19.8,19.8,20.56,9.63,21.57,16.92,15.32,1.94,1.86,1.68,10.9,12.49,8.01,15.73,28.13,17.26,2.63,23.31,2.16,6.4
4,2016,17.83,21.05,18.22,9.45,20.78,18.41,16.45,2.21,2.33,1.93,10.57,11.95,8.37,13.62,30.08,18.03,2.96,26.28,1.91,5.84
4,2017,24.04,24.04,28.35,8.99,24.87,19.38,17.37,2.39,3.09,2.13,14.2,16.66,6,12.09,31.28,17.51,3.12,27.26,1.85,5.54
4,2018,26.67,26.67,24.89,10.42,25.16,20.49,18.38,2.7,3.4,2.52,15.3,17.74,5.64,11.57,36.92,19.27,3.72,31.57,1.57,5.01
4,2019,26.93,26.93,25.5,8.74,17.11,21.38,19.44,2.98,3.1,2.78,16.78,19.17,5.22,12.37,38.87,18.77,4.02,33.4,1.47,4.78
4,2020,30.41,32.16,23.36,8.95,16.38,20.41,18.92,3.51,3.22,3.33,17.21,21.69,4.61,13.52,43.21,19.25,4.57,36.05,1.33,5.01
4,2021,36.74,38.25,29.47,10.89,25.31,25.9,24.22,4.3,3.15,4.13,21.48,26.68,3.75,15.08,53.61,22.07,5.8,43.53,1.05,3.95
4,2022,26.93,26.65,24.88,8.24,20.29,21.02,19.44,3.01,1.69,2.89,15.72,19.27,5.19,19.61,38.48,14.95,4.22,31.35,1.35,4.85
4,2023,30.06,27.74,28.74,7.92,20.1,22.98,21.71,3.22,1.99,3.09,17.29,21.58,4.63,17.75,38.18,13.75,4.16,30.2,1.38,4.42
