enterprise_id,years,pe_ratio,pe_ratio_without_nri,price-to-owner-earnings,pb_ratio,price-to-tangible-book,price-to-free-cash-flow,price-to-operating-cash-flow,ps_ratio,peg_ratio,ev-to-revenue,ev-to-ebitda,ev-to-ebit,earnings_yield_(joel_greenblatt)_%,forward_rate_of_return_(yacktman)_%,shiller_pe_ratio,cyclically_adjusted_pb_ratio,cyclically_adjusted_ps_ratio,cyclically_adjusted_price-to-fcf,dividend_yield_%,fcf_yield_%
63,1994,77.5,51.67,0,4.87,4.87,0,44.29,4.34,0,4.64,30.2,54.99,1.82,0,0,0,0,0,0,-3.31
63,1995,80.29,96.9,468.33,3.64,3.64,0,63.86,6.27,0,6.32,47.52,119.15,0.84,0,0,0,0,0,0,-2.12
63,1996,130,1300,144.44,3.27,3.27,0,0,3.35,0,3.38,55.7,-371.83,-0.27,0,0,0,0,0,0,-10.32
63,1997,49.24,41.83,0,4.14,4.14,0,0,2.16,0.4,2.06,22.63,44.37,2.25,12.35,0,0,0,0,0,-4.52
63,1998,32.97,33.33,0,3.54,3.62,0,0,1.06,0.24,1.22,10.58,16.77,5.96,-7.26,0,0,0,0,0,-10.22
63,1999,152.58,133.62,0,10.64,10.64,11825,168.93,7.81,1.14,7.57,52.85,73.51,1.36,16.6,664.06,39.09,6.28,0,0,0.01
63,2000,83.84,122.02,78.14,9.66,11.35,87.76,70.28,17.83,1.67,16.13,50.22,65.87,1.52,17.99,414.72,37.37,9.37,0,0,1.22
63,2001,At Loss,660.28,0,7.54,8.58,62.23,52.01,13.41,0,12.69,104.09,4907.58,0.02,-12.28,672.21,19.14,5.86,0,0,1.59
63,2002,62.77,36.93,33.6,3.99,4.26,26.76,23.21,7.67,0,6.47,15.85,22.44,4.46,-27.01,228.97,8.69,3.23,0,0,3.89
63,2003,40.86,32.01,39.17,4.38,4.59,22.05,19.48,8.79,0,7.52,16.84,18.4,5.43,-0.2,185.36,10.17,4.54,0,0.41,4.61
63,2004,37.9,39.32,35.08,6.6,6.86,30.62,26.5,13.4,1.35,11.85,25.24,27.17,3.68,21.7,182.96,14.95,7.88,0,0.49,3.35
63,2005,35.52,38.22,35.24,6.6,6.96,35.91,28.22,13.36,0.85,11.78,25.85,28.01,3.57,21.91,129.3,13.41,8.19,327177.12,0.72,2.88
63,2006,25.24,25.93,25.53,4.48,4.93,24.22,19.12,8.26,0.72,7.22,18.34,20.2,4.95,23,73.38,8.87,6.14,239.81,1.16,4.28
63,2007,21.67,22.92,21.91,4.37,4.77,23.9,18.77,8.06,1.19,7.05,19.16,21.71,4.61,22.41,60.79,8.4,8.13,82.32,1.23,4.33
63,2008,22.62,20.6,32.16,3.97,5.34,33,20.05,6.4,1.2,5.83,15.08,16.87,5.93,20.46,47.23,6.96,11.27,41.09,1.4,3.04
63,2009,47.35,33.34,13.88,3.7,4.76,11.74,10.49,7.24,3.51,6.16,20.98,26.49,3.78,13.75,46.2,6.39,11.25,31.63,1.47,8.54
63,2010,23.03,22.72,24.98,3.49,4.45,28.93,18.36,6.81,2.07,5.79,12.22,14.01,7.14,15.36,40.03,5.67,10.13,29.25,1.6,3.55
63,2011,19.3,18.94,17.19,3.03,4,19.09,16.78,5.5,1.09,4.75,10.36,12.26,8.16,21.94,32.49,5.19,9.18,26.9,1.67,5.27
63,2012,17.8,21.63,18.91,3.18,4,23.07,18.13,5.69,1.04,4.93,12.48,14.16,7.06,23.78,33.71,5.68,9.95,30.45,1.49,4.42
63,2013,17.22,17.87,16.41,3.14,3.84,15.28,13.45,4.75,0.74,3.96,10.66,11.98,8.35,24.35,30.53,5.29,9,28.04,1.78,6.81
63,2014,16.08,18.37,16.29,3.19,3.89,16.64,14.42,4.84,0.91,4.05,10.79,12.21,8.19,24.17,28.97,5.14,8.51,27.37,2.06,6.17
63,2015,16.69,17.55,22.88,2.61,3.69,19.52,16,3.48,1.58,2.99,9.68,11.46,8.73,17.09,19.55,3.37,5.42,18.81,3.35,5.51
63,2016,17.98,18.27,16.73,3.18,4.47,14.47,13.44,4.36,3.46,4,11.01,13.21,7.57,10.86,22.82,3.95,6.16,21.44,2.95,7.02
63,2017,31.55,35.81,21.34,2.48,3.74,17.89,15.42,3.46,0,2.73,12.32,17.48,5.72,5.14,17.24,2.76,4.22,15.46,4.25,5.65
63,2018,At Loss,At Loss,48.67,108.81,0,33.74,26.97,4.66,0,4.07,33.84,79.38,1.26,-10.7,28.79,3.74,5.42,20.69,3.3,3.56
63,2019,21.25,22.08,15.79,17.79,0,14.54,12.77,3.83,0,3.75,9.57,11.23,8.9,-6.09,27.3,4.1,5.16,21.19,3.25,7.33
63,2020,26.04,25.52,34.65,21.9,0,30.68,23.26,5.75,5.87,5.85,17.84,21.77,4.59,7.54,38.55,6.64,7.24,30.55,2.16,3.31
63,2021,16.39,17.83,16.6,14.58,116.41,17.14,14.07,4.42,0.74,4.42,11.96,13.7,7.3,23.4,34.74,7.34,6.77,28.5,2.06,5.96
63,2022,9.94,9.69,23.47,7.03,22.52,18.8,14.12,2.91,0.2,3.07,7.87,8.76,11.42,24.41,23.9,6.3,4.88,21.89,2.53,5.4
63,2023,17.3,16.92,16.77,5.73,12.98,12.7,11.07,3.49,0.47,3.57,12.85,15.71,6.37,25.3,22.05,6.3,4.38,19.64,2.79,7.96
