enterprise_id,years,pe_ratio,pe_ratio_without_nri,price-to-owner-earnings,pb_ratio,price-to-tangible-book,price-to-free-cash-flow,price-to-operating-cash-flow,ps_ratio,peg_ratio,ev-to-revenue,ev-to-ebitda,ev-to-ebit,earnings_yield_(joel_greenblatt)_%,forward_rate_of_return_(yacktman)_%,shiller_pe_ratio,cyclically_adjusted_pb_ratio,cyclically_adjusted_ps_ratio,cyclically_adjusted_price-to-fcf,dividend_yield_%,fcf_yield_%
44,1994,20.07,20.99,36.35,3.6,3.89,57.23,12.37,2.81,0,3.33,9.92,12.85,7.78,0,26.28,4.68,3.27,124.19,0.74,1.8
44,1995,17.42,17.75,21.26,3.27,3.54,52.82,10.65,2.46,2.84,3.03,9.04,11.68,8.56,7.22,24.27,4.37,3.07,98.12,0.8,1.91
44,1996,22.9,23.04,25.58,4.21,4.53,136.73,13.85,3.25,2.03,3.79,11.58,14.86,6.73,12.24,33.33,6.1,4.3,145.15,0.59,0.74
44,1997,21.01,21.07,28.76,3.77,4.14,0,13.19,3.04,1.86,3.47,11.13,14.33,6.98,12.13,29.85,5.52,3.92,171.49,0.65,-0.16
44,1998,20.77,21.46,30.38,3.7,3.7,154.06,13.75,2.94,2.18,3.41,11.14,14.42,6.93,10.51,28.52,5.36,3.82,174.58,0.67,0.66
44,1999,34.92,30.88,50.01,5.5,5.5,70.22,19.52,4.35,3.39,4.74,15.07,19.46,5.14,9.67,42.65,8.03,5.7,207.86,0.46,1.48
44,2000,29,29.68,48.86,5.65,6.5,70.72,18.81,4.27,3.89,4.62,14.69,19.07,5.24,8.35,40.33,7.68,5.51,176.37,0.48,1.47
44,2001,23.29,24.82,45.64,4.82,5.72,121,16.77,3.24,3.47,3.68,12.65,16.73,5.98,8,30.63,5.89,4.24,117.8,0.63,0.86
44,2002,21.18,19.24,41.88,3.57,4.2,76.95,12.89,2.33,3.32,2.85,11.21,15.72,6.36,7.06,22.48,4.27,3.05,87.74,0.85,1.33
44,2003,22.97,13.32,53.96,1.98,2.34,60.91,7.13,1.34,8.02,1.95,9.5,14.22,7.03,3.97,13.49,2.4,1.7,51.8,1.46,1.66
44,2004,21.59,16.38,44.82,2.62,3.04,19.99,9.7,1.85,0,2.37,10.19,14.33,6.98,0.37,20.06,3.42,2.41,60.99,1.61,5.06
44,2005,17.91,15.64,23.03,2.87,3.29,16.44,10.46,2.2,10.64,2.61,10.25,13.72,7.29,3.8,23.72,4.01,2.82,55.1,1.72,6.1
44,2006,16.53,16.27,15.88,2.81,3.22,15.73,9.91,2.25,2.46,2.54,9.34,12.3,8.13,9.81,22.87,3.84,2.73,42.41,1.99,6.41
44,2007,15.66,18.66,17.44,3.45,3.99,21.34,12.78,2.66,1.57,2.85,10.57,13.57,7.37,15.09,26.77,4.65,3.31,43.13,2.26,4.87
44,2008,29.75,21.23,34.39,4.44,5.23,24.36,14.64,3.13,1.76,3.3,14.46,18.87,5.3,15.14,33.27,5.66,3.99,45.48,2.55,4.32
44,2009,16.54,16.74,16,5.18,6.21,18.85,12.05,3.03,1.3,3.29,9.81,11.59,8.63,16.61,31.13,5.78,3.97,40.19,2.61,5.46
44,2010,15.19,15.58,14.84,4.79,5.79,18.2,12.02,3.04,0.97,3.34,9.3,10.92,9.16,20.15,27.34,5.48,3.69,33.57,3.28,5.65
44,2011,16.76,16.77,18.69,5.53,6.71,19.72,13.08,3.44,0.92,3.74,10.31,12.08,8.28,22.09,29.62,6.4,4.24,34.2,2.94,5.2
44,2012,19.04,19.16,19.45,7.12,8.73,23.72,14.66,3.88,1.02,4.17,11.36,13.24,7.55,22.19,33.05,7.82,5.08,37.28,2.52,4.31
44,2013,16.46,16.64,17.73,5.78,7.08,22.98,12.92,3.26,1.16,3.62,9.89,11.6,8.62,18.51,24.96,6.56,4.15,28.57,3.25,4.43
44,2014,17.48,17.83,19.63,6,7.32,22.72,13.71,3.47,1.84,3.82,10.41,12.3,8.13,13.68,24.28,6.91,4.28,28.5,3.22,4.47
44,2015,19.44,19.36,22.39,7.02,8.92,22.28,13.73,3.37,2.85,3.76,10.75,12.97,7.71,11.08,21.88,6.52,3.94,26,3.5,4.6
44,2016,24.61,24.59,26.95,15.12,23.44,23.62,17.06,4.39,14.55,4.86,14.12,17.18,5.82,5.3,25.98,8.4,4.75,30.53,2.91,4.41
44,2017,22.38,22.03,26.24,0,0,24.73,17.3,4.26,78.68,5.05,13.42,16.05,6.23,3.88,25.11,9.46,4.64,29.03,2.97,4.25
44,2018,27.02,25.84,36.82,0,0,37.96,25.29,6.15,6.51,7.18,15.08,17.25,5.8,6.6,32.14,15.29,6.3,38.7,2.23,2.71
44,2019,23.55,22.48,26.54,0,0,33.02,20.02,6.56,2.84,7.83,16.19,18.92,5.29,10.59,30.76,19.15,6.3,37.9,2.36,3.1
44,2020,25.08,25.21,23.94,0,0,26.39,18.61,7.07,2.42,9.09,18.05,21.24,4.71,13.11,31.85,28.15,6.78,38.49,2.39,3.88
44,2021,34.01,35.47,36.36,0,0,34.81,25.69,8.38,6.02,10.83,22.83,28.26,3.54,8.49,33.66,49.06,7.28,40.07,2.35,2.89
44,2022,26.7,28.89,27.02,0,0,28.38,22.05,8.68,6.94,10.52,20.05,23.69,4.22,6.52,37.24,124.01,8.51,43.41,1.96,3.56
44,2023,31.64,26.09,38.2,0,0,35.6,26.45,8.43,9.35,10.3,21.91,26.44,3.78,5.43,33.74,0,7.94,38.6,2.13,2.85
