enterprise_id,years,pe_ratio,pe_ratio_without_nri,price-to-owner-earnings,pb_ratio,price-to-tangible-book,price-to-free-cash-flow,price-to-operating-cash-flow,ps_ratio,peg_ratio,ev-to-revenue,ev-to-ebitda,ev-to-ebit,earnings_yield_(joel_greenblatt)_%,forward_rate_of_return_(yacktman)_%,shiller_pe_ratio,cyclically_adjusted_pb_ratio,cyclically_adjusted_ps_ratio,cyclically_adjusted_price-to-fcf,dividend_yield_%,fcf_yield_%
72,1994,55.71,67.08,52.96,2.02,4.51,24.73,13.69,1.39,0,1.92,14.42,19.37,5.16,0,85.78,3.21,1.64,0,0,4.04
72,1995,20.94,35.93,39.47,1.99,4.76,17.4,12.27,1.58,5.59,1.92,12.6,16.96,5.9,6.68,71.14,2.99,1.6,0,0,7.3
72,1996,30.3,60.18,38.84,2.99,8.04,35.91,24.3,2.14,1.69,2.34,15.57,20.92,4.78,21.76,94.02,4.62,2.5,178.25,0,3.34
72,1997,29.17,39.81,37.23,2.92,7.14,62.55,27.85,2.13,1.13,2.49,18.31,25.73,3.89,22.07,81,4.83,2.63,145.69,0.02,1.87
72,1998,26.92,46.81,68.89,2.89,15.14,0,0,3.26,2.43,4.08,21.76,28.32,3.53,18.96,65.67,4.67,2.7,0,0,-12.5
72,1999,13.53,26.09,18.75,1.03,2.05,0,86.96,1.2,2.41,1.62,9.44,12.97,7.71,7.62,21.51,1.62,1.03,0,0,-10.01
72,2000,At Loss,12.67,0,1.01,2.57,0,73.52,0.83,11.21,1.39,9.47,13.79,7.25,-8.12,23.3,1.31,0.87,0,0,-22.72
72,2001,At Loss,71.5,0,1.85,4.05,33.47,21.08,1.85,0,2.33,17.95,26.78,3.73,-6.42,49.37,2.31,1.66,0,0,2.69
72,2002,N/A,31.94,0,2.21,7.52,42.61,23.44,2.02,0,2.02,16.69,26.54,3.77,-12.18,48.52,2,1.53,0,0,2.46
72,2003,11.63,24.66,22.04,1.61,5.34,69.62,34.99,1.95,0,1.8,12.64,16.08,6.22,-15.57,31.75,1.59,1.29,0,0,1.58
72,2004,21,22.81,42.42,1.75,4.75,24.85,20.03,2.27,0,2.11,14.38,17.27,5.79,-5.79,34.98,1.89,1.63,0,0,4.16
72,2005,13.91,23.7,14.24,1.82,4.88,23.59,19.13,2.29,0,2.07,14.32,18.06,5.54,-4.06,33.7,2.12,1.95,0,0,4.43
72,2006,22.15,26.81,18.99,1.75,13.01,21.91,18.38,1.89,3.52,1.97,12.88,18.54,5.39,10.75,31.16,1.98,1.96,0,0,4.64
72,2007,53.92,45.56,98.67,1.36,0,28.06,22.75,2.43,2.7,5.5,39.44,72.45,1.38,19.27,48.69,2.77,3.05,0,0,1.74
72,2008,33.53,31.2,18.97,1.65,0,19.57,17.25,2.63,1.58,2.62,14.38,25.09,3.99,22.58,60.42,3.06,3.59,113.57,0,5.46
72,2009,15.14,14.72,11.87,0.95,0,12.81,10.43,1.41,0.6,1.43,7.24,11.72,8.53,25.74,32.65,1.66,2,35.91,0,8.11
72,2010,23.73,21.83,14.58,1.26,175.98,13.89,12.15,1.99,1.02,1.99,10.99,19.26,5.19,24.9,33.55,2.06,2.67,28.23,0,7.44
72,2011,21.88,21.77,18.87,1.41,47.97,18.28,15.13,2.18,1.43,2.2,11.93,19.51,5.13,20.06,32.09,2.2,2.92,28.74,0,5.72
72,2012,13,15.58,10.34,1.11,0,12.1,10.23,1.5,1.3,1.96,10.48,17.36,5.76,18.83,21.18,1.58,2.14,19.68,0,8.56
72,2013,19.87,17.46,14.16,1.47,0,13.56,11.47,1.87,1.9,2.33,11.67,19.27,5.19,14.76,28.19,2.01,2.71,23.21,0.85,7.56
72,2014,32,30.05,23.74,2.39,0,23.57,20.26,3.11,2.46,3.43,17.42,28.43,3.52,15.74,44.7,3.18,4.28,35.57,0.54,4.29
72,2015,26.6,37.29,17.25,2.44,0,22.99,19.24,2.98,2.07,3.75,14.91,24.7,4.05,21.48,46.25,3.25,4.36,35.46,0.48,4.37
72,2016,28.83,27.8,22.47,2.66,0,22.64,19.38,3.36,1.51,4.05,17.01,29.22,3.42,21.81,46.45,3.38,4.55,35.31,0.42,4.44
72,2017,27.72,26.2,20.33,2.58,0,19.91,17.19,3.07,1.83,3.9,16.79,28.62,3.49,18.31,40.12,3.08,4.1,30.39,0.43,5.07
72,2018,33.97,32.6,21.45,3,0,21.61,18.87,3.61,2.61,4.58,18.97,31.74,3.15,15.89,48.07,3.9,5.02,36.04,0.32,4.59
72,2019,30.91,30.44,22.74,3.26,0,24,20,3.73,2.53,4.39,17.25,27.2,3.68,15.3,49.9,4.29,5.36,37.37,0.3,4.21
72,2020,35.43,39.43,28.51,4.37,0,32.35,26.33,5.13,2.92,5.67,20.63,30.52,3.28,16.07,61.7,5.77,7.03,48.33,0.23,3.12
72,2021,29.18,23.81,25.43,5.35,0,27.27,22.42,5.77,1.35,6.09,19.41,25.21,3.97,19.91,70.2,7.75,8.97,57.05,0.19,3.69
72,2022,34.29,26.55,36.59,6.45,0,39.02,28.45,6.76,1.07,7.49,24.54,31.33,3.19,21.86,76.96,9.64,10.77,66.55,0.16,2.58
72,2023,31.24,23.7,30.43,4.89,0,31.39,23.7,4.83,1.02,5.37,20.2,28.17,3.55,22.6,51.96,6.95,7.54,46.53,0.22,3.21
