enterprise_id,years,market_cap,enterprise_value,month_end_stock_price,net_cash_per_share,net_current_asset_value,net-net_working_capital,intrinsic_value:_projected_fcf,median_ps_value,peter_lynch_fair_value,graham_number,earnings_power_value_(epv),altman_z-score,piotroski_f-score,beneish_m-score,scaled_net_operating_assets,sloan_ratio_%,current_ratio,quick_ratio,cash_ratio,interest_coverage,highest_stock_price,lowest_stock_price,shares_buyback_ratio_%,buyback_yield_%,yoy_rev._per_sh._growth,yoy_eps_growth,yoy_ebitda_growth_(%),5-year_ebitda_growth_rate_(per_share),shares_outstanding_(basic_average),shares_outstanding_(eop),beta,restated_filing_date,filing_date,earnings_release_date,number_of_shareholders,number_of_employees,forex_rate
29,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Debt,0,0,-,0,0,0,0,0,13750.354,13986.214,0,,,,0,0,1
29,2003,0,0,0,0,0.01,0,0,0,0,0.04,0,0,N/A,0,0,18.86,2.59,2.59,1.63,72.55,0,0,0,0,416.67,0,275,0,13750.354,13986.214,0,03/30/05,03/30/05,,0,2292,1
29,2004,0,0,0,0,0.02,0.01,0,0,0,0.07,0,0,N/A,0,0.909,2.77,2.38,2.38,1.42,177.35,0,0,0,0,238.71,14.29,93.33,0,13750.354,13986.214,0,03/30/05,03/30/05,,0,2292,1
29,2005,1054259.389,1052128.994,96.49,0.16,0.21,0.18,0,0,0,0.52,0,85.01,N/A,0,0.916,39.94,7.91,7.91,6.26,975.86,98.9,0,21.88,-0.11,178.1,362.5,151.72,0,10926.051,10926.1,0,03/30/05,03/30/05,,0,3021,1
29,2006,2466229.14,2458194.893,207.63,0.6,0.69,0.65,0,0,0,1.51,0,89.28,6,-2.28,0.418,23.02,12.08,12.08,10.78,2715.56,216.23,87.58,-8.71,-0.17,80.14,240.54,186.3,0,11033.756,11878,0,02/15/08,03/16/06,,0,5680,1
29,2007,2888594.452,2877350.538,232.46,0.79,0.93,0.87,0,0,0,2.6,0,62.89,5,-0.06,0.564,34.62,10,10,8.62,No Debt,255.07,168.69,-4.62,-0.07,62.74,97.62,59.33,0,12056.115,12426.2,0,02/13/09,03/01/07,,0,10674,1
29,2008,4333959.84,4319741.227,346.08,0.92,1.17,1.05,0,0,0,3.44,50.12,51.77,4,-2.24,0.459,8.33,8.49,8.49,6.98,4226.43,371.25,219.55,-0.78,0,53.27,33.33,43.54,0,12432.235,12523,0,02/12/10,02/15/08,,2887,16805,1
29,2009,1939945.015,1924099.244,153.97,0.98,1.32,1.13,86.14,0,166.25,4,58.63,19.06,7,-2.57,0.489,5.33,8.77,8.77,6.88,No Debt,277.53,128.84,-0.61,0,30.79,0.3,33.89,75.21,12558.355,12599.5,0,02/11/11,02/13/09,,2857,20222,1
29,2010,3940248.594,3915763.594,310.29,1.57,1.94,1.76,125.37,0,255.5,5.29,89.56,29.05,7,-2.67,0.363,12.9,10.62,10.62,8.91,No Debt,311.74,141.51,-0.79,0,7.87,53.15,21.09,43,12648.835,12698.6,0,01/26/12,02/12/10,01/21/10,0,19835,1
29,2011,3816827.892,3786917.892,297.27,1.7,2.33,1.94,163.65,0,329,6.75,114.79,12.31,6,-2.72,0.403,14.01,4.16,4.16,3.34,2076.2,313.69,218.25,-1.11,0.02,22.53,29.02,21.68,33.14,12748.075,12839.6,0,01/29/13,02/11/11,01/20/11,3162,24400,1
