enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
10,1996,1.568,0.377,0.354,0.225,0.223,0,0.048,0.126,0.116,0,0.511,0.511,0.03,4.05
10,1997,2.088,0.546,0.514,0.342,0.333,0,0.009,0.137,0.212,0,1.037,1.037,0,6.06
10,1998,2.664,0.725,0.673,0.972,0.94,0,-0.188,-0.052,0.114,0,1.431,1.431,0,16.44
10,1999,2.498,0.394,0.285,0.199,0.184,0,-0.488,-0.172,0.496,0,1.643,1.643,0.894,14.85
10,2000,4.209,0.45,0.3,0.284,0.198,0,-0.252,0.134,2.134,0,2.163,2.092,2.792,55.4
10,2001,6.491,1.666,1.468,1.05,1.05,0,0.161,0.556,2.228,0,3.035,2.979,2.567,32.97
10,2002,5.164,-1.337,-1.782,-1.342,-1.232,-2.36,-1.63,-0.66,2.544,0,3.425,3.374,4.289,24.91
10,2003,6.113,0.225,-0.294,-0.655,-0.268,-1.57,-0.602,-0.169,2.064,0,4.06,4.017,3.347,12.21
10,2004,5.739,0.053,-0.486,-0.594,-0.406,1.69,1.629,1.895,3.821,0,4.243,4.189,3.198,29.29
10,2005,9.955,1.871,1.506,0.962,0.947,0.14,0.712,1.015,4.969,0,5.631,5.502,3.307,23.26
10,2006,8.066,1.721,1.432,1.105,1.105,2.17,2.038,2.269,6.806,0,6.117,6.028,1.367,29.34
10,2007,12.193,3.233,2.936,2.16,2.093,1.48,1.435,1.676,6.699,0,8.724,8.651,1.573,35.99
10,2008,14.691,3.669,3.176,2.673,2.598,1.46,2.035,2.733,5.527,0,8.291,7.568,2.622,40.64
10,2009,11.938,1.935,1.453,1.299,1.299,0.03,0.085,1.135,4.505,0.371,8.078,7.436,2.628,23.47
10,2010,6.984,0.093,-0.527,-0.663,-0.663,-0.63,-0.025,0.434,4.544,0.328,7.776,7.121,3.066,44.27
10,2011,13.584,4.271,3.814,3.082,3.082,2.92,2.445,2.833,7.672,0.291,10.914,10.305,2.794,49.79
10,2012,17.33,5.54,5.033,4.5,4.5,7.32,5.427,6.349,11.285,0.573,14.227,13.59,3.042,54.27
10,2013,14.542,4.129,3.555,3.517,3.517,1.12,1.61,2.162,8.695,0.784,13.108,12.595,2.448,64.39
10,2014,16.577,3.831,3.108,3.205,3.205,2.06,2.653,3.332,9.355,0.738,21.51,12.852,3.339,93.7
10,2015,16.423,4.083,3.369,3.354,3.354,1.64,1.862,2.875,7.845,0.745,21.397,12.621,3.287,107.83
10,2016,15.832,4.479,3.732,3.497,3.497,3.69,4.161,5.1,8.676,0.745,21.351,12.793,2.875,88.77
10,2017,16.956,4.986,4.106,3.84,3.84,2.94,3.308,4.109,9.954,1.114,24.094,8.89,8.144,112.2
10,2018,24.575,7.572,6.427,5.669,5.669,3.71,4.004,4.986,9.105,1.381,29.839,14.037,8.377,173.82
10,2019,29.199,9.039,7.912,6.917,6.917,6.44,6.572,8.198,10.9,1.613,31.45,16.199,8.177,155.62
10,2020,31.151,8.568,7.386,6.833,6.833,6.77,6.3,8.635,12.487,3.494,33.328,18.386,8.227,295.94
10,2021,40.576,13.21,11.785,10.316,10.316,7.75,10.528,13.433,21.472,3.085,40.498,23.914,13.664,487.72
10,2022,51.241,19.909,18.612,16.203,16.203,28.68,27.273,29.861,21.303,3.791,28.461,13.003,12.866,796.14
10,2023,56.355,18.899,17.345,14.968,14.968,20.44,19.077,22.589,19.802,6.789,23.654,9.162,11.438,546.4
