enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
53,1999,0.12,0.008,0.003,0.003,0.003,0,-0.007,-0.001,0.036,0,0.047,0.047,0.006,0.264
53,2000,0.216,0.039,0.034,0.022,0.022,0,0.002,0.009,0.041,0,0.083,0.083,0.002,0.514
53,2001,0.385,0.075,0.067,0.052,0.052,0,0.121,0.14,0.411,0,0.248,0.233,0.183,1.434
53,2002,0.667,0.144,0.123,0.086,0.091,0,0,0.078,0.441,0,0.426,0.381,0.173,3.653
53,2003,0.945,0.1,0.071,0.045,0.045,0,0.1,0.131,0.543,0,0.493,0.452,0.164,0.573
53,2004,0.88,0.085,0.045,0.036,0.041,-0.045,-0.038,0.024,0.307,0,0.534,0.458,0.002,1.236
53,2005,0.953,0.094,0.045,0.042,0.041,0.007,0.031,0.063,0.334,0,0.588,0.52,0,1.91
53,2006,1.083,0.198,0.154,0.137,0.142,0.145,0.167,0.204,0.462,0,0.727,0.649,0,3.747
53,2007,1.307,0.239,0.193,0.192,0.192,0.132,0.188,0.25,0.516,0,0.927,0.767,0,5.108
53,2008,1.688,0.399,0.345,0.328,0.327,0.444,0.446,0.523,0.812,0,1.175,0.968,0,6.148
53,2009,1.562,0.065,-0.019,-0.013,0.001,-0.031,-0.072,0.114,0.579,0,1.104,0.865,0.012,1.988
53,2010,1.513,0.054,-0.036,-0.03,-0.03,0.035,0.187,0.222,0.77,0,1.187,0.968,0.011,3.848
53,2011,1.505,0.196,0.116,0.108,0.085,0.175,0.245,0.287,1.058,0,1.351,1.072,0.01,5.98
53,2012,1.622,0.353,0.27,0.235,0.235,0.258,0.312,0.369,1.278,0,1.693,1.298,0.009,3.693
53,2013,1.712,0.357,0.266,0.225,0.225,0.219,0.256,0.33,1.511,0.019,1.957,1.57,0.008,3.065
53,2014,1.735,0.319,0.218,0.185,0.185,0.25,0.244,0.351,2.056,0.078,1.961,1.548,0.605,3.925
53,2015,2.079,0.453,0.356,0.28,0.28,0.269,0.348,0.402,2.121,0.085,2.027,1.642,0.641,4.801
53,2016,2.201,0.434,0.347,0.27,0.318,0.325,0.478,0.516,2.341,0.099,2.077,1.712,0.702,7.323
53,2017,2.662,0.828,0.756,0.643,0.644,0.448,0.576,0.644,2.905,0.121,2.462,2.154,1.201,27.295
53,2018,3.843,1.367,1.288,1.205,1.205,1.136,1.151,1.385,2.932,0.143,3.082,2.806,0.825,61.45
53,2019,4.686,1.686,1.582,1.658,1.658,1.186,1.257,1.497,3.062,0.153,3.854,3.58,0.82,35.938
53,2020,4.417,1.377,1.222,1.13,1.13,1.446,1.728,1.926,4.448,0.16,4.981,4.709,1.079,59.108
53,2021,6.643,2.267,1.83,1.73,1.73,1.576,1.87,2.32,4.662,0.16,6.812,4.017,3.063,129.898
53,2022,10.617,4.478,4.015,3.85,3.85,2.598,3.208,3.593,8.463,0.16,10.619,7.951,4.721,244.86
53,2023,10.759,2.388,1.772,1.74,2.166,0.302,1.519,2.25,5.391,0.16,8.962,6.509,4.878,195.37
