enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
71,1994,48.587,3.094,0.707,0.653,0.149,0,1.514,3.226,4.946,0.28,25.282,25.282,14.408,44.63
71,1995,47.584,3.434,1.498,0.773,0.497,0,0.83,2.486,8.741,0.519,30.255,30.255,18.111,39.75
71,1996,52.288,4.379,1.698,1.254,0.838,0,2.125,4.424,5.2,0.462,27.033,27.033,16.614,44.5
71,1997,51.819,5.393,2.814,1.633,1.312,0,3.641,6.453,7.462,0.329,24.349,24.349,15.367,50.5
71,1998,49.637,6.746,3.521,1.856,1.591,0,-1.949,4.336,4.993,0.349,26.65,26.65,17.95,52.75
71,1999,55.811,7.063,3.283,1.974,1.701,0,-0.168,7.406,6.875,0.317,29.28,29.28,21.028,57.25
71,2000,61.693,7.387,3.393,2.339,1.794,0,-1.349,5.338,10.749,0.381,33.573,33.573,24.7,104
71,2001,58.913,7.065,3.546,2.992,1.944,0,1.017,6.404,9.088,0.347,32.177,32.177,23.946,70.75
71,2002,59.617,7.926,4.554,2.33,2.706,0,-0.067,6.382,9.499,0.377,30.293,30.293,27.969,58.15
71,2003,72.146,9.97,5.918,3.543,3.73,0,2.21,9.704,10.795,0.521,34.121,34.121,34.769,44.95
71,2004,92.766,14.144,8.941,6.332,6.122,0,4.261,12.246,12.264,0.749,44.644,44.644,41.276,74.5
71,2005,106.77,15.366,9.624,6.768,6.646,0,2.577,13.646,12.16,0.96,52.615,52.615,49.723,74.38
71,2006,110.451,16.221,9.862,7.173,6.729,0,-1.343,13.207,11.859,1.648,55.548,55.548,54.69,108.9
71,2007,126.91,19.191,11.864,8.71,8.509,0,2.133,17.161,12.601,1.922,63.131,63.131,64.693,128.16
71,2008,164.169,24.82,15.508,10.728,10.543,0,1.466,18.619,14.532,2.797,74.814,74.814,76.96,100.89
71,2009,133.622,6.389,-3.342,-2.844,-1.974,-8.46,-5.519,9.613,19.454,2.095,65.575,65.575,82.243,63.3
71,2010,133.23,12.229,2.284,1.473,1.145,6.09,7.88,17.987,28.484,1.286,72.831,72.831,87.972,80.42
71,2011,148.366,13.812,4.629,3.188,3.11,4.38,2.6,15.81,27.42,1.372,80.715,80.715,96.875,80.25
71,2012,143.376,11.755,3.517,2.188,1.974,-0.18,-0.614,11.206,22.52,1.143,80.798,80.798,91.943,86.82
71,2013,147.02,16.87,9.506,6.411,6.388,6.51,3.179,16.334,21.792,1.815,80.939,80.939,94.157,102.64
71,2014,158.343,22.875,15.166,11.236,11.023,12.97,5.962,22.471,26.315,3.093,89.208,89.208,100.665,112.9
71,2015,143.152,22.732,15.326,11.423,11.103,9.06,1.725,19.373,27.535,3.154,88.624,88.624,100.184,139.89
71,2016,159.944,26.155,16.999,13.023,13.045,11.31,2.262,25.12,31.965,3.734,97.635,97.635,106.65,106.32
71,2017,159.959,22.223,12.886,10.614,10.475,4.63,0.157,20.684,35.126,3.535,104.287,104.287,114.058,108.62
71,2018,185.018,27.596,16.676,15.706,15.591,8.18,3.932,26.595,37.084,4.109,121.431,121.431,125.394,130.37
71,2019,186.352,25.314,14.264,11.609,13.049,0.59,0.171,23.222,39.663,1.799,126.471,120.697,133.694,118.02
71,2020,194.937,28.93,18.517,13.376,13.299,-3.75,-8.799,15.655,41.918,4.068,138.463,131.746,143.312,119.95
71,2021,176.238,29.912,19.264,14.621,14.097,0.38,-6.74,17.661,61.308,4.445,154.02,146.724,168.86,156.06
71,2022,190.553,35.493,24.43,17.308,15.948,6.91,-0.654,22.606,52.766,4.248,160.644,153.349,162.177,180.25
71,2023,203.514,31.529,20.355,13.427,12.556,4.17,-4.112,16.187,50.92,4.393,156.293,149.403,162.037,141.69
