enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
27,1994,6.389,2.168,1.146,0.227,0.219,0.912,1.132,1.784,0.119,0.096,3.5,3.5,1.866,12.672
27,1995,7.716,2.591,1.414,0.29,0.29,1.652,1.66,2.229,0.684,0.085,4.223,4.223,1.895,18.763
27,1996,9.258,3.339,1.494,0.217,0.372,1.821,1.423,2.285,0.137,0.133,7.948,-0.935,6.098,20.684
27,1997,11.098,3.515,1.948,0.317,0.277,2.12,1.48,2.518,0.157,0.162,8.536,0.629,5.466,26.366
27,1998,11.053,3.689,1.883,0.89,0.908,1.868,1.245,2.461,0.061,0.246,9.362,1.747,5.642,24.895
27,1999,11.177,3.292,1.49,0.62,0.651,1.865,1.495,2.665,0.2,0,10.128,2.549,5.646,25.508
27,2000,15.748,2.924,1.564,0.57,0.422,1.195,1.079,2.326,0.398,0.21,11.399,3.776,4.475,37.526
27,2001,11.987,2.184,1.349,-0.02,0.389,-0.285,0.597,1.451,0.306,0.21,11.232,3.879,4.839,18.268
27,2002,12.392,1.676,1.166,0.6,0.59,0.214,0.587,1.118,0.614,0.21,11.614,1.776,7,14.854
27,2003,12.601,1.765,1.263,0.59,0.59,0.663,0.862,1.351,0.786,0.21,11.817,2.006,6.507,19.788
27,2004,14.032,2.399,1.847,1.07,1.09,1.019,1.468,2.119,0.994,0.21,12.694,3.066,6.565,22.123
27,2005,14.739,2.477,1.847,1.19,1.192,1.123,1.148,2.006,0.858,0.24,13.058,0.537,6.211,23.673
27,2006,16.256,3.272,2.579,1.64,1.572,2.044,2.283,2.918,1.168,0.27,15.417,0.568,6.553,30.325
27,2007,16.974,3.954,3.241,2.25,1.924,2.277,1.843,2.591,1.87,0.31,15.673,0.536,7.872,34.39
27,2008,19.427,4.881,4.069,2.28,2.122,2.081,1.986,2.796,1.646,0.35,17.732,4.624,8.163,30.69
27,2009,19.279,4.201,3.331,1.76,1.615,1.864,1.902,2.837,1.879,0.35,18.552,5.392,7.109,27.46
27,2010,19.54,4.515,3.636,2.03,2.073,2.165,2.294,3.377,1.435,0.35,19.779,4.396,6.697,33.1
27,2011,21.421,5.405,4.441,2.52,2.513,2.255,1.799,3.664,1.807,0.4,21.215,4.607,8.095,30.16
27,2012,23.255,6.446,5.353,3.13,3.07,2.734,2.3,4.382,1.882,0.6,22.088,5.352,8.108,52.28
27,2013,24.843,6.708,5.499,3.38,3.488,3.487,3.671,5.213,2.184,0.75,25.238,5.964,7.938,64.49
27,2014,27.75,8.43,7.129,4.26,4.324,3.769,3.678,5.56,2.012,0.86,26.446,5.672,8.703,89.03
27,2015,30.699,9.647,8.27,4.9,4.92,4.288,4.166,6.662,2.668,1.81,27.828,5.954,10.835,102.2
27,2016,33.943,10.829,9.287,5.73,5.793,5.579,5.103,8.015,2.881,1.42,27.041,5.316,12.606,92.86
27,2017,34.941,10.822,9.059,5.69,5.699,5.298,5.526,7.822,2.678,1.56,27.543,1.929,16.861,98.57
27,2018,39.439,12.153,10.155,8.36,8.379,6.72,6.523,9.486,2.767,1.68,32.515,7.128,13.916,116.94
27,2019,41.781,11.445,8.944,6.64,6.816,3.413,1.038,3.965,3.042,1.76,49.903,-8.215,26.382,130.32
27,2020,36.166,2.817,-0.139,-1.58,0.746,-1.132,1.989,4.213,9.913,0.88,46.254,-7.348,34.055,124.08
27,2021,36.881,4.966,2.17,1.09,1.464,2.625,1.088,3.045,8.778,0,48.709,-3.649,31.702,169.17
27,2022,45.278,6.567,3.741,1.72,2.081,2.963,0.584,3.29,6.522,0,53.345,1.277,27.158,94.33
27,2023,48.578,6.618,3.684,1.29,3.76,1.551,2.676,5.391,7.963,0,55.742,5.137,26.07,81.05
