enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
86,1994,14.862,1.105,0.92,0.51,0.51,0.08,-0.317,0.48,0.004,0.065,2.339,2.339,2.089,13.25
86,1995,18.201,1.318,1.084,0.585,0.585,0.169,-0.181,0.634,0.01,0.085,2.77,2.77,2.523,11.44
86,1996,20.612,1.425,1.141,0.595,0.595,-0.008,-0.257,0.518,0.018,0.1,3.218,3.218,2.922,10.19
86,1997,23.122,1.565,1.246,0.67,0.67,0.768,0.716,1.291,0.193,0.106,3.751,3.751,2.327,11.88
86,1998,26.318,1.795,1.435,0.78,0.78,1.006,0.99,1.571,0.323,0.135,4.128,4.128,2.413,19.91
86,1999,31.039,2.228,1.81,0.99,0.99,1.266,0.858,1.69,0.422,0.155,4.746,4.176,2.386,43
86,2000,37.284,2.789,2.259,1.2,1.2,1.221,0.449,1.831,0.416,0.2,5.796,3.689,4.954,54.75
86,2001,43.068,3.204,2.564,1.4,1.4,1.149,0.348,2.142,0.46,0.24,7.012,4.985,4.992,56.8
86,2002,45.932,3.343,2.622,1.47,1.44,1.143,0.499,2.347,0.485,0.28,7.883,5.959,4.914,59.62
86,2003,52.087,3.777,3.02,1.79,1.76,1.309,0.846,2.925,0.623,0.3,8.979,6.842,5.777,47.8
86,2004,59.154,4.354,3.473,2.07,2.03,2.087,1.301,3.658,1.206,0.36,10.119,7.827,6.139,53.85
86,2005,66.646,5.084,4.103,2.41,2.46,1.578,0.525,3.526,1.296,0.52,11.667,9.115,7.334,52.4
86,2006,74.523,5.635,4.526,2.68,2.72,2.294,0.886,4.356,1.487,0.6,12.766,9.862,9.299,46.11
86,2007,83.582,6.295,4.985,2.71,2.92,2.214,1.096,4.855,1.88,0.67,14.905,11.574,9.445,47.69
86,2008,92.589,7.018,5.467,3.13,3.16,2.624,1.401,5.069,1.382,0.88,16.262,12.265,11.244,50.74
86,2009,102.317,7.54,5.834,3.39,3.35,3.083,2.948,5.859,1.858,0.95,16.675,12.777,10.783,47.12
86,2010,105.258,8.084,6.238,3.71,3.73,4.27,3.628,6.77,2.088,1.09,18.613,14.353,10.914,53.43
86,2011,114.945,9.096,7.014,4.47,4.18,3.48,2.982,6.442,2.103,1.21,19.494,14.727,14.182,56.07
86,2012,128.529,10.005,7.672,4.52,4.53,3.927,3.093,6.982,1.916,1.46,20.865,14.823,15.631,61.36
86,2013,138.286,10.737,8.236,5.02,5.01,4.411,3.745,7.551,2.348,1.59,23.037,16.852,16.336,69.95
86,2014,145.079,10.923,8.221,4.88,4.85,3.677,3.089,7.084,2.252,1.88,23.586,17.552,17.52,74.68
86,2015,149.754,11.234,8.406,5.05,4.99,5.56,5.054,8.808,2.83,1.92,25.215,19.607,15.541,84.98
86,2016,149.869,10.457,7.518,4.57,4.57,5.468,4.997,8.565,2.753,1.96,25.473,20.193,15.824,66.36
86,2017,156.129,10.586,7.347,4.38,4.38,7.443,6.765,10.178,2.253,2,25.524,19.935,15.072,66.74
86,2018,166.227,9.296,5.798,3.28,4.005,5.406,6.075,9.414,2.289,2.04,26.378,20.199,15.748,106.6
86,2019,174.671,8.314,4.688,2.26,2.26,3.594,5.911,9.424,2.663,2.08,24.999,14.247,20.011,95.83
86,2020,182.693,11.751,7.92,5.19,5.19,6.629,5.073,8.806,3.38,2.12,26.668,15.57,25.869,114.49
86,2021,196.4,11.953,8.036,4.75,4.75,9.796,9.066,12.671,6.289,2.16,28.687,18.413,22.42,140.49
86,2022,204.19,11.176,7.376,4.87,5.511,3.424,3.948,8.621,5.346,2.2,30.153,19.645,20.762,139.81
86,2023,223.588,11.005,7.002,4.27,4.27,6.211,4.383,10.549,3.194,2.24,28.405,17.97,21.823,143.87
