enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
6,1994,1.22,0.293,0.249,0.165,0.159,0.045,-0.051,0.082,0.119,0,0.718,0.718,0.199,3.25
6,1995,1.079,0.274,0.245,0.32,0.32,0.035,-0.043,0.05,0.536,0,1.244,1.244,0.253,6.27
6,1996,2.834,0.737,0.635,0.41,0.404,0.36,0.164,0.473,0.28,0,1.644,1.644,0.261,3.31
6,1997,1.348,0.321,0.248,0.33,0.331,0.284,0.12,0.232,1.05,0,2.003,1.867,0.469,8.34
6,1998,2.86,0.651,0.458,0.153,0.276,0.24,0.267,0.574,0.391,0,2.121,2.121,0.424,8.67
6,1999,3.105,0.775,0.599,0.455,0.449,0.361,0.525,0.658,1.842,0,2.989,2.883,0.409,22.45
6,2000,5.566,1.926,1.716,1.2,1.189,0.556,0.738,0.961,2.602,0,4.372,4.372,0.418,26.56
6,2001,4.333,0.777,0.549,0.3,0.547,0.608,0.513,0.933,2.967,0,4.662,4.662,0.349,17.06
6,2002,2.975,0.401,0.174,0.16,0.2,0.004,0.044,0.324,2.991,0,4.866,4.743,0.378,15.03
6,2003,2.702,0.267,0.035,-0.09,0.068,0.157,0.356,0.516,3.275,0,4.81,4.621,0.335,23.33
6,2004,4.654,1.329,1.122,0.78,0.863,0.648,0.834,0.945,3.915,0,5.512,5.329,0.272,16.1
6,2005,4.219,1.055,0.874,0.73,0.73,0.497,0.632,0.752,2.075,0.06,5.557,5.296,0.258,16.36
6,2006,5.857,1.233,1.061,0.97,1.065,0.858,1.122,1.237,1.363,0.16,4.779,4.223,0.293,17.39
6,2007,6.822,1.925,1.737,1.2,1.213,1.249,1.363,1.548,1.71,0.22,5.644,4.649,0.148,19.42
6,2008,5.914,1.273,1.04,0.7,0.709,0.916,1.035,1.244,1.579,0.24,5.673,4.498,0.152,12.91
6,2009,3.761,-0.13,-0.348,-0.23,-0.117,-0.29,0.063,0.25,1.652,0.24,5.291,4.189,0.151,12.2
6,2010,7.079,1.27,1.044,0.7,0.88,0.808,1.152,1.277,1.946,0.26,5.675,4.452,0.155,12.35
6,2011,7.908,2.017,1.832,1.45,1.29,1.592,1.669,1.826,4.78,0.3,6.738,5.554,1.491,12.32
6,2012,6.828,0.652,0.322,0.09,0.75,0.723,1.323,1.449,1.618,0.34,6.044,1.973,1.626,10.6
6,2013,6.16,0.701,0.365,0.21,0.59,0.035,0.349,0.511,1.571,0.38,5.887,2.235,1.616,17.86
6,2014,7.37,1.558,1.253,0.87,1.07,1.197,1.266,1.462,2.59,0.4,6.444,2.959,1.595,22.09
6,2015,7.878,1.69,1.387,1.12,1.19,0.677,0.773,0.949,4.28,0.4,6.563,3.059,3.916,16.77
6,2016,9.7,2.291,1.943,1.54,1.75,1.973,2.073,2.299,3.478,0.4,6.695,3.085,3.084,29.08
6,2017,13.559,4.078,3.703,3.25,3.33,3.145,3.177,3.495,6.864,0.4,8.82,5.254,5.004,56.43
6,2018,16.282,4.958,4.513,2.96,4.18,3.282,3.085,3.691,4.168,0.6,7.079,3.375,5.49,32.88
6,2019,15.458,4.094,3.71,2.86,3.04,2.876,2.969,3.436,3.95,0.82,8.967,5.086,5.8,54.26
6,2020,18.637,5.181,4.774,3.92,4.17,3.357,3.664,4.121,6.278,0.86,11.573,7.614,6.244,59.23
6,2021,25.096,8.053,7.625,6.4,6.84,5.069,5.195,5.922,6.12,0.92,13.73,9.713,6.45,136.65
6,2022,29.401,9.431,8.925,7.44,7.7,5.176,5.259,6.156,3.058,1,14.448,9.662,6.906,88.29
6,2023,31.381,10.022,9.413,8.11,8.05,8.984,8.987,10.296,8.211,1.16,19.544,14.731,6.648,132.35
