enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
2,2010,8.747,3.569,3.14,2.853,2.446,0,3.111,3.303,0,0,0,0,0,0
2,2011,9.623,3.705,2.976,2.571,2.722,0,2.786,3.062,0.007,0,9.663,3.578,0,0
2,2012,10.735,3.04,2.257,2.113,2.483,0,3.625,3.844,0.402,0,7.343,1.798,0.03,0
2,2013,11.655,4.425,3.696,3.35,3.528,0,3.812,4.023,5.048,0,2.128,-3.222,9.919,34.16
2,2014,11.714,4.07,3.511,2.56,2.749,0,3.601,3.907,6.234,1.6,2.83,-2.315,9.275,52.81
2,2015,12.398,2.226,1.738,1.1,1.58,0,1.824,2.204,5.262,1.66,1.095,-3.54,9.411,65.44
2,2016,13.964,5.009,4.498,3.13,3.291,3.73,4.278,4.603,5.222,2.02,2.45,-17.971,19.673,59.24
2,2017,15.719,6.205,5.476,3.63,3.864,3.126,4.023,4.317,4.033,2.28,2.911,-24.915,23.135,62.62
2,2018,17.602,6.474,5.538,3.3,3.589,3.988,5.883,6.213,6.148,2.56,3.201,-24.023,23.47,96.71
2,2019,21.186,5.375,4.234,3.66,3.872,4.924,8.272,8.685,5.451,3.59,-5.711,-30.661,27.258,92.19
2,2020,22.416,8.239,6.88,5.28,5.549,5.381,8.606,8.978,26.996,4.28,-5.526,-28.687,45.12,88.54
2,2021,27.378,7.366,3.498,2.72,3.351,4.693,10.036,10.513,4.804,4.72,7.408,-58.31,48.753,107.15
2,2022,31.625,13.468,8.673,6.45,7.038,9.713,12.375,12.818,5.559,5.2,8.713,-52.548,43.365,135.4
2,2023,32.651,13.596,8.834,6.63,7.048,9.843,13.638,14.029,5.217,5.64,9.753,-46.542,35.763,161.61
