enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
70,2004,0.013,0.006,0.006,0.006,0.006,0,0.005,0.006,0.005,0,0.007,0.007,0,0
70,2005,0.018,0.007,0.007,0.007,0.007,0,-0.005,-0.003,0.021,0,0.036,0.036,0,0
70,2006,0.019,0.007,0.006,0.007,0.006,0,0.01,0.014,0.027,0,0.041,0.041,0,0
70,2007,0.039,0.018,0.016,0.015,0.015,0,0.016,0.021,0.033,0,0.054,0.052,0,0
70,2008,0.056,0.026,0.023,0.023,0.023,0,0.015,0.027,0.055,0,0.078,0.072,0.004,0
70,2009,0.114,0.057,0.052,0.044,0.045,0,0.035,0.057,0.056,0,0.114,0.108,0,0
70,2010,0.197,0.102,0.093,0.082,0.082,0,0.12,0.133,0.185,0.006,0.199,0.194,0.003,0
70,2011,0.318,0.168,0.155,0.13,0.13,0.17,0.163,0.199,0.363,0.011,0.356,0.343,0,3.83
70,2012,0.483,0.239,0.206,0.173,0.169,0.26,0.144,0.226,0.451,0.014,0.487,0.406,0.201,4.03
70,2013,0.756,0.31,0.265,0.219,0.231,0.38,0.251,0.335,0.471,0.018,0.715,0.61,0.185,6.53
70,2014,1.065,0.41,0.347,0.273,0.299,0.52,0.322,0.43,0.705,0.024,1.025,0.922,0.266,12.88
70,2015,1.363,0.599,0.516,0.411,0.427,0.69,0.45,0.565,0.923,0.028,1.38,1.195,0.614,14.51
70,2016,1.691,0.73,0.62,0.474,0.533,0.79,0.532,0.747,1.332,0.045,1.979,1.669,1.087,19.62
70,2017,2.313,1.013,0.819,0.626,0.691,1.11,0.712,0.997,1.864,0.058,2.663,1.968,1.67,24.22
70,2018,3.782,1.827,1.452,1.137,1.036,2.14,1.179,1.688,2.274,0.081,4.089,3.252,2.106,51.92
70,2019,4.748,2.029,1.509,1.195,1.176,1.82,0.864,1.684,2.547,0.108,4.936,3.755,2.736,39.47
70,2020,5.602,2.402,1.738,1.375,1.387,2.22,1.36,2.206,2.791,0.126,6.458,4.067,3.47,48.01
70,2021,7.639,3.775,2.971,2.527,1.94,3.79,2.021,3.076,3.632,0.169,11.221,8.178,4.184,71.89
70,2022,9.07,5.079,4.145,3.637,1.994,4.62,1.83,2.837,4.287,0.206,13.175,9.783,5.286,58.3
70,2023,8.205,4.164,3.258,2.774,1.698,3.13,1.409,2.161,4.358,0.195,10.814,8.118,5.384,42.36
