enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
8,1994,1.237,0.55,0.503,0.35,0.313,0.302,0.204,0.395,0.12,0,1.092,1.092,0.271,6.19
8,1995,1.435,0.685,0.619,0.284,0.336,0.219,0.355,0.471,0.2,0,1.204,1.204,0.267,7.38
8,1996,1.668,0.74,0.667,0.47,0.441,0.466,0.535,0.678,0.063,0,1.573,1.573,0.232,14.84
8,1997,1.956,0.905,0.815,0.605,0.572,0.426,0.495,0.732,0.16,0,1.8,1.8,0.167,13.59
8,1998,2.136,0.954,0.847,0.588,0.632,0.646,0.469,0.822,0.231,0,2.071,2.071,0.251,13.53
8,1999,2.499,1.194,1.058,0.815,0.738,0.697,0.599,0.985,0.197,0,2.516,2.516,0.323,26.14
8,2000,2.972,1.393,1.229,1.02,0.911,0.735,0.715,0.997,1.31,0,2.97,2.97,0.317,60.06
8,2001,3.179,1.457,1.261,1.05,0.94,0.851,1.103,1.507,1.955,0,4.159,4.159,0.311,63.94
8,2002,3.703,1.657,1.412,1.03,1.156,0.887,0.958,1.365,2.546,0,4.989,4.989,0.309,56.44
8,2003,4.788,2.301,1.913,-1.21,0.273,-1.157,1.378,1.95,3.618,0,14.185,2.803,2.46,48.34
8,2004,6.208,2.807,2.296,1.69,1.677,2.185,1.642,2.65,3.991,0,15.104,4.114,2.399,61.79
8,2005,7.992,3.512,2.956,1.81,2.102,1.594,1.789,2.801,4.61,0,15.639,4.085,4.056,64.15
8,2006,9.881,4.522,3.854,2.93,2.959,3.086,3.215,3.904,4.293,0,16.708,5.077,3.233,78.86
8,2007,11.99,5.071,4.261,2.48,3.239,3.022,3.505,4.529,5.383,0,16.264,3.358,7.729,68.31
8,2008,13.153,5.326,4.256,2.82,3.758,2.676,3.681,4.809,6.579,0,16.439,3.033,10.282,46.44
8,2009,13.956,6.176,5.178,3.77,3.77,4.379,4.945,5.57,9.123,0,19.471,5.787,9.719,57.75
8,2010,14.341,6.69,5.663,4.51,4.51,4.939,5.687,6.206,13.51,0,22.781,3.481,10.654,56.57
8,2011,15.599,7.19,6.136,4.79,4.79,4.842,5.396,5.997,18.693,0,25.691,11.137,14.337,54.9
8,2012,17.086,6.382,5.219,4.04,4.04,5.122,4.991,5.613,25.944,0.56,23.918,5.901,26.933,64.21
8,2013,21.938,9.085,7.703,5.52,5.52,6.251,6.567,7.474,31.814,1.44,25.202,3.213,35.077,86.2
8,2014,24.413,9.899,8.218,6.64,6.64,7.146,7.318,8.224,25.71,1.88,29.282,-8.129,42.576,114.08
8,2015,26.056,11.361,8.644,6.7,6.7,10.38,10.323,11.626,35.542,2.44,33.901,-2.24,40.393,159.29
8,2016,28.279,14.597,11.845,9.06,9.06,11.789,11.928,12.704,41.621,3.16,37.245,2.195,41.683,162.33
8,2017,30.492,16.615,13.824,10.24,10.24,12.689,12.753,13.732,51.606,4,40.481,6.565,46.878,146.21
8,2018,31.087,17.491,14.831,2.69,2.69,13.643,14.303,15.207,57.71,4.6,34.95,2.591,48.937,173.9
8,2019,35.71,19.373,16.447,12.62,12.62,15.554,15.877,16.986,46.544,5.28,19.854,-15.314,53.89,194.67
8,2020,38.361,20.744,17.122,12.88,12.88,14.226,14.01,15.025,15.068,5.8,16.356,-41.331,50.563,241.07
8,2021,43.092,22.027,15.924,12.31,12.31,16.798,16.761,17.792,18.411,6.4,16.27,-37.813,57.04,229.92
8,2022,45.339,19.714,13.784,10.28,12.589,12.555,14.627,16.162,14.395,7.04,12.001,-41.863,59.661,224.97
8,2023,48.656,22.494,16.177,12.11,12.11,13.807,16.238,17.969,17.425,7.76,6.856,-52.337,72.931,262.64
