enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
60,1994,1.933,0.303,0.236,0.17,0.161,0.07,0.163,0.327,0.189,0.14,1.003,0.943,0.454,5.45
60,1995,2.227,0.609,0.53,0.349,0.37,0.249,0.22,0.4,0.386,0.157,1.146,1.059,0.748,6.1
60,1996,2.655,0.777,0.678,0.417,0.459,0.344,0.298,0.482,0.105,0.173,1.44,1.115,0.75,9.95
60,1997,2.557,0.804,0.711,0.5,0.489,0.315,0.213,0.509,0.297,0.2,1.797,1.429,0.755,13.1
60,1998,2.797,0.886,0.778,0.56,0.568,0.488,0.168,0.39,0.226,0.227,2.044,1.789,0.767,23.54
60,1999,3.652,0.966,0.841,0.73,0.619,1.152,0.508,0.814,0.4,0.253,2.269,2.06,0.839,39.47
60,2000,4.334,1.245,1.102,0.78,0.799,0.537,0.472,0.866,1.66,0.307,3.626,3.14,1.839,30.73
60,2001,4.61,1.498,1.346,0.59,0.86,0.789,0.629,0.973,1.087,0.36,2.546,2.262,0.857,43.58
60,2002,4.563,1.821,1.669,1.22,1.217,1.179,1.111,1.442,1.372,0.44,2.914,2.645,1.413,37.75
60,2003,5.174,2.124,1.958,1.46,1.463,1.369,1.35,1.632,2.037,0.52,3.238,3.043,1.916,28.96
60,2004,6.14,1.975,1.423,0.54,0.813,0.663,1.249,1.61,1.567,0.6,8.541,0.957,1.91,33.47
60,2005,6.434,2.827,2.158,1.49,1.754,1.632,1.804,2.146,2.662,0.629,9.111,1.482,2.482,25.47
60,2006,6.397,2.669,1.917,1.09,1.37,1.318,1.704,1.988,3.019,0.76,8.911,2.495,2.437,22.09
60,2007,6.65,2.691,1.963,2.66,1.717,3.348,2.116,2.419,3.89,0.96,9.997,3.648,1.12,24.54
60,2008,6.978,2.239,1.49,1.17,1.457,1.18,1.637,1.924,3.768,1.16,9.602,3.407,1.943,21.53
60,2009,7.155,2.267,1.513,1.2,1.519,2.213,2.45,2.702,3.518,1.28,8.522,2.713,2.562,16.78
60,2010,7.099,2.387,1.712,1.23,1.728,1.807,2.183,2.354,3.218,0.8,11.147,-2.533,6.03,17.23
60,2011,8.071,2.436,1.396,1.02,2.18,0.846,1.231,1.419,3.496,0.72,10.954,-1.715,5.496,16.59
60,2012,7.755,2.819,1.672,1.27,2.18,2.674,2.333,2.572,3.492,0.8,10.844,-1.796,5.141,20.5
60,2013,7.28,2.72,1.7,1.94,2.1,2.802,2.041,2.23,4.453,0.88,11.163,-1.043,5.148,23.76
60,2014,7.481,3.414,2.484,3.19,2.22,3.896,2.352,2.565,5.065,0.96,11.92,-0.88,5.702,29.02
60,2015,7.722,2.979,2.117,1.42,2.26,2.391,2.413,2.659,5.742,1.04,11.329,-0.948,5.831,29.51
60,2016,7.807,2.449,1.624,1.11,2.2,1.855,2.108,2.347,3.772,1.12,10.477,-3.871,6.299,30.58
60,2017,8.577,2.483,1.548,1.17,2.4,1.822,2.304,2.629,2.941,1.2,9.806,-7.838,6.765,30.77
60,2018,8.674,3.276,2.241,3.52,2.65,4.143,2.408,2.774,3.344,1.28,11.923,-5.587,7.126,34.31
60,2019,6.83,1.85,0.821,1.87,1.66,2.232,2.291,2.648,3.294,1.36,11.088,-4.414,7.302,41.35
60,2020,7.208,3.286,2.272,2.82,1.092,2.976,1.858,2.218,1.743,1.44,11.407,-3.435,9.187,37.12
60,2021,7.395,2.355,1.507,1.63,2.22,1.82,2.162,2.557,2.196,1.52,11.359,-2.632,6.875,36.81
60,2022,14.241,5.395,4.485,3.85,4.06,5.828,5.233,5.708,5.528,1.56,13.737,0.507,6.583,59.05
60,2023,17.5,7.157,6.274,5.47,6.58,4.538,4.541,5.105,4.048,1.6,17.034,0.163,6.209,51.24
