enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
45,2011,0.784,0.464,0.409,0.154,0.253,0,0.161,0.277,0.709,0,0.615,0.576,0.188,0
45,2012,1.474,0.818,0.69,0.276,0.537,0,0.375,0.615,1.828,0,2.004,1.928,0.317,0
45,2013,2.349,0.551,0.252,0.01,0.013,0,0.174,0.744,4.058,0,4.956,4.371,0.993,26.62
45,2014,3.128,1.518,1.116,0.6,0.604,0,1.136,1.677,4.495,0,6.074,5.398,0.187,54.65
45,2015,4.679,2.318,1.852,1.1,1.12,0,2.063,2.75,4.031,0,12.994,5.107,0.084,78.02
45,2016,6.284,2.861,2.179,1.29,1.304,1.569,2.733,3.617,6.505,0,15.603,8.097,0.111,104.66
45,2017,9.449,5.084,4.283,3.49,3.511,3.789,3.972,5.507,10.183,0,20.468,13.325,0,115.05
45,2018,13.753,7.992,6.969,5.39,5.392,6.06,5.914,8.192,14.353,0,25.584,18.666,0,176.46
45,2019,19.116,10.006,8.529,7.57,7.634,7.087,5.258,10.022,14.406,0,29.477,22.611,0.175,131.09
45,2020,24.582,10.336,8.34,6.43,6.457,8.594,7.376,12.627,19.234,0,35.433,28.557,3.62,205.25
45,2021,29.766,13.689,11.313,10.09,10.129,8.284,8.166,13.417,21.746,0,45.03,38.125,3.74,273.16
45,2022,41.248,19.14,16.353,13.77,13.811,13.69,13.639,20.176,17.511,0,45.56,38.325,5.061,336.35
45,2023,43.157,13.927,10.712,8.59,8.614,7.4,7.048,18.681,15.585,0,48.092,39.981,10.173,120.34
