enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
13,1994,3.863,0.82,0.67,0.375,0.362,0,0.143,0.415,0.821,0.097,1.173,1.173,0.975,0
13,1995,3.702,0.781,0.607,0.366,0.431,0,0.07,0.331,0.607,0.267,1.392,1.392,0.618,6.7
13,1996,4,0.715,0.556,0.275,0.479,0,0.082,0.31,0.646,0.288,1.519,1.504,0.67,9.51
13,1997,4.849,1.136,0.939,0.581,0.605,0,0.079,0.416,0.881,0.314,1.839,1.816,0.656,13.69
13,1998,4.514,1.18,0.993,0.635,0.635,0,-0.004,0.393,0.635,0.368,1.881,1.811,0.617,17.6
13,1999,3.181,0.913,0.682,0.73,0.631,0,0.571,0.962,1.796,0.404,5.753,4.468,0.599,21.93
13,2000,4.261,1.267,0.966,0.32,0.319,0.34,0.179,0.598,0.926,0.376,2.9,1.849,0.315,20.41
13,2001,5.123,1.389,1.126,0.717,0.881,0.65,0.248,0.661,1.261,0.376,2.698,1.862,0.239,25.75
13,2002,4.687,1.427,1.182,0.825,1.265,0.52,0.495,0.889,1.095,0.35,2.746,1.973,0.274,23.3
13,2003,5.147,1.433,1.156,0.82,0.769,0.9,1.008,1.394,1.364,0.35,3.25,2.434,0.246,17.55
13,2004,5.515,1.551,1.172,0.885,0.844,0.74,0.61,0.985,1.167,0.363,3.892,3.04,0.134,24.19
13,2005,6.396,1.736,1.357,1.09,0.989,1.13,1.121,1.438,1.601,0.418,4.381,3.453,0.386,18.2
13,2006,7.401,2.419,2.009,1.455,1.413,1.59,1.833,2.084,1.55,0.513,4.233,3.389,0.374,24.3
13,2007,8.432,3.045,2.617,1.925,1.807,2.19,2.024,2.45,2.508,0.705,4.995,3.623,0.399,26.78
13,2008,9.866,3.321,2.702,1.865,1.553,2.01,1.946,2.507,2.045,0.875,5.071,-2.256,5.201,21.41
13,2009,10.874,4.342,3.44,2.1,2.1,2.1,1.618,3.008,1.517,0.95,5.496,-2.171,0.394,20.52
13,2010,11.312,4.809,4.09,2.595,2.462,2.67,3.501,4.048,3.929,1.045,7.119,-0.501,3.812,23.47
13,2011,11.504,5.097,4.149,2.785,2.794,3.37,2.939,3.693,4.196,1.205,8.237,0.42,3.272,23.1
13,2012,12.286,5.628,4.695,3.625,3.175,3.68,2.386,2.861,4.363,1.35,8.991,0.928,3.609,23.15
13,2013,11.065,4.226,3.23,2.47,2.388,2.34,0.921,2.748,3.298,1.425,9.517,-1.049,4.135,23.64
13,2014,10.289,3.326,1.499,1.02,1.01,2.15,2.13,2.951,3.935,1.4,9.237,-1.115,4.127,29.69
13,2015,10.501,2.172,0.874,0.49,0.583,1.68,1.703,2.792,2.787,1.4,7.769,-5.108,4.292,35.19
13,2016,9.766,2.751,1.624,1.115,0.731,1.21,0.212,1.314,2.667,1.4,7.313,-6.311,5.954,33.95
13,2017,9.085,2.874,1.943,1.38,0.883,1.67,0.723,1.637,2.296,1.4,5.87,-9.639,6.642,27.32
13,2018,8.865,2.614,1.416,1.185,0.664,1.66,0.773,1.412,1.798,1.4,5.907,-9.103,7.032,34.7
13,2019,8.717,2.807,1.326,0.85,-0.067,1.41,0.492,1.033,2.208,1.4,4.92,-8.365,7.542,37.98
13,2020,9.371,2.58,1.134,0.515,0.152,1.16,0.196,1.141,2.369,1.4,5.002,-7.383,6.946,49.86
13,2021,10.136,3.078,1.976,1.22,0.838,1.88,0.835,1.827,3.044,1.4,5.95,-6.54,7.763,49.99
13,2022,13.11,1.792,0.354,0.04,-0.297,1.42,1.319,2.089,2.065,1.4,12.672,-7.46,9.933,58.25
13,2023,14.215,2.912,1.228,1.055,1.26,3.39,2.32,3.144,2.014,1.45,11.949,-7.127,9.431,67.8
