enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
32,1994,20.885,2.651,1.685,0.73,0.764,1.145,0.816,2.084,1.571,0.29,4.21,2.295,3.453,18.8
32,1995,22.599,3.019,2.031,1.34,1.371,1.181,0.712,1.839,0.897,0.324,5.266,2.884,2.979,16.18
32,1996,25.292,3.3,2.221,1.545,1.625,1.189,0.829,2.144,0.955,0.39,6.351,3.572,3.554,24.67
32,1997,23.696,3.58,2.559,1.73,0.988,1.022,0.748,2.029,3.122,0.45,7.39,4.883,3.414,33.36
32,1998,38.698,5.165,3.638,2,1.615,3.221,1.581,3.326,1.864,0.52,7.855,3.51,4.132,34.75
32,1999,40.915,6.522,4.964,2.34,2.332,2.943,1.628,3.429,1.823,0.6,14.474,6.658,8.892,38.21
32,2000,29.264,3.582,2.496,1.9,1.576,1.375,1.711,2.927,2.504,0.68,10.815,4.954,6.371,54.92
32,2001,30.921,4.688,3.459,2.05,1.944,1.342,1.404,2.458,1.481,0.75,12.024,4.718,6.965,45.04
32,2002,28.669,1.315,0.193,-0.12,-0.113,-0.963,1.358,2.419,1.709,0.75,11.252,3.453,6.467,32.32
32,2003,27.15,3.136,2.318,-0.31,1.595,-1.088,2.083,2.901,2.365,0.75,10.445,2.52,5.956,22.85
32,2004,26.523,2.961,2.202,1.52,1.502,2.202,1.773,2.525,3.421,0.75,12.442,4.455,5.984,31.83
32,2005,29.783,2.489,1.775,1.45,1.229,1.993,1.89,2.622,4.219,0.75,13.237,4.703,6.203,33.71
32,2006,32.414,3.604,2.839,1.92,1.83,2.473,2.061,2.862,1.488,0.825,12.974,2.326,6.156,35.46
32,2007,37.948,4.664,3.703,2.52,2.506,3.132,2.998,3.885,1.529,0.908,12.141,0.087,6.324,43.07
32,2008,44.722,5.897,4.815,3.16,3.196,4.194,4.065,5.057,2.45,1,12.353,-1.944,10.256,58.61
32,2009,49.165,6.967,5.752,3.76,3.183,4.342,3.91,5.099,2.809,1.1,9.776,-7.162,11.392,31.25
32,2010,40.931,4.589,3.321,2.05,1.994,3.133,4.419,5.226,3.665,1.21,11.595,-4.982,9.954,37.32
32,2011,41.427,5.244,3.98,2.59,2.501,4.318,4.549,5.382,3.384,1.21,13.622,-4.476,8.485,50.61
32,2012,46.146,4.567,3.358,2.61,2.339,2.481,2.571,3.579,4.773,1.37,13.949,-4.555,9.752,51.74
32,2013,47.563,6.506,5.337,3.69,3.72,3.528,3.325,4.441,5.92,1.528,16.575,-2.426,9.576,60.42
32,2014,48.984,8.438,7.198,4.92,4.791,4.906,4.249,5.437,8.193,1.68,22.285,2.433,11.264,86.98
32,2015,50.687,8.878,7.716,5.33,5.165,6.001,5.013,6.388,8.897,1.868,22.574,3.402,11.101,95.12
32,2016,48.88,9.856,8.737,6.04,6.081,6.339,5.633,6.992,7.091,2.148,23.765,-2.845,15.687,98.6
32,2017,50.693,10.086,8.758,6.21,6.049,6.244,5.679,7.091,12.307,2.45,25.459,-3.906,20.735,110.92
32,2018,52.498,10.855,9.411,2,2.032,4.726,6.392,7.727,14.405,2.74,21.976,-8.351,23.814,146.83
32,2019,55.514,11.912,10.43,8.98,9.292,8.974,7.445,8.544,14.953,3.055,24.918,-2.063,22.223,132.12
32,2020,50.266,12.329,10.839,8.41,8.276,9.136,8.295,9.444,14.648,3.36,26.008,-1.129,23.495,177
32,2021,45.89,10.367,8.958,6.72,6.646,8.695,7.455,8.729,21.843,3.63,25.185,-2.969,33.312,212.7
32,2022,49.103,12.566,10.82,7.91,8.002,9.305,7.343,8.621,16.827,3.77,27.116,-4.089,30.127,208.51
32,2023,51.919,11.707,9.944,7.27,7.792,6.689,6.599,7.721,15.144,3.97,25.01,-6.025,30.762,214.3
