enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
52,2011,1.725,-1.108,-1.122,-1.208,-1.182,0,-0.363,-0.3,1.17,0,-2.836,-2.836,0,0
52,2012,3.687,0.479,0.42,0.065,0.418,0,1.144,1.491,2.382,0,-2.324,-2.324,0,0
52,2013,3.297,-0.304,-0.487,-0.51,-0.524,0,0.091,0.66,2.49,0,1.926,1.921,0,30.03
52,2014,3.136,-0.323,-0.501,-0.54,-0.522,0,0.195,0.604,4.521,0,2.809,2.706,2.955,56.01
52,2015,4.696,-0.729,-1.018,-1.23,-1.247,0,0.595,0.97,4.473,0,2.867,2.135,2.966,67.85
52,2016,6.458,-0.663,-1.051,-1.27,-1.27,-0.542,1.468,2.041,4.983,0,3.525,2.912,2.951,86.56
52,2017,8.454,-1.798,-2.303,-2.52,-1.524,-1.964,0.211,0.967,5.372,0,2.311,1.425,3.033,74.34
52,2018,11.208,0.298,-0.367,-0.68,-0.68,0.087,2.838,3.756,10.21,0,4.468,3.231,6.733,130.39
52,2019,14.669,0.918,0.077,-0.15,-0.15,0.617,3.161,4.561,8.314,0,6.167,4.783,3.673,178.05
52,2020,17.544,1.785,0.507,3.18,3.18,1.084,4.553,6.267,8.926,0,11.232,9.645,5.969,282.32
52,2021,22.318,2.563,0.904,0.59,0.774,2.428,6.687,8.821,15.788,0,14.471,12.459,10.902,550.43
52,2022,29.02,3.687,1.363,1.13,1.13,2.267,8.82,10.784,16.552,0,18.511,13.181,11.092,649.11
52,2023,35.596,4.22,2.093,1.6,1.6,3.021,10.676,13.379,21.096,0,24.803,19.598,11.001,388.27
