enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
18,1994,13.539,1.709,0.93,0.76,0.399,0.88,0.901,1.638,0.102,0.075,2.699,2.265,6.661,11.13
18,1995,17.422,2.83,1.999,1.175,1.108,1.15,1.293,2.136,0.523,0.113,3.631,3.335,7.362,13.78
18,1996,20.09,3.32,2.468,1.42,1.292,1.984,1.889,2.738,0.822,0.3,4.366,4.147,8.247,14.69
18,1997,21.243,3.835,2.94,1.768,1.593,1.555,1.3,2.291,0.64,0.375,5.406,5.1,9.796,18.81
18,1998,24.836,4.631,3.663,2.185,1.963,2.163,1.299,2.751,0.397,0.45,6.357,6.047,11.641,24.25
18,1999,28.492,4.899,3.724,2.055,1.877,1.999,0.691,2.415,0.504,0.55,7.182,5.445,17.43,23
18,2000,27.41,4.172,2.858,1.315,1.15,2.406,1.822,3.603,0.774,0.625,7.724,5.543,19.507,23.53
18,2001,28.931,4.943,3.477,1.51,1.455,1.375,0.962,2.953,0.486,0.665,8.154,5.96,21.938,23.66
18,2002,29.458,3.572,1.889,1.16,1.019,0.376,0.027,2.862,0.582,0.69,8.17,5.737,24.175,26.13
18,2003,29.046,4.517,2.759,1.15,1.078,-8.158,-8.266,-5.711,0.449,0.7,7.948,5.503,25.942,22.86
18,2004,32.456,5.043,3.127,1.56,1.505,-9.556,-10.497,-7.985,0.497,0.71,8.84,6.459,29.503,41.51
18,2005,21.421,2.885,1.897,1.44,1.309,-7.682,-4.315,-2.821,0.649,0.78,10.887,8.313,34.299,48.76
18,2006,51.486,9.076,6.984,4.04,3.659,2.24,0.989,4.411,1.652,0.91,12.569,9.774,38.376,57.77
18,2007,60.715,11.348,9.006,5.17,6.043,5.868,4.569,8.481,0.821,1.1,10.621,7.073,42.266,61.33
18,2008,68.17,12.444,9.719,5.37,6.218,8.987,7.453,12.062,1.798,1.32,14.236,10.329,45.56,72.56
18,2009,81.739,12.594,9.441,5.66,6.859,3.092,1.252,7.441,4.548,1.56,10.119,5.511,59.075,44.67
18,2010,51.751,6.931,3.2,1.43,3.028,6.067,6.433,10.382,7.791,1.68,13.99,9.614,50.632,56.99
18,2011,65.48,9.823,6.293,4.15,4.206,3.042,3.725,7.701,5.623,1.72,16.944,11.592,44.485,93.66
18,2012,90.284,14.484,10.691,7.4,7.364,5.804,4.553,10.444,4.721,1.8,19.896,2.216,53.421,90.6
18,2013,98.38,17.198,12.997,8.48,9.198,2.595,0.161,7.742,8.381,1.96,26.764,10.036,61.283,89.61
18,2014,84.507,13.179,8.492,5.75,6.013,10.184,8.723,15.474,9.534,2.24,32.628,16.084,59.186,90.81
18,2015,87.747,10.811,5.782,3.9,6.38,4.372,7.438,12.811,12.111,2.6,27.626,11.508,64.809,91.53
18,2016,78.182,11.628,6.562,4.18,4.64,4.854,5.718,11.141,11.094,2.94,25.431,9.227,65.278,67.96
18,2017,65.954,6.295,1.102,-0.11,3.42,0.351,4.64,9.651,12.222,3.08,22.4,8.13,62.718,92.74
18,2018,75.859,12.498,7.697,1.26,6.88,1.202,5.623,9.521,13.823,3.1,22.919,9.012,58.361,157.58
18,2019,91.295,18.338,13.724,10.26,11.22,4.008,6.076,10.941,13.651,3.28,24.393,10.295,63.51,127.07
18,2020,94.802,19.048,14.507,10.74,11.4,6.176,7.477,12.18,15.06,3.78,26.52,12.411,68.457,147.68
18,2021,76.099,12.652,8.219,5.46,6.56,5.299,7.678,11.533,17.15,4.12,28.115,13.99,68.151,182.02
18,2022,92.928,20.135,15.847,11.83,10.81,10.912,8.616,13.123,17.269,4.28,30.76,13.848,70.517,206.74
18,2023,112.042,21.52,17.336,12.64,13.84,9.009,9.742,14.642,13.565,4.62,30.733,16.011,71.644,239.56
