enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
38,1994,5.38,1.146,0.911,0.68,0.657,0.507,0.454,0.825,0.145,0.253,2.165,1.805,0.936,11.219
38,1995,6.038,1.355,1.077,0.78,0.793,0.84,0.782,1.142,0.247,0.283,2.769,1.835,1.204,13.688
38,1996,7.292,1.69,1.359,0.93,0.944,0.979,0.823,1.309,0.464,0.32,3.491,2.353,0.937,21.375
38,1997,7.93,1.948,1.578,1.085,1.123,1.065,0.924,1.427,0.755,0.368,4.066,2.9,0.856,24.875
38,1998,8.256,2.075,1.686,1.205,1.186,1.226,1.077,1.584,1.023,0.425,4.594,3.382,0.684,32.938
38,1999,8.47,2.228,1.775,1.06,1.312,1.241,1.216,1.762,1.035,0.485,5.237,2.497,1.667,41.938
38,2000,9.111,2.438,1.947,1.39,1.418,1.225,1.333,1.926,1.396,0.545,5.833,3.109,1.531,46.563
38,2001,9.413,2.648,2.134,1.61,1.603,1.771,1.682,2.227,2.429,0.62,7.331,4.623,1.672,52.531
38,2002,10.491,3.081,2.56,1.84,1.908,2.399,2.316,2.878,2.616,0.7,7.952,4.974,0.913,59.1
38,2003,11.885,3.713,3.169,2.16,2.272,2.147,1.99,2.677,2.518,0.795,7.646,4.532,1.394,53.71
38,2004,13.32,4.054,3.459,2.29,2.408,2.254,2.651,3.371,3.209,0.925,9.053,5.165,1.379,51.66
38,2005,15.86,4.85,4.139,2.74,2.747,2.953,2.894,3.714,4.337,1.095,10.708,6.722,0.958,63.42
38,2006,16.821,4.97,4.273,3.35,3.388,2.972,2.939,3.929,5.425,1.275,13.014,8.921,0.903,60.1
38,2007,17.995,5.361,4.626,3.73,3.701,3.681,3.884,4.808,1.412,1.455,13.59,3.674,2.279,66.02
38,2008,20.99,5.619,4.665,3.63,4.201,3.634,4.15,5.161,3.28,1.62,15.252,5.125,3.358,66.7
38,2009,22.481,7.122,6.124,4.57,4.345,4.116,4.199,5.28,4.631,1.795,15.37,5.357,4.285,59.83
38,2010,22.192,6.805,5.81,4.4,4.553,5.372,5.093,5.941,7.053,1.93,18.367,7.045,5.279,64.41
38,2011,22.084,7.294,6.24,4.78,4.78,4.808,5.02,5.875,10.101,2.11,20.664,8.973,6.126,61.85
38,2012,23.432,5.798,4.66,3.49,3.65,4.115,4.109,5.152,11.842,2.25,20.952,8.37,7.204,65.58
38,2013,23.901,6.39,5.087,3.86,4.175,3.862,4.431,5.474,7.59,2.4,23.331,4.913,5.818,70.1
38,2014,24.787,6.971,5.545,4.81,4.99,4.861,4.803,6.053,10.354,2.59,26.254,8.263,6.445,91.59
38,2015,25.954,8.726,7.366,5.7,5.749,5.981,5.236,6.533,11.889,2.76,25.062,7.437,6.74,104.57
38,2016,24.912,8.352,7.021,5.48,5.689,6.243,5.726,6.957,13.929,2.95,25.824,8.623,7.209,102.72
38,2017,25.777,8.707,7.361,5.93,6.086,5.454,5.572,6.729,15.484,3.15,26.018,7.662,10.023,115.21
38,2018,27.848,8.833,6.778,0.47,0.627,6.369,6.475,7.67,6.82,3.32,22.427,-9.31,12.891,139.72
38,2019,29.897,9.504,6.964,5.61,6.039,6.624,6.791,8.136,7.395,3.54,22.444,-6.878,11.449,129.05
38,2020,30.57,9.185,6.574,5.63,6.006,7.622,7.42,8.723,7.326,3.75,22.591,-8.285,10.521,145.87
38,2021,30.922,8.96,6.252,5.51,5.592,7.68,7.559,8.813,9.567,3.98,24.037,-10.073,13.396,157.38
38,2022,35.069,11.35,8.586,7.81,7.896,7.082,7.389,8.755,12.023,4.19,28.157,-2.897,12.838,171.07
38,2023,35.641,10.875,8.259,6.73,6.83,6.022,6.451,7.956,8.999,4.45,29.386,-6.41,15.174,176.65
