enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
54,1994,0.261,0.054,0.039,0.028,0.021,0,-0.01,0.038,0.113,0.003,0.238,0.234,0.086,0.495
54,1995,0.294,0.063,0.04,0.031,0.023,0,0.02,0.058,0.145,0.003,0.284,0.28,0.099,0.475
54,1996,0.327,0.072,0.045,0.037,0.03,0,0.022,0.06,0.072,0.004,0.344,0.341,0.049,0.685
54,1997,0.336,0.069,0.045,0.041,0.026,0,-0.003,0.043,0.021,0,0.359,0.354,0.052,0.935
54,1998,0.333,0.068,0.046,0.043,0.027,0,0.008,0.059,0.022,0.005,0.356,0.351,0.061,1.443
54,1999,0.046,0.008,0.005,0.04,0.031,0,0.002,0.008,0.017,0.034,0.39,0.385,0.06,1.33
54,2000,0.042,0.01,0.007,0.046,0.038,0,0.004,0.007,0.024,0.01,0.291,0.289,0.038,1.293
54,2001,0.361,0.092,0.074,0.054,0.049,0,0.05,0.091,0.022,0.011,0.271,0.271,0.03,1.77
54,2002,0.409,0.115,0.097,0.066,0.057,0,0.006,0.074,0.053,0.012,0.347,0.346,0.029,2.005
54,2003,0.494,0.144,0.117,0.08,0.064,0,0.018,0.096,0.035,0.016,0.455,0.45,0.028,1.445
54,2004,0.639,0.193,0.154,0.117,0.085,0,0.088,0.148,0.076,0.021,0.618,0.612,0.042,2.048
54,2005,0.776,0.237,0.187,0.134,0.126,0.04,0.119,0.203,0.108,0.028,0.725,0.716,0.046,2.713
54,2006,0.814,0.242,0.195,0.141,0.129,0.07,0.116,0.21,0.123,0.038,0.678,0.666,0.066,2.814
54,2007,1.063,0.309,0.25,0.177,0.167,0.1,0.121,0.212,0.142,0.075,0.841,0.823,0.042,4.182
54,2008,1.286,0.368,0.275,0.262,0.235,0.08,0.232,0.307,0.223,0.097,0.972,0.952,0.041,6.486
54,2009,1.328,0.432,0.361,0.281,0.273,0.22,0.316,0.375,0.291,0.058,0.944,0.921,0.066,5.139
54,2010,1.655,0.577,0.494,0.349,0.359,0.18,0.399,0.498,0.419,0.086,1.166,1.133,0.045,6.385
54,2011,1.842,0.644,0.569,0.436,0.443,0.46,0.478,0.596,0.475,0.096,1.093,1.05,0.066,11.257
54,2012,2.059,0.774,0.689,0.531,0.539,0.48,0.56,0.663,0.534,0.17,1.142,1.097,0.026,11.526
54,2013,2.487,0.974,0.888,0.683,0.724,0.63,0.593,0.708,0.506,0.246,1.276,1.229,0.016,16.321
54,2014,2.851,1.207,1.112,0.859,0.829,0.77,0.761,0.885,0.483,0.332,1.422,1.368,0.007,18.476
54,2015,2.797,1.183,1.075,0.834,0.843,1.02,0.862,0.998,0.497,0.374,1.26,1.217,0.023,21.16
54,2016,3.055,1.316,1.233,0.986,1.12,1.17,0.902,1.084,0.574,0.367,1.318,1.257,0.03,29.04
54,2017,3.127,1.428,1.339,1.061,1.073,1.2,1.12,1.351,0.575,0.661,1.259,1.183,0.006,17.93
54,2018,3.584,1.667,1.565,1.224,1.229,1.39,1.043,1.321,0.6,0.603,1.584,1.479,0.054,26.835
54,2019,3.517,1.624,1.5,1.215,1.203,1.32,1.013,1.403,0.487,0.597,1.613,1.453,0.016,23.035
54,2020,3.815,1.702,1.525,1.218,1.302,1.34,1.112,1.463,0.48,0.614,1.785,1.604,0.139,28.94
54,2021,4.436,2.071,1.87,1.473,1.499,1.51,1.044,1.815,0.444,0.698,2.203,1.484,0.36,34.925
54,2022,4.645,2.157,1.959,1.576,1.559,1.51,1.571,1.814,0.575,0.708,2.327,0.907,0.876,56
54,2023,5.544,2.406,2.176,1.74,1.872,1.9,2.009,2.472,0.746,0.79,2.642,1.015,0.816,67.67
