enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
44,1994,5.079,1.707,1.318,0.71,0.679,0.392,0.249,1.152,0.131,0.106,3.956,3.662,2.624,14.25
44,1995,5.937,1.988,1.539,0.84,0.824,0.688,0.277,1.374,0.13,0.117,4.477,4.129,2.87,14.63
44,1996,6.951,2.274,1.771,0.985,0.979,0.882,0.165,1.629,0.239,0.131,5.362,4.98,3.456,22.56
44,1997,7.47,2.328,1.808,1.08,1.077,0.789,-0.036,1.72,0.237,0.146,6.018,5.48,3.976,22.69
44,1998,8.113,2.481,1.916,1.15,1.113,0.786,0.155,1.737,0.249,0.161,6.454,6.454,4.713,23.88
44,1999,8.836,2.778,2.151,1.1,1.244,0.768,0.547,1.968,0.221,0.176,6.979,6.979,5.193,38.41
44,2000,9.443,2.97,2.289,1.39,1.358,0.825,0.57,2.143,0.311,0.191,7.136,6.202,5.369,40.31
44,2001,10.5,3.055,2.31,1.46,1.37,0.745,0.281,2.028,0.323,0.215,7.054,5.948,6.494,34
44,2002,11.357,2.89,2.06,1.25,1.376,0.632,0.344,2.053,0.326,0.225,7.409,6.3,6.963,26.47
44,2003,12.022,2.469,1.649,0.7,1.207,0.298,0.264,2.255,0.261,0.235,8.107,6.877,7.869,16.08
44,2004,13.428,3.118,2.219,1.15,1.516,0.554,1.242,2.561,0.39,0.4,9.494,8.175,7.71,24.83
44,2005,14.598,3.721,2.778,1.79,2.05,1.392,1.95,3.065,1.087,0.55,11.183,9.743,7.26,32.06
44,2006,15.003,4.072,3.092,2.04,2.073,2.123,2.143,3.404,3.373,0.67,11.99,10.467,8.025,33.72
44,2007,16.693,4.51,3.511,2.83,2.376,2.542,2.077,3.468,1.768,1,12.842,11.12,6.985,44.33
44,2008,18.804,4.288,3.286,1.98,2.775,1.713,2.418,4.024,1.72,1.5,13.268,11.27,8.076,58.91
44,2009,20.526,6.883,5.829,3.76,3.716,3.888,3.3,5.163,1.853,1.625,12.017,10.008,9.175,62.19
44,2010,20.539,7.383,6.285,4.11,4.008,4.207,3.43,5.193,1.668,2.05,13.034,10.782,9.825,62.44
44,2011,22.285,8.079,6.897,4.58,4.576,4.108,3.893,5.87,2.266,2.26,13.89,11.435,10.92,76.76
44,2012,25.846,9.494,8.14,5.27,5.237,5.159,4.23,6.843,2.287,2.53,14.089,11.491,12.238,100.33
44,2013,27.021,9.884,8.425,5.36,5.3,4.975,3.839,6.828,2.33,2.87,15.252,12.456,13.596,88.21
44,2014,27.938,10.256,8.68,5.55,5.441,4.942,4.27,7.078,2.826,3.12,16.165,13.264,14.267,97.03
44,2015,27.822,9.726,8.059,4.82,4.839,4.185,4.205,6.824,2.158,3.28,13.349,10.508,15.511,93.7
44,2016,26.903,9.263,7.616,4.8,4.805,4.384,5.002,6.923,8.475,3.44,7.816,5.041,26.601,118.14
44,2017,28.59,10.761,9,5.44,5.524,4.638,4.922,7.036,1.495,3.61,-2.693,-5.547,31.71,121.72
44,2018,27.983,13.315,11.643,6.37,6.66,4.675,4.534,6.807,3.103,3.83,-4.115,-7.112,37.195,172.12
44,2019,27.059,13.085,11.198,7.54,7.9,6.691,5.378,8.868,1.129,4.19,-8.159,-11.198,40.51,177.57
44,2020,27.931,14.064,11.949,7.88,7.84,8.254,7.489,10.619,1.204,4.73,-11.001,-14.589,63.722,197.61
44,2021,25.607,12.145,9.81,6.31,6.05,5.902,6.165,8.352,4.627,5.04,-10.498,-14.218,69.041,214.58
44,2022,30.89,16.204,13.719,10.04,9.28,9.923,9.446,12.159,6.323,5.25,-6.177,-9.913,66.258,268.07
44,2023,31.273,14.708,12.185,8.33,10.1,6.898,7.403,9.965,3.533,5.66,-8.209,-12.175,66.592,263.53
