enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
49,1994,3.496,3.496,3.496,0.144,0.144,0,0,0,0,0.309,0,0,0,4.89
49,1995,3.636,1.255,0.77,0.182,0.167,0.387,0.418,0.927,0.058,0.235,2.814,2.814,2.673,4.39
49,1996,3.788,1.433,0.811,0.198,0.189,0.512,0.569,1.023,0.031,0.22,2.976,2.976,2.552,5.8
49,1997,4.136,1.46,0.802,0.208,0.211,0.62,0.766,1.091,0.134,0.23,3.146,3.146,2.26,5.75
49,1998,4.38,1.574,0.845,0.223,0.221,0.734,0.719,1.098,0.037,0.24,3.332,3.332,2.256,7.4
49,1999,4.813,1.832,0.905,0.481,0.467,0.925,0.814,1.259,0.129,0.25,3.546,3.546,1.948,7.7
49,2000,4.706,1.621,0.86,0.509,0.469,0.771,0.513,1.143,0.252,0.26,3.747,3.747,2.751,5.35
49,2001,5.206,1.67,0.912,0.518,0.471,0.761,-0.237,0.717,0.092,0.27,3.978,3.978,3.697,8.97
49,2002,6.078,1.77,1.043,0.289,0.244,0.703,0.583,1.436,0.058,0.28,4.276,4.276,4.862,7.05
49,2003,5.936,1.546,0.855,0.173,0.125,0.33,0.771,1.698,0.182,0.29,4.371,4.371,5.535,7.52
49,2004,6.77,1.862,1.076,0.316,0.273,0.927,0.607,1.585,0.088,0.3,4.726,4.726,6.791,8.18
49,2005,7.299,1.894,1.03,0.31,0.251,1.258,0.773,1.838,0.151,0.325,5.06,5.06,6.542,9.34
49,2006,7.678,1.935,0.966,0.585,0.487,1,-0.053,1.003,0.336,0.355,5.381,5.381,6.713,10.39
49,2007,9.905,2.218,1.322,0.808,0.705,0.426,0.424,1.575,0.382,0.375,6.124,6.124,7.605,13.61
49,2008,9.525,2.348,1.425,0.818,0.795,0.92,1.083,2.242,0.178,0.41,6.588,6.588,8.407,16.95
49,2009,10.187,2.822,1.802,1.018,1.06,1.203,0.548,2.113,0.327,0.445,7.141,7.141,10.445,12.58
49,2010,9.604,2.944,1.714,0.993,0.958,1.059,0.936,2.74,0.144,0.473,7.83,7.83,11.406,13.21
49,2011,9.272,3.354,2.099,1.185,1.152,1.573,0.537,2.321,0.179,0.5,8.587,8.587,12.365,13
49,2012,9.153,3.184,2.081,1.148,1.201,0.637,0.028,2.431,0.227,0.55,8.98,8.98,13.802,15.22
49,2013,8.502,3.231,2.171,1.14,1.049,0.658,-0.524,2.381,0.194,0.6,9.474,9.474,16.131,17.3
49,2014,8.862,3.569,2.093,1.118,1.087,1.133,1.111,2.987,0.252,0.66,10.368,10.368,16.337,21.41
49,2015,9.669,4.432,2.787,1.4,1.332,1.506,1.176,3.124,0.326,0.725,11.239,11.239,16.197,26.57
49,2016,9.629,4.628,2.864,1.515,1.481,1.963,1.221,3.353,0.31,0.77,12.242,12.242,16.099,25.97
49,2017,8.661,4.779,2.939,1.56,1.332,2.064,1.143,3.418,0.69,0.87,13.003,13.003,16.474,29.87
49,2018,9.086,4.687,3.292,2.848,2.594,2.057,0.557,3.417,0.91,0.983,14.987,13.899,18.591,39.05
49,2019,8.767,6.812,4.639,3.47,1.812,4.145,0.332,3.456,0.334,1.11,17.858,17.021,19.724,43.46
49,2020,9.889,5.44,3.134,1.94,1.592,1.856,-1.505,4.199,0.307,1.25,18.919,16.487,21.77,60.54
49,2021,9.141,4.408,2.216,1.48,1.151,0.201,0.114,4.055,0.564,1.4,18.629,16.105,24.536,77.15
49,2022,8.655,4.391,2.254,1.81,1.559,0.554,-0.14,3.83,0.326,1.54,18.952,16.106,27.93,93.36
49,2023,10.591,4.653,2.232,2.1,1.992,1.067,-0.748,4.176,0.806,1.7,19.743,16.918,32.696,83.6
