enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
14,1994,37.421,3.995,2.488,1.83,1.83,-0.836,0.054,1.992,3.443,0.5,13.205,13.205,3.866,21.63
14,1995,32.143,3.362,1.688,1.255,1.255,-0.284,0.413,1.579,3.877,0.5,14.228,14.228,3.827,23.5
14,1996,48.215,1.448,-0.462,0.575,2.715,-2.168,2.03,3.123,5.422,0.5,14.389,14.389,3.801,39.19
14,1997,36.107,3.82,2.531,1.85,1.85,2.126,2.689,3.678,8.812,0.545,18.731,15.293,10.389,53.25
14,1998,47.212,1.239,-0.264,-0.18,-0.18,1.31,0.736,2.17,5.289,0.56,13.306,10.846,7.041,48.94
14,1999,57.494,3.265,1.604,1.15,1.139,1.296,0.768,2.473,2.522,0.56,12.619,10.25,7.143,32.63
14,2000,62.634,5.2,3.424,2.49,2.425,5.577,5.387,6.722,3.798,0.56,12.602,10.147,7.402,41.44
14,2001,58.902,5.65,3.953,2.44,2.607,4.492,5.75,6.82,1.154,0.56,12.587,6.632,10.05,66
14,2002,70.177,7.183,5.081,3.41,3.126,3.385,3.262,4.696,0.793,0.68,13.56,5.484,15.364,38.78
14,2003,66.874,6.181,4.33,0.61,0.536,0.44,4.002,5.24,2.916,0.68,9.62,4.76,18.004,32.99
14,2004,62.129,2.791,1.061,0.89,1.181,0.136,2.433,3.349,5.782,0.68,10.158,6.479,18.026,42.14
14,2005,64.523,4.679,2.823,2.3,1.888,1.352,2.777,4.31,4.233,0.77,13.562,10.073,14.66,51.77
14,2006,66.784,5.749,3.877,3.2,2.261,5.151,6.792,8.718,7.456,1,13.821,10.323,13.406,70.24
14,2007,78.123,6.322,4.36,2.85,2.67,6.407,7.387,9.521,8.096,1.2,6.008,-0.008,12.093,88.84
14,2008,85.938,10.097,8.173,5.28,4.812,10.812,9.93,12.406,12.119,1.4,11.723,4.987,10.699,87.46
14,2009,83.551,7.802,5.757,3.67,3.421,-2.901,-3.091,-0.55,4.513,1.6,-1.781,-10.495,10.339,42.67
14,2010,95.712,5.237,2.902,1.84,1.924,4.946,6.191,7.854,14.826,1.68,2.811,-6.695,17.073,54.13
14,2011,86.759,9.132,6.777,4.45,4.189,0.982,2.462,3.983,14.304,1.68,3.762,-7.004,16.893,65.26
14,2012,91.573,10.052,7.82,5.34,5.031,3.049,3.078,5.36,15.136,1.68,4.72,-6.008,16.612,73.35
14,2013,107.286,10.72,8.341,5.11,4.874,6.992,7.614,9.859,17.943,1.76,7.764,-3.016,13.775,75.36
14,2014,112.849,11.024,8.622,5.96,5.741,8.198,7.74,10.655,20.415,1.94,19.903,9.072,12.892,136.49
14,2015,123.201,12.727,10.14,7.38,7.093,9.481,8.989,12.024,18.525,2.92,12.261,0.958,12.834,129.98
14,2016,138.294,13.328,10.691,7.44,7.72,10.625,9.947,13.472,18.079,3.64,9.503,-2.172,14.947,144.59
14,2017,145.451,12.411,9.473,7.83,6.94,12.78,12.264,16.329,16.25,4.36,1.324,-11.419,16.126,155.68
14,2018,154.107,20.515,17.159,13.85,12.33,18.059,18.813,21.879,16.906,5.68,2.802,-10.957,18.809,294.91
14,2019,172.719,24.241,20.63,17.85,16.01,22.702,23.11,26.169,15.087,6.84,0.597,-19.255,24.394,322.5
14,2020,135.407,1.298,-2.718,-1.12,-3.47,-8.47,-7.794,-4.326,17.818,8.22,-15.308,-35.556,48.949,325.76
14,2021,102.283,-17.717,-21.667,-20.88,-23.25,-49.599,-34.669,-32.378,43.945,2.055,-31.453,-50.213,109.649,214.06
14,2022,106.001,-0.352,-4.001,-7.15,-9.44,-17.577,-7.481,-5.813,27.583,0,-25.469,-43.519,99.114,201.32
14,2023,111.965,-0.857,-4.184,-8.3,-11.06,-0.16,3.849,5.904,28.816,0,-26.578,-43.928,95.847,190.49
