enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
21,1994,38.122,1.24,0.907,-0.26,0.452,-0.729,-0.525,0.573,0.123,0,3.868,3.868,2.185,7.84
21,1995,45.501,0.677,0.316,0.34,0.055,-0.523,-0.641,0.707,0.117,0,3.922,3.922,3.031,8.44
21,1996,47.973,1.6,1.203,0.61,0.594,-0.049,-0.197,1.045,0.26,0,4.525,4.525,3.281,9.94
21,1997,51.848,1.807,1.376,0.74,0.717,0.11,0.087,1.399,0.411,0,5.778,5.778,2.206,18.03
21,1998,52.377,2.123,1.699,1.02,0.985,0.428,0.358,1.592,0.832,0,6.815,6.815,2.137,23.53
21,1999,58.278,2.303,1.826,0.87,1.12,0.516,0.325,1.997,1.575,0,7.978,7.978,2.076,37.38
21,2000,67.609,2.715,2.181,1.35,1.35,0.664,-0.332,2.25,1.28,0,9.48,9.48,1.788,34.44
21,2001,73.13,2.719,2.085,1.29,1.29,0.226,-0.872,2.17,1.358,0,10.917,10.917,2.356,37.41
21,2002,80.88,3.074,2.361,1.48,1.48,0.096,-0.042,2.125,1.769,0,12.506,12.506,2.887,33.41
21,2003,90.284,3.285,2.454,1.53,1.507,1.029,1.478,3.198,3.381,0,14.341,14.341,2.925,32.25
21,2004,99.718,3.786,2.872,1.85,1.851,2.335,2.882,4.345,6.765,0.2,16.481,16.481,2.855,41.17
21,2005,107.619,4.009,3.03,2.18,2.203,1.711,1.586,3.609,7.323,0.43,18.797,18.797,1.626,43.4
21,2006,125.226,4.468,3.396,2.3,2.307,2.007,1.28,3.804,6.129,0.49,19.779,19.779,1.223,46.79
21,2007,140.722,4.753,3.515,2.37,2.389,2.479,1.509,4.537,7.678,0.55,19.732,19.732,5.084,61.75
21,2008,163.162,6.229,4.759,2.89,2.89,2.372,1.366,4.966,7.572,0.61,21.253,21.253,5.425,67.06
21,2009,162.155,5.819,4.166,2.47,2.47,1.669,1.912,4.75,8.549,0.68,22.992,22.829,5.106,50.98
21,2010,174.779,6.637,4.855,2.92,2.9,3.214,3.868,6.234,10.955,0.77,24.98,24.816,4.999,56.5
21,2011,200.668,7.569,5.64,3.3,3.287,3.618,4.306,7.217,12.925,0.89,27.637,27.637,4.958,78.54
21,2012,225.633,8.58,6.514,3.89,3.832,3.518,3.589,6.958,11.227,1.03,28.59,28.438,3.194,97.87
21,2013,238.713,9.298,7.151,4.63,4.57,4.766,3.074,7.802,14.019,1.17,24.799,24.799,11.441,111.87
21,2014,254.562,9.806,7.48,4.65,4.612,4.714,4.5,9.004,16.713,1.33,28.109,28.109,11.636,121.08
21,2015,262.468,10.966,8.421,5.37,5.299,6.021,4.274,9.679,14.657,1.51,24.242,24.242,14.008,140.05
21,2016,269.044,11.347,8.503,5.33,5.288,1.051,1.457,7.46,10.809,1.7,27.608,27.608,11.796,162.09
21,2017,292.615,12.571,9.464,6.08,6.088,8.15,9.58,15.254,13.218,1.9,24.652,24.652,15.034,156.74
21,2018,320.428,13.666,10.413,7.09,7.053,5.895,6.349,13.068,16.566,2.14,29.209,29.209,15.01,233.13
21,2019,344.762,14.465,11.097,8.26,8.213,6.537,7.581,14.35,21.482,2.44,34.673,34.673,15.52,294.76
21,2020,375.672,16.157,12.451,9.02,9.008,12.02,13.631,19.962,30.153,2.7,41.436,41.436,23.041,347.66
21,2021,440.938,19.426,15.418,11.27,11.174,11.447,12.085,20.16,27.556,2.98,39.753,39.753,22.934,455.49
21,2022,510.288,22.255,17.983,13.14,12.96,6.91,7.872,16.62,24.96,3.38,46.631,46.631,20.42,522.1
21,2023,545.143,24.129,19.455,14.16,14.112,13.476,15.176,24.903,34.404,3.84,56.591,56.591,20.064,549.28
