enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
67,1994,0.307,0.039,0.025,0.001,0.002,0,-0.094,-0.002,0.009,0,0.119,0.119,0.087,0.72
67,1995,0.41,0.057,0.035,0.001,-0.002,-0.051,-0.104,0.01,0.018,0,0.275,0.275,0.072,1.18
67,1996,0.562,0.077,0.046,0.004,-0.006,0.052,-0.022,0.11,0.102,0,0.364,0.364,0.134,2.06
67,1997,0.771,0.115,0.068,0.005,-0.001,0.008,-0.059,0.079,0.055,0,0.422,0.422,0.13,2.61
67,1998,0.445,0.068,0.041,0.023,0.025,0.016,-0.017,0.052,0.086,0,0.554,0.554,0.023,2.26
67,1999,1.149,0.183,0.109,0.034,0.035,0.051,-0.019,0.157,0.081,0,0.658,0.648,0.049,3.1
67,2000,1.412,0.244,0.151,0.03,0.061,0.046,0.001,0.207,0.088,0,0.763,0.749,0.042,5.01
67,2001,1.678,0.29,0.178,0.058,0.047,0.14,0.049,0.292,0.145,0,0.905,0.891,0.045,3.74
67,2002,2.07,0.34,0.201,0.065,0.045,0.124,0.064,0.301,0.211,0,1.11,1.091,0.004,5.16
67,2003,2.537,0.426,0.264,0.168,0.168,0.168,0.13,0.353,0.222,0,1.322,1.266,0.003,7.2
67,2004,3.224,0.568,0.369,0.118,0.118,0.297,0.272,0.525,0.411,0,1.554,1.494,0.003,11.37
67,2005,1.953,0.355,0.239,0.153,0.153,0.146,0.086,0.283,0.2,0,1.362,1.279,0.183,12.54
67,2006,4.913,0.826,0.564,0.355,0.365,0.447,0.227,0.714,0.3,0,1.473,1.341,0.464,17.03
67,2007,6.111,1.004,0.684,0.435,0.435,0.491,0.163,0.864,0.297,0,1.547,1.372,0.854,13.1
67,2008,6.999,0.753,0.346,0.215,0.339,0.146,0.185,0.849,0.219,0,1.693,1.467,0.859,7.44
67,2009,6.552,0.779,0.402,0.26,0.416,0.285,0.632,0.931,0.448,0,2.05,1.83,0.37,10.33
67,2010,7.006,1.315,0.962,0.62,0.621,0.607,0.824,1.115,0.976,0.115,2.474,2.25,0.37,12.78
67,2011,7.601,1.555,1.198,0.81,0.796,0.625,0.702,1.047,1.383,0.26,2.957,2.665,0.371,18.65
67,2012,8.588,1.729,1.353,0.895,0.895,0.799,0.578,1.132,1.359,0.34,3.409,3.047,0.367,25.36
67,2013,9.752,0.298,-0.132,0.01,1.197,-0.15,1.153,1.908,2.147,0.42,2.974,2.219,0.863,38.49
67,2014,10.776,2.603,2.112,1.35,1.341,-0.057,-0.362,0.398,1.23,0.52,3.517,2.763,1.366,37.73
67,2015,12.662,3.243,2.626,1.82,1.666,2.08,1.616,2.477,1.085,0.64,3.918,2.506,1.581,56.84
67,2016,14.338,3.572,2.879,1.9,1.898,2.34,2.191,3.16,1.55,0.8,4.029,2.498,2.455,54.14
67,2017,15.318,3.748,3.017,1.97,1.997,2.062,1.87,2.909,1.88,1,3.807,2.424,2.747,54.5
67,2018,17.725,5.203,4.267,3.24,2.314,9.006,7.143,8.56,6.827,1.26,0.893,-2.608,7.211,56.84
67,2019,21.496,5.065,3.89,2.92,2.602,3.131,2.628,4.093,2.327,1.44,-5.261,-8.868,9.427,88.42
67,2020,19.9,2.627,1.355,0.79,0.977,-1.475,0.097,1.352,3.948,1.64,-6.652,-10.189,21.528,85.92
67,2021,24.513,6.201,4.915,3.54,3.081,3.045,3.812,5.052,5.608,1.8,-4.509,-7.922,20.004,110.31
67,2022,27.838,5.39,4.07,2.83,2.861,1.015,2.206,3.796,2.773,1.96,-7.585,-10.581,20.738,84.26
67,2023,31.248,6.43,5.17,3.58,3.54,2.518,3.192,5.219,3.46,2.12,-6.997,-9.919,21.53,91.27
