enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
28,1994,45.534,12.361,9.879,3.36,2.89,8.582,4.146,7.753,2.505,1.737,20.105,12.036,70.385,52.445
28,1995,46.284,12.636,10.134,3.693,4.191,6.372,4.604,10.45,2.023,1.984,20.603,11.723,73.987,51.007
28,1996,54.856,15.892,13.046,5.2,4.798,7.57,6.73,11.835,2.256,2.253,23.666,13.002,92.308,72.01
28,1997,62.131,17.503,14.509,5.76,5.42,7.696,7.983,14.121,3.395,2.534,25.21,12.245,104.845,98.888
28,1998,70.585,17.208,13.954,6.56,5.215,8.263,4.665,11.352,4.783,2.881,28.102,12.499,118.061,146.768
28,1999,80.456,23.295,18.603,7.44,7.586,12.932,8.311,15.504,3.516,3.334,31.662,12.415,142.546,204.028
28,2000,89.34,25.835,20.48,8.56,8.761,13.937,7.276,19.682,73.083,3.894,34.438,13.39,163.281,309.54
28,2001,103.294,29.075,23.996,10.16,10.395,12.246,6.939,18.049,80.165,4.561,40.666,18.565,162.137,287.668
28,2002,100.61,30.154,24.483,10.96,11.159,22.018,13.13,26.177,88.128,5.28,44.143,15.862,187.513,240.513
28,2003,105.473,28.415,23.221,11.28,11.488,12.291,11.735,22.949,100.686,5.84,50.999,14.03,223.678,146.12
28,2004,89.637,27.74,22.29,12.08,11.151,7.991,15.466,23.209,112.66,6.16,62.85,19.173,261.711,185.906
28,2005,102.856,30.837,24.443,13.12,13.176,11.533,18.043,27.951,52.132,6.56,83.639,24.427,275.524,219.03
28,2006,102.972,33.045,27.133,12.56,13.686,8.322,18.041,28.417,39.122,7.28,83.927,21.276,284.311,210.329
28,2007,116.658,38.964,32.455,16,15.431,12.254,12.058,24.21,48.187,8.24,86.8,21.169,336.869,223.291
28,2008,135.046,48.201,40.157,17.36,17.6,22.044,19.98,33.918,48.866,9.2,92.562,14.659,411.801,222.451
28,2009,143.855,45.165,36.069,13.76,14.24,12.021,25.861,38.545,67.901,9.92,79.289,6.007,368.856,97.213
28,2010,117.025,29.334,21.331,8.08,8,7.467,11.895,18.402,91.404,4.88,87.998,30.358,352.563,90.793
28,2011,111.194,29.601,22.269,8.48,9.04,8.231,19.722,27.064,92.606,3.68,89.633,33.594,360.683,109.755
28,2012,106.576,32.819,26.05,9.84,10.96,7.7,15.61,25.129,99.782,4.88,88.102,24.02,343.094,107.475
28,2013,109.141,29.519,22.558,10.32,12.08,5.74,12.277,23.727,96.7,5.6,94.584,29.163,318.136,125.957
28,2014,85.635,13.352,9.307,10.16,7.2,4.693,16.916,22.167,105.387,6.32,103.821,30.7,304.578,168.203
28,2015,91.993,14.238,10.323,12,8.64,5.981,16.26,21.898,83.943,7.12,101.942,49.134,207.946,151.641
28,2016,91.979,13.176,9.304,-4.96,2.8,-5.833,9.428,15.887,87.389,7.36,83.817,12.746,168.543,186.926
28,2017,104.682,16.758,10.563,6,8.24,8.255,-5.948,1.016,84.59,7.44,69.381,-10.114,124.642,189.626
28,2018,91.428,-0.457,-6.161,-8.24,-4.08,-13.647,-0.499,6.036,75.567,6.72,51.632,-44.437,124.036,104.714
28,2019,89.299,-8.873,-14.931,-20.96,5.2,-20.792,-1.812,4.582,59.416,2.96,28.475,-13.951,95.238,45.426
28,2020,82.696,5.879,2.633,-4.99,0.184,-5.502,5.716,8.005,41.837,0.32,25.918,-8.309,83.204,69.669
28,2021,69.255,11.826,8.662,4.63,-2.067,4.336,1.679,3.258,40.02,0.32,32.442,0.321,71.276,67.421
28,2022,67.574,1.095,-1.646,-6.16,0.877,-6.926,1.795,3.035,25.538,0.32,36.672,4.404,34.605,73.719
28,2023,69.85,5.988,2.755,-0.06,1.332,3.22,4.044,5.398,22.836,0.32,33.385,2.754,31.901,65.385
