enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
34,1994,27.352,-0.376,-3.281,-3.555,-0.013,-0.119,1.599,3.632,3.067,0.395,8.018,6.426,11.757,13.492
34,1995,26.783,5.418,2.728,1.255,1.255,3.994,3.143,5.04,4.489,0.25,9.5,8.239,9.409,17.551
34,1996,31.374,6.167,3.724,1.765,1.765,2.495,2.242,4.67,3.515,0.25,10.118,9.014,9.871,21.82
34,1997,34.002,6.629,4.308,2.505,1.766,3.554,1.897,4.758,4.005,0.325,10.52,9.813,11.235,36.177
34,1998,38.829,7.298,4.825,3,2.781,2.214,0.869,4.385,3.942,0.388,10.21,9.782,14.052,49.968
34,1999,42.532,7.679,5.079,3.29,3.075,2.782,1.304,4.829,3.149,0.43,10.474,10.147,16.057,88.055
34,2000,46.79,10.191,6.672,4.12,3.925,5.562,1.971,5.404,3.268,0.47,11.357,11.357,15.892,103.038
34,2001,48.78,9.517,6.761,4.44,4.201,2.677,1.707,5.118,2.136,0.51,11.691,11.691,16.396,81.189
34,2002,39.74,6.87,4.715,3.69,3.317,2.51,4.124,6.708,3.71,0.55,13.607,12.659,15.756,115.537
34,2003,46.903,7.026,4.431,2.06,2.712,3.522,4.875,7.966,3.469,0.59,13.227,10.512,15.105,74.025
34,2004,50.849,8.26,5.455,3.74,3.389,4.398,5.456,8.293,4.513,0.63,16.444,11.342,13.946,88.525
34,2005,56.403,9.21,6.331,4.38,3.899,4.653,6.029,8.991,6.423,0.7,19.256,13.042,13.932,94.16
34,2006,55.992,10.834,7.647,4.87,3.677,5.515,6.316,9.163,8.732,0.78,21.118,14.033,14.446,78.515
34,2007,58.849,11.959,8.751,6.11,5.302,5.596,6.342,9.668,7.078,1.1,18.934,8.933,15.066,92.794
34,2008,67.806,13.935,10.365,7.15,6.368,7.371,7.265,11.043,11.663,1.5,20.566,8.725,25.481,103.253
34,2009,74.672,16.456,12.529,8.89,8.302,9.161,10.034,13.555,9.639,1.9,10.055,-5.705,25.334,80.387
34,2010,71.389,17.545,13.822,10.01,9.219,11.062,12.447,15.487,10.705,2.15,17.342,-0.051,19.995,125.031
34,2011,77.578,19.359,15.606,11.52,11.67,11.508,11.493,15.185,9.488,2.5,18.767,-4.542,23.31,140.18
34,2012,88.086,21.61,17.643,13.06,13.44,12.051,12.506,16.351,10.249,2.9,17.313,-8.141,26.928,175.635
34,2013,89.034,23.952,19.905,14.37,15.6,13.123,12.869,16.951,9.96,3.3,16.879,-12.685,29.775,182.962
34,2014,89.179,22.958,18.717,14.94,16.64,13.873,12.098,15.852,10.495,3.7,21.616,-11.63,37.67,179.16
34,2015,91.874,24.715,20.267,11.9,16.53,10.976,12.559,16.701,8.557,4.25,11.982,-21.999,41.112,153.246
34,2016,83.181,20.625,16.702,13.42,14.92,11.384,13.335,17.559,8.485,5,14.768,-21.999,41.305,131.45
34,2017,83.362,18.088,13.518,12.38,13.44,14.601,13.491,17.82,9.015,5.5,19.29,-23.938,44.581,158.548
34,2018,84.425,17.662,12.818,6.14,13.66,14.654,13.816,17.841,13.642,5.9,19.079,-24.87,50.774,146.541
34,2019,86.86,18.056,13.167,9.52,13.81,11.33,12.313,16.639,13.442,6.21,18.819,-25.275,51.331,108.573
34,2020,64.643,16.363,9.576,10.56,12.81,15.007,13.287,16.543,9.997,6.43,23.493,-59.313,76.832,128.03
34,2021,61.545,11.773,4.305,6.23,8.67,19.288,16.694,20.296,15.446,6.51,23.074,-52.548,72.915,120.236
34,2022,63.396,13.717,6.624,6.35,7.93,12.422,11.085,14.145,8.073,6.55,21.046,-54.843,61.397,133.66
34,2023,66.351,7.864,2.6,1.8,9.13,4.112,9.277,11.439,9.644,6.59,24.218,-49.872,59.61,140.89
