enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
50,2001,0.907,-1.477,-1.477,-1.472,-1.472,0,0,0,0.376,0,-1.851,-1.851,0.051,0
50,2002,0.742,-0.072,-0.363,-0.766,-0.762,0,-0.071,0.047,0.056,0,-0.313,-0.34,0.024,0
50,2003,0.387,0.04,-0.027,-0.053,-0.053,0,0.034,0.102,0.33,0,0.284,0.265,0.005,0.79
50,2004,0.309,0.063,0.005,0.007,0.007,0,0.029,0.102,0.38,0,0.317,0.308,0.001,3.91
50,2005,1.105,0.237,0.043,0.047,0.042,0,0.065,0.321,0.473,0,0.423,0.421,0,1.76
50,2006,1.488,0.24,0.007,0.091,0.089,0,0.039,0.343,0.554,0,0.59,0.44,0,3.87
50,2007,2.061,0.458,0.133,0.101,0.095,0.307,0.104,0.513,0.834,0,0.862,0.644,0,3.69
50,2008,2.499,0.655,0.189,0.139,0.121,0.452,0.512,0.605,0.848,0,0.946,0.654,0.08,3.8
50,2009,3.103,0.855,0.305,0.189,0.189,0.444,0.544,0.646,0.721,0,0.843,0.603,0.095,4.27
50,2010,4.085,0.579,0.486,0.283,0.276,0.172,0.682,0.795,0.856,0,0.532,0.532,0.636,7.87
50,2011,5.689,1.647,0.756,0.423,0.423,1.275,0.312,0.727,0.948,0,0.785,0.785,0.547,25.1
50,2012,8.42,3.203,0.997,0.594,0.594,2.828,0.481,0.835,2.057,0,1.658,-1.042,1.031,9.9
50,2013,8.753,4.25,0.122,0.041,0.041,3.96,-0.162,0.052,1.923,0,1.914,-1.957,1.028,13.23
50,2014,10.285,5.748,0.478,0.26,0.299,5.46,-0.052,0.23,2.877,0,3.196,-1.815,1.198,52.6
50,2015,12.745,7.373,0.932,0.62,0.62,7.043,-0.296,0.038,3.803,0,4.393,-2.165,2.095,48.8
50,2016,15.533,8.828,0.701,0.28,0.28,8.363,-2.105,-1.717,5.4,0,5.196,-4.882,5.541,114.38
50,2017,20.131,12.164,0.936,0.43,0.43,11.645,-3.782,-3.36,4.032,0,6.231,-10.684,7.823,123.8
50,2018,26.169,15.909,1.877,1.25,1.25,14.575,-4.385,-3.997,6.513,0,8.265,-15.665,14.997,191.96
50,2019,35.002,20.526,3.65,2.68,2.68,19.684,-6.326,-5.94,8.691,0,11.999,-22.246,23.729,267.66
50,2020,44.617,26.58,5.951,4.13,4.13,24.29,-6.951,-6.391,11.437,0,17.279,-38.565,33.635,323.57
50,2021,55.032,34.143,10.095,6.08,6.08,29.632,4.247,5.344,18.527,0,24.984,-32.33,36.824,540.73
50,2022,65.217,41.822,14.506,11.24,11.24,37.778,-0.29,0.862,13.577,0,35.699,-33.945,34.672,602.44
50,2023,70.056,45.055,13.229,9.95,9.95,38.943,3.586,4.49,13.604,0,46.654,-26.854,32.229,294.88
