enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
74,2008,0,-0.037,-0.038,-0.038,-0.038,0,-0.031,-0.026,0.008,0,-0.058,-0.058,0,0
74,2009,0.007,-0.037,-0.039,-0.04,-0.04,0,-0.031,-0.026,0.005,0,-0.098,-0.098,0.027,0
74,2010,0.055,-0.023,-0.026,-0.027,-0.027,0,-0.045,-0.04,0.05,0,-0.182,-0.182,0.001,0
74,2011,0.153,-0.187,-0.201,-0.203,-0.203,0,-0.307,-0.168,0.07,0,0.145,0.145,0.051,1.775
74,2012,0.136,-0.157,-0.169,-0.169,-0.169,0,-0.207,-0.085,0.179,0,0.143,0.134,0.179,1.904
74,2013,0.257,-0.228,-0.246,-0.246,-0.246,0,-0.312,-0.164,0.118,0,0.073,0.064,0.272,2.258
74,2014,1.124,0.038,-0.021,-0.041,-0.041,0.016,0,0.148,0.458,0,0.361,0.361,0.329,10.029
74,2015,1.712,0.026,-0.098,-0.157,-0.157,-0.326,-0.55,-0.031,1.011,0,0.484,0.484,1.32,14.827
74,2016,2.104,-0.174,-0.394,-0.462,-0.462,-0.756,-1.123,-0.273,0.607,0,0.55,0.543,1.47,16.001
74,2017,3.236,0.185,-0.253,-0.312,-0.312,-0.503,-0.723,-0.057,1.4,0,1.961,1.806,3.544,14.246
74,2018,4.722,-0.041,-0.698,-0.789,-0.789,-0.839,-1.663,-0.024,1.33,0,1.674,1.507,4.791,20.757
74,2019,8.386,0.609,-0.134,-0.38,-0.341,-0.271,-0.086,0.82,1.424,0,1.901,1.766,5.341,22.187
74,2020,9.236,0.817,0.008,-0.327,-0.286,-0.326,0.364,0.904,2.308,0,2.437,2.239,5.377,27.889
74,2021,9.706,1.3,0.585,0.213,0.213,0.293,0.831,1.829,6.731,0,7.717,7.536,4.611,235.223
74,2022,15.896,2.843,1.983,1.63,1.623,1.726,1.029,3.395,5.714,0,9.742,9.187,2.863,352.26
74,2023,23.442,5.081,4.003,3.62,3.667,2.537,2.173,4.237,7.012,0,14.129,13.942,1.817,123.18
