enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
19,1994,10.201,12.734,10.201,-0.645,-0.053,1.083,1.391,2.566,1.19,0.01,-6.457,-24.893,32.843,4.04
19,1995,1.002,1.247,1.002,-0.063,-0.053,0.091,0.072,0.269,0.244,0.015,-0.529,-3.515,3.637,2.56
19,1996,2.299,0.697,0.225,-0.03,-0.088,0.251,-0.07,0.356,0.387,0.016,-0.557,-4.419,5.049,2.94
19,1997,2.445,0.709,0.315,-0.037,-0.052,0.198,0.044,0.436,0.173,0.015,0.272,-3.371,3.834,2.94
19,1998,2.233,0.646,0.233,-0.127,-0.051,0.049,-0.055,0.428,0.195,0.012,0.768,0.768,2.601,5.31
19,1999,2.3,0.635,0.236,0.4,0.025,0.678,-0.114,0.458,0.401,0.004,1.493,1.493,2.569,9.57
19,2000,2.774,0.799,0.282,0.44,-0.034,0.622,-0.17,0.531,3.813,0.004,4.369,-0.093,4.124,15.96
19,2001,1.926,0.579,-0.038,0.71,0.03,1.58,-0.098,0.286,1.326,0,5.011,-2.873,3.863,13.77
19,2002,2.23,0.623,-0.172,0.21,-0.176,0.861,-0.221,0.284,1.055,0,5.138,-3.563,4.332,12
19,2003,1.623,0.568,0.184,-0.056,-0.01,0.078,0.114,0.485,0.558,0,5.683,-4.727,5.176,7.86
19,2004,2.712,0.945,0.289,0.475,-0.012,0.9,-0.193,0.422,0.599,0,6.168,-4.159,3.997,10.93
19,2005,2.848,1.104,0.419,0.145,0.063,0.652,0.359,0.901,0.375,0,7.738,-5.141,4.407,11.09
19,2006,2.121,0.838,0.354,0.093,0.081,0.196,0.122,0.487,0.209,0,7.663,-4.802,4.453,8.64
19,2007,3.925,1.506,0.726,0.395,0.236,0.748,0.301,1.041,0.574,0,7.947,-6.45,5.594,14.11
19,2008,4.839,1.846,0.874,0.415,0.318,0.725,0.349,1.377,0.209,0,8.163,-7.144,6.185,9.13
19,2009,5.83,2.184,1.1,0.43,0.451,0.894,0.67,1.733,0.218,0.125,7.021,-6.673,5.633,8.44
19,2010,6.197,2.418,1.292,0.63,0.593,0.929,0.805,1.782,0.147,0.149,8.717,-7.299,5.937,8.43
19,2011,6.726,2.671,1.465,0.645,0.614,1.035,1.007,1.982,1.251,0.189,9.148,-6.94,6.48,10.99
19,2012,10.051,4.524,1.928,0.75,0.725,1.307,1.455,2.582,0.349,0.225,9.846,-12.99,8.187,11.86
19,2013,11.515,4.035,2.6,1.14,1.113,1.69,1.512,2.734,2.607,0.325,10.365,-12.577,8.496,18.68
19,2014,12.131,4.045,2.568,1.28,1.212,1.437,1.23,2.657,1.115,0.39,10.685,-12.244,10.084,25.98
19,2015,13.125,4.409,2.878,1.6,1.565,1.918,1.604,3.234,0.966,0.45,11.282,-12.13,10.291,29.01
19,2016,14.798,4.916,3.192,1.62,1.612,2.295,1.91,3.87,0.471,0.5,10.721,-12.89,10.793,28.22
19,2017,16.561,5.476,3.542,1.78,1.778,2.197,1.847,4.039,0.649,0.55,10.6,-12.955,11.996,34.53
19,2018,17.766,5.969,3.853,4.75,4.752,2.43,2.112,4.442,0.738,0.63,14.774,-11.357,13.899,40.05
19,2019,20.368,6.423,4.048,2.53,2.561,2.894,2.713,5.236,0.843,0.76,15.823,-22.117,24.689,34.05
19,2020,23.632,7.487,4.677,2.83,2.718,3.061,2.878,5.574,1.208,0.84,18.169,-19.86,22.45,44.97
19,2021,22.397,6.867,4.034,2.28,2.113,2.944,2.834,5.35,2.563,0.92,19.718,-19.307,22.652,52.4
19,2022,25.008,7.988,5.022,3.04,2.987,4.078,3.672,6.263,1.922,1,21.197,-17.618,20.923,50.33
19,2023,27.41,6.095,2.975,1.21,2.798,1.102,2.855,5.962,1.125,1.08,19.18,-18.667,22.466,34.97
