enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
40,1994,2.662,0.66,0.592,0.415,0.382,0.342,0.326,0.478,0.192,0.17,0.883,0.777,0.597,11.16
40,1995,3.127,0.796,0.717,0.495,0.466,0.464,0.446,0.615,0.272,0.195,1.026,0.896,0.688,12.88
40,1996,3.556,0.9,0.79,0.585,0.507,0.497,0.469,0.653,0.233,0.22,1.076,0.888,0.811,18.56
40,1997,3.701,0.901,0.776,0.69,0.544,0.571,0.49,0.686,0.289,0.25,1.241,1.089,0.91,26.31
40,1998,3.751,1.119,0.994,0.82,0.642,0.836,0.584,0.802,0.352,0.28,1.472,1.337,0.784,33.34
40,1999,3.769,1.124,0.995,0.71,0.671,0.544,0.515,0.688,0.366,0.3,1.704,1.593,1.044,33.5
40,2000,3.877,0.96,0.801,0.49,0.477,0.372,0.566,0.781,0.367,0.32,1.924,1.528,1.26,29.13
40,2001,3.999,0.897,0.742,0.44,0.427,0.252,0.573,0.721,0.381,0.34,1.875,1.489,1.137,30.47
40,2002,3.527,1.237,1.076,0.8,0.782,0.723,0.672,0.826,0.389,0.36,2.286,1.767,1.029,23.58
40,2003,3.94,1.261,1.099,0.615,0.851,0.579,0.784,0.955,0.475,0.4,2.388,1.688,1.084,21.92
40,2004,4.274,1.233,1.06,0.885,0.906,0.829,0.943,1.108,0.713,0.44,2.885,2.069,1.111,25.38
40,2005,4.476,1.357,1.173,1,1.009,0.939,1.073,1.228,1.405,0.5,3.307,2.511,1.49,20.82
40,2006,4.827,1.466,1.271,1.02,1.031,1.128,1.154,1.342,1.006,0.56,3.452,2.645,1.203,20.16
40,2007,5.125,1.542,1.342,1.08,1.048,0.96,0.968,1.267,0.559,0.62,3.65,2.542,0.988,24.13
40,2008,6.19,2.036,1.787,1.285,1.257,1.328,1.18,1.534,0.929,0.68,4.69,2.055,2.012,30.69
40,2009,6.837,1.963,1.7,1.245,1.238,1.025,1.199,1.621,1.076,0.76,4.422,1.721,2.012,22.64
40,2010,6.653,2.262,1.997,1.465,1.458,1.387,1.33,1.757,2,0.82,5.384,2.599,2.575,28.5
40,2011,7.525,3.51,3.201,2.53,2.53,2.734,1.568,2.042,2.473,0.88,6.763,0.893,5.108,32.89
40,2012,10.018,2.977,2.556,1.85,1.85,1.723,1.411,2.039,3.101,0.94,6.99,0.876,6.312,34.99
40,2013,10.475,3.095,2.663,1.97,1.997,1.911,1.716,2.322,3.704,1.02,7.337,1.22,7.297,36.25
40,2014,10.391,3.086,2.648,1.9,1.964,1.858,1.772,2.338,4.604,1.12,7.536,1.264,8.423,41.31
40,2015,10.337,2.648,2.204,1.6,1.696,1.464,1.845,2.385,4.964,1.22,6.945,0.904,9.561,42.22
40,2016,10.055,2.822,2.375,1.67,1.813,1.577,1.81,2.39,4.602,1.32,5.91,0.329,10.203,42.96
40,2017,9.586,2.44,2.031,1.49,1.635,1.182,1.495,2.013,5.177,1.4,5.378,0.451,10.66,41.46
40,2018,8.375,2.082,1.791,0.29,0.448,0.627,1.224,1.628,4.854,1.48,4.008,0.102,11.196,45.88
40,2019,7.979,2.387,2.134,1.5,1.617,0.941,1.414,1.774,3.776,1.56,3.979,-1.079,10.359,47.35
40,2020,8.638,3.036,2.72,2.07,2.105,2.007,1.951,2.427,2.611,1.6,4.435,-1.819,9.991,55.35
40,2021,7.637,2.943,2.588,1.79,1.924,1.951,2.005,2.277,2.537,1.64,4.486,-2.15,9.947,54.84
40,2022,8.907,3.565,3.231,2.25,2.069,2.77,2.594,2.909,2.919,1.68,5.318,-2.685,9.887,59.21
40,2023,9.886,3.179,2.889,2.19,2.462,2.013,2.192,2.533,2.687,1.76,5.57,-2.201,9.046,63.61
