enterprise_id,years,revenue_per_share,ebitda_per_share,ebit_per_share,earnings_per_share_(diluted),eps_without_nri,owner_earnings_per_share_(ttm),free_cash_flow_per_share,operating_cash_flow_per_share,cash_per_share,dividends_per_share,book_value_per_share,tangible_book_per_share,total_debt_per_share,month_end_stock_price
77,1994,5.691,0.898,0.486,0.318,0.313,-0.053,0.136,0.624,0.611,0.045,1.593,1.593,0.623,3.97
77,1995,5.637,0.986,0.606,0.45,0.387,0.034,0.335,1.003,0.87,0.058,2.049,2.049,0.553,4.68
77,1996,7.365,1.369,0.929,0.7,0.605,0.24,0.204,1.076,1.025,0.08,2.703,2.703,0.548,6.44
77,1997,6.55,0.579,-0.017,0.05,-0.06,-0.603,-0.777,0.583,0.643,0.085,2.692,2.692,1.321,7.97
77,1998,6.268,1.146,0.419,1.13,0.135,0.446,0.414,1.222,1.938,0.085,3.796,3.796,0.871,11.25
77,1999,5.007,0.961,0.257,0.255,0.142,-0.328,0.18,0.782,1.498,0.064,4.31,4.201,0.828,21.41
77,2000,5.582,1.618,1.004,0.83,0.669,0.106,0.549,1.348,1.738,0.085,5.891,5.583,0.88,48.31
77,2001,6.64,2.077,1.308,1.71,0.857,0.231,-0.323,1.222,2.308,0.085,7.259,6.704,0.787,47.38
77,2002,4.896,0.744,-0.347,-0.12,-0.198,0.234,0.017,1.086,1.698,0.085,6.851,6.42,0.72,28
77,2003,4.874,1.149,0.167,-0.2,0.203,-0.123,0.692,1.158,1.74,0.085,6.203,5.727,0.725,15.01
77,2004,4.925,1.249,0.483,0.6,0.444,0.418,0.677,1.077,2.499,0.085,6.849,6.351,0.48,29.6
77,2005,6.534,2.035,1.109,1.05,0.947,1.213,1.067,1.779,3.701,0.089,7.603,6.952,0.221,24.62
77,2006,7.382,2.445,1.531,1.39,1.203,1.657,1.487,2.257,3.338,0.105,7.477,6.863,0.395,32.07
77,2007,9.138,2.941,2.158,2.78,1.658,2.124,0.762,1.577,2.563,0.13,7.834,7.077,0.03,29.14
77,2008,9.568,3.158,2.418,1.84,1.811,2.311,2.573,3.047,2.205,0.3,7.521,6.631,0,33.4
77,2009,9.463,2.839,2.037,1.44,1.589,1.725,1.943,2.521,1.99,0.41,7.306,6.434,0,15.52
77,2010,8.217,2.465,1.736,1.15,1.271,1.263,1.489,2.083,2.359,0.45,7.84,6.897,0,26.06
77,2011,11.514,4.505,3.752,2.62,2.549,2.429,2.161,3.149,2.631,0.49,8.94,7.908,0,32.5
77,2012,11.729,3.506,2.559,1.88,2.152,2.077,2.084,2.781,2.576,0.56,9.611,2.978,4.907,29.11
77,2013,11.191,2.985,1.763,1.51,1.984,2.532,2.547,2.979,3.578,0.72,9.891,3.518,5.131,30.89
77,2014,10.966,3.725,2.56,1.91,2.003,2.366,2.67,3.04,3.536,1.07,9.981,3.79,4.764,43.91
77,2015,12.079,4.813,3.674,2.57,2.757,3.073,3.397,3.754,3.383,1.24,9.927,3.863,4.425,53.47
77,2016,12.464,5.215,4.128,2.82,2.995,3.658,3.687,4.216,3.182,1.4,9.835,3.911,4.074,54.81
77,2017,13.095,5.842,4.907,3.48,3.697,4.053,3.999,4.519,3.504,1.64,10.515,4.814,3.624,72.97
77,2018,14.784,6.978,6.085,3.61,3.807,4.681,4.613,5.299,4.546,2.12,10.514,5.003,4.147,104.44
77,2019,15.943,7.843,6.88,5.59,5.861,6.686,6.119,7.262,4.479,2.63,9.516,4.142,5.362,94.5
77,2020,15.108,7.298,6.195,5.24,5.472,6.111,6.095,6.984,5.78,3.21,9.557,4.438,6.504,128.29
77,2021,15.499,7.716,6.653,5.97,6.191,5.754,5.884,6.58,7.144,3.72,9.993,5.116,7.665,164.13
77,2022,19.598,10.745,9.725,8.26,8.442,8.058,6.724,9.355,10.54,4.21,14.43,9.617,8.792,188.47
77,2023,21.629,12.122,11.065,9.41,9.652,7.931,6.396,9.417,10.008,4.69,16.089,11.107,10.021,165.22
