,enterprise_id,years,revenue,cost_of_goods_sold,gross_profit,gross_margin_%,"selling,_general,_&_admin._expense",research_&_development,other_operating_expense,total_operating_expense,operating_income,operating_margin_%,interest_income,interest_expense,net_interest_income,other_income_(expense),pretax_income,tax_provision,tax_rate_%,other_net_income_(loss),net_income_including_noncontrolling_interests,net_income_(continuing_operations),net_income_(discontinued_operations),other_income_(minority_interest),net_income,net_margin_%,preferred_dividends,eps_(basic),eps_(diluted),shares_outstanding_(diluted_average),ebit,"depreciation,_depletion_and_amortization",ebitda,ebitda_margin_%
0,51,1994,3789.7,2236.9,1552.8,40.974,974.1,0,64.5,1038.6,514.2,13.568,0,0,0,-23.6,490.6,-191.8,39.09,0,298.8,298.8,0,0,298.8,7.885,0,0.016,0.015,2342.4,514.2,64.5,578.7,15.27
1,51,1995,4760.8,2775.1,1985.7,41.709,1209.8,0,90.2,1300,685.7,14.403,0,0,0,-35.8,649.9,-250.2,38.5,0,399.7,399.7,0,0,399.7,8.396,0,0.021,0.021,2286.24,685.7,90.2,775.9,16.298
2,51,1996,6470.6,3774.3,2696.3,41.67,1588.6,0,132.4,1721,975.3,15.073,0,0,0,-76.2,899.1,-345.9,38.47,0,553.2,553.2,0,0,553.2,8.549,0,0.236,0.236,2348.864,975.3,132.4,1107.7,17.119
3,51,1997,9186.5,5334.7,3851.8,41.929,2303.7,0,168.3,2472,1379.8,15.02,0,0,0,-84.6,1295.2,-499.4,38.56,0,795.8,795.8,0,0,795.8,8.663,0,0.173,0.168,2314.16,1379.8,168.3,1548.1,16.852
4,51,1998,9553.1,5832,3721.1,38.952,2623.8,0,233.5,2857.3,863.8,9.042,0,0,0,-210.8,653,-253.4,38.81,0,399.6,399.6,0,0,399.6,4.183,0,0.173,0.169,2368,863.8,233.5,1097.3,11.486
5,51,1999,8776.9,5264.7,3512.2,40.016,2426.6,0,228.8,2655.4,856.8,9.762,0,0,0,-110.7,746.1,-294.7,39.5,0,451.4,451.4,0,0,451.4,5.143,0,0.199,0.196,2300.127,856.8,228.8,1085.6,12.369
6,51,2000,8995.1,5180.2,3814.9,42.411,2606.4,0,223.6,2830,984.9,10.949,0,0,0,-65.7,919.2,-340.1,37,0,579.1,579.1,0,0,579.1,6.438,0,0.263,0.259,2238.068,984.9,223.6,1208.5,13.435
7,51,2001,9488.8,5784.9,3703.9,39.034,2689.7,0,0,2689.7,1014.2,10.688,0,0,0,-92.8,921.4,-331.7,36,0,589.7,589.7,0,0,589.7,6.215,0,0.273,0.27,2184.074,1014.2,214.1,1228.3,12.945
8,51,2002,9893,6004.7,3888.3,39.304,2835.8,0,0,2835.8,1052.5,10.639,0,-34,-34,-1.2,1017.3,-349,34.31,-5,663.3,668.3,0,0,663.3,6.705,0,0.31,0.305,2177.6,1052.5,271.6,1324.1,13.384
9,51,2003,10697,6313.6,4383.4,40.978,3154.1,0,0,3154.1,1229.3,11.492,0,-28.8,-28.8,-77.5,1123,-382.9,34.1,-266.1,474,740.1,0,0,474,4.431,0,0.224,0.221,2140.8,1229.3,262.5,1491.8,13.946
10,51,2004,12253.1,7001.4,5251.7,42.86,3702,0,0,3702,1549.7,12.647,0,-25,-25,-74.7,1450,-504.4,34.79,0,945.6,945.6,0,0,945.6,7.717,0,0.449,0.439,2155.214,1549.7,313.5,1863.2,15.206
11,51,2005,13739.7,7624.3,6115.4,44.509,4221.7,0,0,4221.7,1893.7,13.783,0,0,0,-33.9,1859.8,-648.2,34.85,0,1211.6,1211.6,0,0,1211.6,8.818,0,0.576,0.56,2163.571,1893.7,287.7,2181.4,15.877
12,51,2006,14954.9,8367.9,6587,44.046,4477.8,0,0,4477.8,2109.2,14.104,0,0,0,32.4,2141.6,-749.6,35,0,1392,1392,0,0,1392,9.308,0,0.336,0.33,2118.4,2109.2,290.9,2400.1,16.049
13,51,2007,16325.9,9165.4,7160.5,43.86,5028.7,0,0,5028.7,2131.8,13.058,0,0,0,68.1,2199.9,-708.4,32.2,0,1491.5,1491.5,0,0,1491.5,9.136,0,0.74,0.733,2036.177,2131.8,270.2,2402,14.713
14,51,2008,18627,10239.6,8387.4,45.028,5953.7,0,0,5953.7,2433.7,13.065,0,0,77.1,-7.9,2502.9,-619.5,24.75,0,1883.4,1883.4,0,0,1883.4,10.111,0,0.95,0.935,2016.4,2433.7,321.5,2755.2,14.791
15,51,2009,19176.1,10571.7,8604.4,44.87,6149.6,0,0,6149.6,2454.8,12.801,0,0,9.5,-507.8,1956.5,-469.8,24.01,0,1486.7,1486.7,0,0,1486.7,7.753,0,0.768,0.758,1962.8,2454.8,383.3,2838.1,14.8
16,51,2010,19014,10214,8800,46.282,6326,0,0,6326,2474,13.012,0,-6,-6,49,2517,-610,24.24,0,1907,1907,0,0,1907,10.03,0,0.983,0.965,1975.6,2474,396,2870,15.094
